Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
X. Lambrix,TOP Oss,TOP Oss,LCB,25,325000,,15,1409,1,0.28,0,0,12.01,55.85,Belgium,Belgium,left,181,71,no,7.98,3.26,68.63,4.98,55.13,0.32,0.39,0.77,5.43,6.57,0.89,3,0.19,0,0,0.19,0.06,1,0.06,0.02,1,0.06,5,0.32,40,20,0,0.32,20,0.19,33.33,0,0,0,0.06,0,1.53,50,0.57,1.79,0.32,29.57,0.45,0.89,46.44,85.01,16.93,68.3,4.15,98.46,19.61,95.11,37.18,92.61,8.94,55.71,23.04,42.87,0,0.06,0,0,0,0,0,7.98,64,1.15,38.89,1.15,22.22,0.38,0.06,8.69,69.85,,0,0,0,0,0,0
I. Breugelmans,MVV,MVV,RCB,24,0,,15,1407,1,1.05,0,0.28,14.01,58.9,Belgium,Belgium,right,0,0,no,9.85,6.08,67.37,4.54,56.34,0.13,0.13,1.22,5.63,5.92,1.28,4,0.26,0,0,0.32,0.06,1,0.06,0.07,0,0,4,0.26,25,25,0,0.19,33.33,0,0,0.19,33.33,0.06,0.26,75,1.54,58.33,0.38,0.77,0.06,28.02,0.13,0.7,43.43,85.27,19,71.38,4.35,97.06,18.04,97.16,37.68,91,5.57,48.28,22.12,34.24,0.02,0.13,0,0,0.06,0,0,4.22,69.7,0.45,14.29,0.38,0,0.13,0.06,8.19,57.81,,0,0,0,0,0,0
S. Simons,Eindhoven,Eindhoven,"LCMF, RCMF",21,0,2026-06-30,15,1406,1,1.13,1,1.88,12.03,44.68,Netherlands,Netherlands,left,168,0,no,6.4,5.12,57.5,1.6,20,0.26,0.28,0.32,3.2,3.46,1.41,3,0.19,0,0,2.05,0.06,1,0.06,0.07,0,0,17,1.09,29.41,5.882,0.06,2.43,47.37,1.6,44,0.83,53.85,0.32,1.15,50,3.26,39.22,0.83,1.41,0.51,23.81,0.96,0.51,36.81,79.48,12.35,71.5,7.23,92.92,12.1,81.48,29.25,86.65,5.18,53.09,19.66,34.6,0.12,0.9,0,0,0.13,0,0.19,6.21,81.44,2.43,44.74,0.45,0,0.19,1.09,7.49,71.79,,0.77,0.06,0,0.96,0,0
John Neeskens,Eindhoven,Eindhoven,LCB,31,200000,2026-06-30,15,1406,0,0.37,0,0.03,8.77,64.96,United States,"United States, Spain",left,184,73,no,7.36,3.84,65,1.28,55,0.26,0.27,0.83,4.61,4.92,0.58,2,0.13,0,0,0.45,0,0,0,0.02,0,0,7,0.45,14.29,0,0,0.38,50,0.38,50,0,0,0.06,0.26,75,1.54,66.67,0.32,1.15,0.32,31.94,0.26,1.15,45.96,85.79,16.83,74.52,3.71,98.28,21.7,92.63,36.74,92.68,8.83,58.7,24.37,43.73,0,0.13,0.06,0,0,0,0.06,7.17,61.61,0.7,27.27,0.32,0,0,0.19,9.73,75.66,,0,0,0,0,0,0
L. Daneels,Helmond Sport,Helmond Sport,"AMF, CF",27,325000,2026-06-30,15,1404,3,4.97,1,1.57,14.23,41.44,Belgium,Belgium,right,172,74,no,4.55,4.1,60.94,1.47,34.78,0.06,0.08,0,1.99,2.56,1.09,2,0.13,0,0,2.24,0.19,3,0.19,0.32,0,0,29,1.86,34.48,10.345,0.06,1.79,35.71,0.83,46.15,0.9,21.43,0.32,1.6,60,6.03,37.23,2.76,0.9,0.26,16.99,1.47,0.83,25.32,74.94,7.31,57.02,7.37,93.91,5.64,68.18,21.6,82.49,1.99,25.81,16.41,32.63,0.1,0.9,0,0,0,0,0.26,2.76,58.14,2.56,45,0.38,16.67,1.09,0.58,3.21,78,,0.45,0.32,0,1.79,2,0
R. Janga,Eindhoven,Eindhoven,CF,33,250000,,15,1394,3,2.92,1,0.26,23.63,46.17,Netherlands,"Netherlands, Curaçao",right,192,83,no,2.97,2.2,58.82,11.43,55.93,0,0,0.19,1.68,1.81,1.36,1,0.06,0,0,0.65,0.19,2,0.13,0.19,1,0.06,14,0.9,50,21.429,0.06,0.19,33.33,0.06,100,0.13,0,0,0.45,28.57,6.71,34.62,2.32,0.39,0.06,7.55,2.26,1.74,12.14,75,1.94,63.33,4.07,87.3,3.68,73.68,11.81,76.5,0.13,0,15.97,2.06,0.02,0.52,0,0,0,0,0.19,0.9,71.43,0.13,50,0,0,0.26,0,0.84,38.46,,0,0,0,0,1,100
J. Amofa,Cambuur,Cambuur,LCB,26,750000,2027-06-30,15,1393,0,0.62,1,0,14.28,62.44,Netherlands,"Netherlands, Ghana",right,185,82,no,9.76,6.4,73.74,2.58,47.5,0.26,0.38,0.78,4.78,6.94,0.71,2,0.13,0,0,0.71,0,0,0,0.04,0,0,4,0.26,0,0,0.06,0,0,0,0,0,0,0,0.9,64.29,3.36,57.69,0.32,1.16,0.19,49.88,0.06,0.78,68.68,90.22,27.26,79.86,3.23,98,32.24,98,63.25,92.75,5.43,60.71,19.28,33.81,0,0,0,0,0.13,100,0.13,7.82,74.38,0.78,25,0.78,33.33,0.32,0,10.53,78.53,,0,0,0,0,0,0
J. Altena,RKC Waalwijk,RKC Waalwijk,RB,21,0,2028-06-30,15,1393,2,1.89,3,2.73,25.07,54.38,Netherlands,Netherlands,,0,0,no,11.63,9.76,66.23,1.74,44.44,0.45,0.54,0,4.72,5.62,1.16,1,0.06,0,0,4.39,0.13,2,0.13,0.12,0,0,34,2.2,52.94,5.882,0.19,2.39,32.43,0.45,14.29,1.94,36.67,0.52,4.59,52.11,12.02,47.31,1.74,2.91,0.65,25.65,1.03,2.39,39.67,79.32,14.6,72.57,6.65,94.17,13.44,82.21,32.5,85.88,4.91,56.58,20.24,40.85,0.18,1.16,0,0,0.06,100,0.58,5.69,80.68,3.17,48.98,0.39,50,1.16,0.65,9.11,71.63,,0.32,0.19,66.67,1.62,0,0
Pol Llonch,Helmond Sport,Helmond Sport,"RDMF, DMF, RCMF",33,250000,,15,1385,1,0.52,0,0,19.36,53.02,Spain,Spain,right,170,66,no,9.81,7.67,63.56,2.73,33.33,0.13,0.17,0.58,4.81,6.15,1.69,4,0.26,0,0,0.65,0.06,1,0.06,0.03,0,0,9,0.58,33.33,11.111,0,0.32,40,0.13,0,0.19,66.67,0.06,0.45,71.43,4.42,47.06,0.26,0.52,0,26.58,0.13,1.75,41.07,85.28,13.65,70.48,7.67,95.76,15.01,93.51,36.39,90.89,4.35,41.79,19.28,35.98,0,0.06,0,0,0,0,0,6.04,65.59,1.1,41.18,0.26,25,0.19,0.19,5.52,64.71,,0,0,0,0,0,0
N. Makanza,Helmond Sport,Helmond Sport,"LDMF, LCMF, AMF",20,0,,15,1372,1,0.27,1,0.62,17.32,48.48,Belgium,Belgium,right,177,0,no,7.61,6.43,61.22,2.36,30.56,0.52,0.68,0.2,3.15,4.06,1.77,3,0.2,0,0,1.25,0.07,1,0.07,0.02,0,0,6,0.39,50,16.667,0.07,0.98,33.33,0.39,16.67,0.59,44.44,0.2,1.25,57.89,5.77,46.59,1.05,0.59,0,18.04,0.72,1.57,28.21,79.3,7.87,61.67,6.03,96.74,9.91,83.44,23.48,85.47,3.74,52.63,19.8,34.1,0.04,0.46,0.07,0,0,0,0.2,4.13,65.08,1.38,47.62,0.39,33.33,0.39,0.33,3.67,73.21,,0,0,0,0,0,0
