Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Pepi,PSV,PSV,CF,22,12000000,2028-06-30,8,329,3,2.44,0,0.11,14.77,38.89,United States,"United States, Mexico",right,185,77,no,3.83,3.01,54.55,2.19,37.5,0.55,0.87,0,1.64,2.61,1.09,0,0,0,0,2.74,0.82,3,0.82,0.67,1,0.27,14,3.83,50,21.429,0,0.27,0,0,0,0.27,0,0.27,1.64,50,6.57,33.33,4.92,0.82,0.55,12.04,1.37,0.82,14.22,88.46,1.37,100,4.65,94.12,4.92,83.33,13.68,90,0.27,100,18.22,5.71,0.03,1.09,0.27,0,0,0,0,0.82,100,0.55,0,0,0,0.55,0,1.91,85.71,,0,0,0,0,0,0
K. Dolberg,Ajax,Ajax,CF,28,12000000,2027-06-30,2,58,0,0.13,0,0,21.72,35.71,Denmark,Denmark,right,187,82,no,6.21,7.76,60,4.66,33.33,0,0,0,1.55,1.76,6.21,0,0,0,0,1.55,0,0,0,0.2,0,0,2,3.1,50,0,0,0,0,0,0,0,0,0,0,0,3.1,0,1.55,0,0,9.31,4.66,1.55,7.76,80,3.1,50,3.1,100,0,0,7.76,80,0,0,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,50,,0,0,0,0,0,0
K. Itakura,Ajax,Ajax,"RCB, LCB",28,12000000,2026-06-30,7,572,1,0.6,0,0,10.23,61.54,Japan,Japan,right,188,80,no,8.65,3.78,66.67,3.78,66.67,0.47,0.6,0.79,5.66,7.15,0.63,1,0.16,0,0,0.47,0.16,1,0.16,0.09,0,0,4,0.63,50,25,0,0.31,0,0,0,0.31,0,0.16,0.16,100,1.57,30,0.47,1.1,0.16,39.02,0,0.47,53.81,91.52,17.94,81.58,3.62,95.65,24.39,96.13,48.62,95.79,5.03,53.13,18.62,35.43,0,0,0.16,0,0,0,0,5.66,75,0.79,20,0.16,0,0.16,0,6.61,64.29,,0,0,0,0,0,0
D. Man,PSV,PSV,"RAMF, RW, RWF",27,10000000,2029-06-30,7,444,2,1.17,3,0.8,15.81,50,Romania,Romania,left,183,82,no,6.69,4.66,56.52,1.01,80,0.61,0.99,0.2,3.45,5.6,0.61,0,0,0,0,4.46,0.41,2,0.41,0.24,0,0,9,1.82,55.56,22.222,0.61,1.01,40,0.2,0,0.81,50,0,4.66,47.83,8.51,45.24,3.45,5.07,2.03,34.05,1.22,1.82,41.55,83.41,9.73,72.92,12.36,95.08,9.32,89.13,39.53,84.62,1.01,80,14.4,20.39,0.16,1.82,0,0,1.01,80,1.01,3.24,87.5,3.85,68.42,0.61,100,2.43,0.41,7.3,77.78,,0,0,0,0,0,0
S. Haller,Utrecht,Utrecht,CF,31,10000000,2026-06-30,10,591,1,2.29,1,0.13,27.87,38.25,France,"France, Côte d'Ivoire",right,190,82,no,4.72,3.5,56.52,11.42,40,0.46,0.58,0.15,2.28,2.92,1.37,0,0,0,0,0.76,0.15,1,0.15,0.35,1,0.15,11,1.68,36.36,9.091,0.15,0,0,0,0,0,0,0,0.46,33.33,8.07,24.53,4.42,0.61,0.15,13.55,2.44,2.13,20.1,73.48,2.89,63.16,5.79,76.32,5.79,68.42,19.95,74.05,0.15,0,11.51,1.23,0.02,0.46,0.3,0,0,0,0.3,1.07,71.43,0.46,66.67,0.15,0,0.46,0,1.52,50,,0,0,0,0,0,0
A. Kaplan,NEC,NEC,"CB, LCB",22,10000000,2027-06-30,8,785,1,0.81,0,0.82,20.41,64.04,Türkiye,Türkiye,left,190,85,yes,9.52,6.76,69.49,6.54,73.68,0.57,0.91,0.23,4.24,6.77,1.72,3,0.34,0,0,0.69,0.11,1,0.11,0.09,0,0,8,0.92,37.5,12.5,0,0.57,0,0.57,0,0,0,0.11,0.57,60,4.13,47.22,1.03,1.49,0,24.54,0.11,1.95,44.48,86.08,15.13,72.73,7.22,100,17.43,92.76,41.5,88.95,2.41,57.14,18.72,30.57,0.09,0.34,0,0,0,0,0,5.04,65.91,0.69,33.33,0.11,0,0.34,0.11,5.73,68,,0,0,0,0,0,0
S. Steijn,Feyenoord,Feyenoord,"AMF, RCMF, DMF",23,10000000,2028-06-30,11,813,6,5.28,1,2.35,10.96,40.4,Netherlands,Netherlands,right,173,61,no,2.88,3.54,53.13,1.77,50,0.22,0.33,0,0.77,1.14,0.66,0,0,0,0,2.1,0.66,5,0.55,0.58,0,0,27,2.99,40.74,22.222,0.11,0.77,57.14,0.33,66.67,0.44,50,0,0.77,42.86,2.99,25.93,4.65,1,0.11,20.81,0.77,0.44,25.57,84.85,7.31,78.79,5.42,95.92,7.08,85.94,23.47,86.32,1.33,75,14.84,21.89,0.26,1.88,0.11,0,0.22,50,0.33,2.99,88.89,1.55,78.57,0.22,50,1.55,0.44,2.77,88,,0.55,0.22,50,2.99,1,100
B. Traoré,Sunderland,Ajax,RWF,30,9000000,2026-06-30,1,63,0,0.31,0,0,20,71.43,Burkina Faso,Burkina Faso,left,181,73,no,7.14,5.71,100,0,0,0,0,0,1.43,1.88,0,0,0,0,0,2.86,0,0,0,0.45,0,0,1,1.43,100,0,0,1.43,0,0,0,1.43,0,0,1.43,100,10,57.14,2.86,2.86,2.86,17.14,1.43,4.29,28.57,85,2.86,100,10,85.71,8.57,100,25.71,88.89,1.43,100,17.93,32.77,0,0,0,0,0,0,0,1.43,100,2.86,100,0,0,1.43,0,4.29,100,,0,0,0,0,0,0
R. Zerrouki,Twente,Twente,"RDMF, LDMF, DMF",27,9000000,,12,1125,1,0.39,1,1.09,12.88,49.07,Netherlands,"Netherlands, Algeria",right,183,74,yes,6.8,4.96,61.29,4,42,0.4,0.56,0.24,3.36,4.74,1.12,2,0.16,0,0,0.64,0.08,1,0.08,0.03,0,0,10,0.8,40,10,0.08,0.4,20,0.16,0,0.24,33.33,0.08,0.4,60,1.68,33.33,0.32,1.36,0,36.08,0.08,0.4,50,87.84,16.08,79.1,5.92,94.59,20.96,92.37,44.72,91.41,4.96,61.29,18.86,39.09,0.09,1.2,0.08,0,0,0,0.08,10.56,82.58,1.36,52.94,0.08,0,0.64,0,6.64,80.72,,0.8,0.16,50,1.52,0,0
Hwang In-Beom,Feyenoord,Feyenoord,"LCMF, RDMF, LDMF",29,8500000,2028-06-30,5,168,0,0.05,2,0.42,19.29,58.33,Korea Republic,Korea Republic,right,177,68,no,6.43,5.36,60,5.36,60,0,0,0,3.21,3.83,0.54,0,0,0,0,0.54,0,0,0,0.03,0,0,2,1.07,0,0,1.07,0.54,0,0,0,0.54,0,0,1.07,50,5.89,63.64,0.54,1.07,0,33.21,0,3.21,46.07,81.4,11.79,59.09,6.96,100,19.82,86.49,43.39,83.95,2.14,50,20.02,11.32,0.22,1.61,0,0,1.07,0,0,4.82,66.67,2.14,25,1.07,0,0,0,6.96,76.92,,1.07,0,0,1.61,0,0
R. van Bommel,PSV,PSV,"LWF, LAMF, LW",21,8000000,2027-06-30,6,396,3,1.86,0,0.4,18.86,39.76,Netherlands,Netherlands,right,186,83,no,5.91,4.55,55,4.09,44.44,0.45,0.71,0.23,2.95,4.64,1.82,1,0.23,0,0,3.18,0.68,3,0.68,0.42,0,0,8,1.82,75,37.5,0,2.27,30,2.05,33.33,0.23,0,0.23,3.64,31.25,8.18,30.56,3.64,3.41,0.91,25.45,1.82,1.14,33.18,79.45,5.91,57.69,12.27,96.3,8.18,83.33,30.23,83.46,0.91,50,17.68,20.28,0.09,1.36,0.23,0,0,0,0.45,1.59,85.71,3.64,68.75,0,0,2.95,0.68,4.55,65,,0.68,0,0,1.36,0,0
P. Wanner,PSV,PSV,"RWF, RCMF",19,8000000,,4,111,0,0.03,0,0,17.84,40.91,Austria,"Austria, Germany",left,185,75,no,5.68,4.05,60,1.62,0,1.62,3,0,1.62,3,0.81,0,0,0,0,2.43,0,0,0,0.03,0,0,1,0.81,0,0,0,2.43,33.33,0.81,0,1.62,50,0,3.24,50,10.54,38.46,2.43,2.43,0,29.19,0.81,1.62,38.11,87.23,4.05,40,13.78,100,9.73,91.67,34.86,93.02,0.81,0,17.88,8.19,0,0,0,0,0,0,0.81,2.43,100,2.43,66.67,0,0,0,0.81,1.62,100,,0,0,0,0,0,0
A. Ueda,Feyenoord,Feyenoord,CF,27,8000000,2028-06-30,12,1062,13,7.77,0,0.77,20.34,34.17,Japan,Japan,right,182,72,no,2.2,2.29,37.04,6.27,44.59,0,0,0,1.36,1.91,0.93,0,0,0,0,3.39,1.1,13,1.1,0.66,3,0.25,42,3.56,61.9,30.952,0,0.34,75,0.08,0,0.17,100,0.08,1.61,57.89,7.88,25.81,5.08,0.17,0,10.59,1.36,1.86,11.53,80.88,2.29,66.67,2.46,86.21,3.56,80.95,10.68,84.13,0.51,16.67,14.97,14.35,0.07,0.34,0,0,0,0,0.25,1.02,50,0.34,0,0,0,0.34,0.17,0.68,50,,0,0,0,0,0,0
J. Lotomba,Feyenoord,Feyenoord,"RB, LB, RCB",27,8000000,2027-06-30,5,250,0,0.12,1,0.29,13.32,45.95,Switzerland,"Switzerland, Congo DR",right,177,67,no,4.68,4.68,38.46,3.24,44.44,0.36,0.55,0,2.52,3.82,0.72,0,0,0,0,1.8,0,0,0,0.04,0,0,2,0.72,50,0,0.36,1.8,20,0.36,0,1.44,25,0.36,1.44,75,3.6,50,1.08,1.8,0,33.48,0.36,0.36,41.4,86.09,13.68,78.95,5.76,87.5,15.48,93.02,37.44,92.31,2.16,33.33,16.51,21.79,0.1,0.72,0,0,0,0,0.36,3.6,100,1.8,40,0,0,0.36,0.36,6.12,58.82,,0,0,0,0,0,0
A. Pléa,PSV,PSV,CF,32,7000000,2026-06-30,2,118,0,0.04,1,0.41,10.68,50,France,"France, Mali",right,181,82,no,5.34,2.29,100,0.76,0,0,0,0.76,3.05,5.22,0,0,0,0,0,1.53,0,0,0,0.03,0,0,1,0.76,0,0,0.76,1.53,100,1.53,100,0,0,0,0.76,0,5.34,42.86,3.05,1.53,0,22.12,1.53,0.76,26.69,80,5.34,85.71,6.86,77.78,6.86,88.89,25.17,78.79,0,0,14.94,0,0.32,1.53,0,0.76,0,0,0.76,2.29,66.67,2.29,66.67,0,0,1.53,1.53,2.29,100,,0,0,0,0,0,0
R. Flamingo,PSV,PSV,"RCB, CB",22,7000000,2029-06-30,11,736,2,0.63,0,0,15.53,65.35,Netherlands,Netherlands,right,186,77,no,8.07,5.01,63.41,6.97,68.42,0.37,0.59,1.1,4.52,7.25,1.35,3,0.37,0,0,0.49,0.24,1,0.12,0.08,1,0.12,7,0.86,42.86,14.286,0,0,0,0,0,0,0,0,0.24,50,1.35,45.45,0.98,1.1,0,44.02,0.37,0.73,59.06,90.06,21.64,79.66,6.11,96,25.8,97.63,53.07,93.78,5.99,57.14,20.6,30.74,0,0,0,0,0,0,0,9.66,79.75,0.73,66.67,0.49,50,0.37,0,10.39,72.94,,0,0,0,0,0,0
M. Ková?,PSV,PSV,GK,25,7000000,,11,1082,0,0,0,0.24,0.75,77.78,Czech Republic,Czech Republic,right,196,89,yes,2.16,0.17,50,0.17,100,0,0,0,2.08,3.22,0.08,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0.17,100,0,0,0,23.54,0.42,0.25,32.19,87.34,18.8,80.09,0,0,12.64,97.37,22.71,97.8,9.48,62.28,28.65,43.08,0.02,0.08,0,0,0,0,0,2,50,0.25,0,0.17,50,0,0,6.82,73.17,0.17,,,,0,0,0
Mauro Júnior,PSV,PSV,"LB, RDMF, RCMF",26,7000000,2029-06-30,8,609,0,0.04,4,1.92,15.96,53.7,Brazil,Brazil,left,171,62,no,9.46,7.09,75,1.48,10,0,0,0.15,4.14,6.46,0.15,0,0,0,0,2.51,0,0,0,0.01,0,0,2,0.3,0,0,0.59,1.63,63.64,0.59,75,1.03,57.14,0.59,1.77,66.67,5.62,34.21,1.92,1.77,0.59,50.84,1.77,0.3,65.76,89.66,18.18,78.86,11.97,96.3,23.79,95.65,61.63,92.81,2.51,29.41,17.63,31.55,0.28,1.92,0.15,0,0.44,66.67,1.03,7.09,81.25,2.81,89.47,0.3,50,2.07,0.89,9.31,76.19,,0,0,0,0.3,0,0
D. Rots,Twente,Twente,"RAMF, RWF",24,7000000,2027-06-30,12,725,1,0.97,1,1.13,26.07,41.9,Netherlands,Netherlands,left,179,67,no,7.57,6.46,65.38,4.97,32.5,0.37,0.54,0,2.98,4.34,0.99,1,0.12,0,0,3.35,0.12,1,0.12,0.12,0,0,12,1.49,33.33,8.333,0.12,1.74,57.14,0,0,1.74,57.14,0,3.35,55.56,9.81,36.71,3.72,1.99,0,21.1,2.98,2.36,25.94,75.6,6.95,58.93,7.2,87.93,7.2,81.03,21.72,80,2.48,50,15.85,18.24,0.14,1.49,0,0,0,0,0.74,2.61,61.9,3.1,72,0.5,50,1.99,1.12,5.71,76.09,,0.37,0,0,0.37,0,0
K. Hlynsson,Twente,Twente,"AMF, RCMF",21,7000000,2026-06-30,12,1009,3,4.03,2,1.25,14.99,44.05,Denmark,"Denmark, Iceland",right,179,67,no,5.89,5,66.07,2.14,25,0.09,0.13,0.18,2.5,3.54,1.25,1,0.09,1,0.09,2.59,0.27,3,0.27,0.36,1,0.09,44,3.92,40.91,6.818,0.18,1.16,30.77,0.18,50,0.98,27.27,0,1.52,41.18,5.53,37.1,4.01,1.61,0.09,27.12,1.07,1.52,35.59,81.95,8.92,68,9.1,95.1,9.72,86.24,32.29,85.36,2.23,56,15.6,22.01,0.11,0.8,0.09,0,0.09,0,0.45,4.1,71.74,2.32,65.38,0.27,66.67,1.69,0.27,4.37,69.39,,0.27,0.18,50,0,0,0
T. Watanabe,Feyenoord,Feyenoord,LCB,28,7000000,2027-06-30,11,1101,1,1.42,0,0.01,11.61,64.08,Japan,Japan,right,186,76,no,6.87,4.01,63.27,5.07,67.74,0.25,0.35,0.65,4.09,5.88,0.57,0,0,0,0,0.57,0.08,1,0.08,0.12,0,0,10,0.82,30,10,0,0.08,100,0.08,100,0,0,0,0.25,100,0.82,60,1.23,0.82,0,39.24,0.25,0.41,54.52,91.15,16.19,75.25,2.94,97.22,30.65,98.4,50.52,94.17,3.92,52.08,19.99,38.2,0,0.08,0,0,0.08,0,0,7.03,81.4,0.49,66.67,0.41,0,0.25,0.08,7.19,65.91,,0,0,0,0,0,0
T. Wellenreuther,Feyenoord,Feyenoord,GK,29,7000000,,12,1193,0,0,0,0,0.75,90,Germany,Germany,right,188,80,no,1.43,0,0,0.45,100,0,0,0,1.43,2.08,0,3,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69,0.23,0.08,28.82,81.68,17.35,71.74,0.08,100,10.03,96.99,17.88,97.47,10.94,55.86,31.17,47.48,0,0,0,0,0,0,0,3.55,44.68,0.3,25,0.23,33.33,0.08,0,8.15,70.37,0.45,,,,0,0,0
S. Mijnans,AZ,AZ,"AMF, CF, RCMF",25,6500000,2028-06-30,11,899,2,3.73,4,1.41,15.82,39.87,Netherlands,Netherlands,left,190,70,no,5.71,3.9,43.59,1.6,43.75,0.3,0.42,0.4,3.7,5.21,0.9,1,0.1,0,0,2.9,0.2,2,0.2,0.37,0,0,34,3.4,44.12,5.882,0.4,1,40,0.8,37.5,0.2,50,0.4,1.5,46.67,6.21,37.1,3.9,0.2,0,31.23,1.1,1,40.85,83.58,11.21,73.21,9.31,94.62,10.11,86.14,37.54,86.67,2.3,52.17,15.91,25.16,0.14,1.6,0,0.2,0.4,75,1.1,3.4,76.47,3,70,1.1,54.55,2,0.4,6.01,78.33,,0.6,0.2,0,2.1,0,0
S. Berghuis,Ajax,Ajax,"AMF, RWF, RCMF",33,6000000,,8,505,1,1.91,2,1.77,6.59,43.24,Netherlands,Netherlands,left,182,75,no,2.67,1.43,62.5,0.71,75,0,0,0.53,1.78,2.65,0.53,0,0,0,0,3.56,0.18,1,0.18,0.34,0,0,20,3.56,50,5,0.36,4.81,25.93,1.07,16.67,3.74,28.57,0.71,1.25,42.86,3.56,30,4.99,1.25,0,51.68,0.89,0.71,60.06,84.27,12.83,73.61,11.23,93.65,24.24,86.03,50.61,91.55,4.63,65.38,20.99,41.65,0.32,1.96,0.18,0,0,0,0.71,7.84,72.73,7.13,57.5,0.53,33.33,3.74,1.25,11.05,87.1,,0.71,0.18,0,3.92,0,0
