Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Ka?avenda,LASK,LASK,"LW, LAMF",22,2500000,2027-06-30,4,267,0,0.09,0,0.22,21.91,38.46,Croatia,Croatia,right,174,70,yes,6.07,5.06,60,3.71,27.27,1.69,3.49,0.34,1.35,2.79,2.36,1,0.34,0,0,2.7,0,0,0,0.03,0,0,1,0.34,100,0,0,1.01,33.33,0.67,50,0.34,0,0,4.04,50,9.1,40.74,1.69,2.36,0.34,18.88,0.67,0.67,26.63,73.42,6.74,65,8.43,96,6.07,72.22,24.61,75.34,1.01,66.67,14.98,19.91,0.07,0.67,0,0,0,0,0.34,2.02,83.33,1.69,60,0,0,0.67,0.34,5.06,46.67,,0,0,0,0,0,0
A. Dragovi?,Austria Wien,Austria Wien,CB,34,2500000,2027-06-30,11,990,0,0.22,0,0,9.73,62.62,Austria,"Austria, Serbia",right,186,83,no,6.09,3.36,67.57,3.55,61.54,0.27,0.39,0.09,3.55,5.13,0.64,2,0.18,0,0,0,0,0,0,0.02,0,0,5,0.45,0,0,0,0.09,0,0.09,0,0,0,0,0,0,0.55,16.67,0.36,0.91,0,34.45,0.09,0.73,53.27,90.61,19.27,77.83,3.73,100,27.18,98.66,47,94.97,6.18,58.82,22.77,37.81,0,0,0,0,0,0,0,6.55,76.39,0.55,16.67,0,0,0.09,0,8.55,72.34,,0.09,0.09,0,0,0,0
M. Sarkaria,Austria Wien,Austria Wien,"RWF, RCMF, LW",29,2500000,,13,793,1,0.83,3,2.52,16.46,40,Austria,Austria,left,180,74,no,4.54,4.2,59.46,4.54,27.5,0.57,0.86,0,1.48,2.23,0.79,1,0.11,0,0,1.7,0.11,1,0.11,0.09,1,0.11,8,0.91,50,12.5,0.34,2.16,21.05,1.25,18.18,0.91,25,0.23,1.48,53.85,4.99,27.27,2.04,0.91,0.11,22.93,1.82,0.45,31.66,69.89,9.19,55.56,6.7,88.14,8.28,71.23,27.92,75.2,1.82,37.5,16.53,28.14,0.29,1.59,0,0,0.23,0,0.68,3.75,60.61,3.18,42.86,0.23,0,1.48,0.45,4.09,77.78,,1.36,0,0,4.43,0,0
M. Seidl,Rapid Wien,Rapid Wien,"LCMF, RDMF, RCMF",24,2500000,2027-06-30,11,793,1,1.73,1,1.13,17.7,48.08,Austria,Austria,right,175,68,no,10.67,7.72,67.65,2.5,31.82,0.68,1.07,0.68,4.77,7.46,1.02,2,0.23,0,0,1.59,0.11,1,0.11,0.2,0,0,15,1.7,20,6.667,0.11,1.82,25,1.02,0,0.79,57.14,0.11,1.13,70,4.54,45,2.38,0.45,0.23,26.44,0.91,1.13,39.61,80.8,12.26,70.37,8.06,97.18,12.71,80.36,34.5,85.86,3.29,58.62,17.21,27.5,0.13,1.59,0,0.11,0,0,0.23,5.79,72.55,2.38,47.62,0.45,75,1.13,0.34,6.58,79.31,,0.79,0.11,100,2.84,1,0
A. Radulovi?,Rapid Wien,Rapid Wien,"RW, RAMF, LAMF",23,2500000,2029-06-30,10,499,1,0.89,1,0.97,16.23,38.89,Montenegro,"Montenegro, Serbia",right,175,68,no,6.49,4.87,51.85,2.34,46.15,0,0,0,3.97,5.5,0.72,0,0,0,0,2.16,0.18,1,0.18,0.16,0,0,13,2.34,38.46,7.692,0.18,1.62,11.11,0.72,0,0.9,20,0.18,3.07,35.29,6.31,28.57,2.53,1.8,0.36,14.61,0.54,1.08,20.56,72.81,6.31,60,6.13,85.29,3.61,60,17.86,79.8,1.26,42.86,14.2,16.92,0.18,0.9,0,0.18,0.18,0,0,1.62,55.56,1.8,40,0.36,0,0.54,0,2.53,28.57,,0.72,0.18,100,2.53,0,0
S. Lainer,Salzburg,Salzburg,RB,33,2500000,2026-06-30,13,1128,1,0.6,1,1.47,13.48,57.99,Austria,Austria,right,175,73,no,8.3,5.19,73.85,1.6,30,0,0,0.24,4.47,7.06,0.56,2,0.16,0,0,3.35,0.08,1,0.08,0.05,1,0.08,11,0.88,9.09,9.091,0.08,3.51,47.73,0,0,3.51,47.73,0.32,2.15,74.07,5.03,53.97,1.76,3.91,0.32,42.05,1.68,0.8,55.37,75.94,23.86,67.56,8.38,92.38,15.4,78.76,44.68,82.86,7.26,47.25,19.78,34.94,0.12,1.2,0,0.08,0,0,0.96,10.29,61.24,4.39,56.36,0.48,66.67,1.28,1.6,13.56,74.12,,0,0,0,0.32,0,0
S. Horvath,LASK,LASK,LCMF,29,2500000,,12,1122,1,0.75,1,0.63,13.8,47.67,Austria,Austria,right,168,60,no,5.53,4.09,62.75,0.56,57.14,0.16,0.24,0,2.81,4.18,0.32,1,0.08,1,0.08,2.09,0.08,1,0.08,0.06,1,0.08,14,1.12,21.43,7.143,0.08,1.52,26.32,0.96,16.67,0.56,42.86,0.24,2.57,56.25,8.1,38.61,0.8,1.6,0.48,30.56,0.32,1.04,41.95,84.89,13.24,78.18,8.02,95,12.19,86.84,38.1,88.42,2.33,65.52,16.32,32.77,0.05,0.56,0,0.16,0.08,0,0.32,6.26,79.49,2.17,44.44,0.64,25,0.64,0.48,6.34,79.75,,0.48,0.08,100,1.68,0,0
A. Andrade,LASK,LASK,"LCB, CB",27,2500000,,11,1083,1,1.16,0,0.59,16.04,54.4,Panama,Panama,left,187,80,no,10.97,6.4,75.32,5.57,41.79,0,0,1.66,6.15,8.71,0.5,0,0,0,0,0.58,0.08,1,0.08,0.1,1,0.08,13,1.08,15.38,7.692,0,0.58,42.86,0.58,42.86,0,0,0.17,0.33,50,2.41,24.14,1.25,1.41,0,38.56,0.58,0.42,55.18,82.98,28.25,73.82,2.08,100,20.11,94.63,43.63,92,10.97,49.24,22.73,41.06,0.05,0.33,0,0,0,0,0.33,10.47,55.56,3.57,34.88,2.41,20.69,0.91,0.25,11.05,69.92,,0,0,0,0,0,0
A. Daghim,Wolfsburg,Salzburg,CF,20,2000000,2028-06-30,3,82,0,0.77,0,0.12,20.85,42.11,Denmark,"Denmark, Palestine",left,186,80,yes,2.2,2.2,50,4.39,75,0,0,0,1.1,2.31,2.2,2,2.2,0,0,4.39,0,0,0,0.85,0,0,4,4.39,25,0,0,3.29,0,2.2,0,1.1,0,0,6.59,50,9.88,33.33,9.88,1.1,0,24.15,1.1,1.1,31.83,65.52,6.59,50,10.98,90,8.78,75,28.54,73.08,1.1,0,21.54,19.28,0.13,1.1,0,0,0,0,0,2.2,100,2.2,50,0,0,2.2,0,3.29,66.67,,0,0,0,0,0,0
Douglas Mendes,Liefering,Salzburg,RCB,21,2000000,2025-12-31,1,74,0,0,0,0,15.81,61.54,Brazil,Brazil,right,189,78,yes,12.16,3.65,66.67,9.73,62.5,0,0,2.43,9.73,11.43,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,50,0,0,0,20.68,0,0,29.19,79.17,12.16,60,0,0,10.95,88.89,24.32,85,4.86,50,23.31,56.49,0,0,0,0,0,0,0,2.43,50,0,0,0,0,0,0,6.08,20,,0,0,0,0,0,0
