Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
K. Letica,Lausanne Sport,Lausanne Sport,GK,28,1000000,2026-06-30,13,1280,0,0,0,0,1.13,68.75,Croatia,Croatia,right,201,90,no,0.91,0.21,33.33,0.63,88.89,0,0,0,0.84,1.18,0.07,3,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,66.67,0,0,0,6.96,0.07,0.21,12.59,78.21,8.44,68.33,0,0,4.08,98.28,6.82,97.94,5.77,54.88,37.66,46.67,0,0,0,0,0,0,0,2.18,51.61,0,0,0.28,25,0,0,4.22,75,0.63,,,,0,0,0
K. Mouanga,Lausanne Sport,Lausanne Sport,"RCB, RB",25,900000,2027-06-30,13,1092,0,0.57,1,0.66,15.82,63.54,France,"France, Congo",right,191,80,no,9.4,7.01,69.41,3.13,76.32,0.16,0.22,0.33,4.37,5.96,0.74,3,0.25,0,0,0.74,0,0,0,0.05,0,0,5,0.41,0,0,0.08,1.32,31.25,0,0,1.32,31.25,0.25,0.49,66.67,3.54,44.19,1.15,1.24,0.16,23.41,0.49,0.49,38.98,81.4,20.77,76.19,3.21,89.74,10.47,85.04,32.39,86.77,5.52,59.7,19.74,39.31,0.05,0.33,0,0,0.08,0,0.08,7.5,67.03,1.9,39.13,0.41,60,0.58,0.25,9.97,77.69,,0.08,0,0,0,0,0
S. Stroscio,Grasshopper,Grasshopper,LWB,22,0,,13,1058,1,0.27,0,0.23,19.31,48.02,Switzerland,"Switzerland, Italy",right,176,70,no,11.99,10.29,66.12,2.21,23.08,0.68,0.85,0.17,4.51,5.66,1.96,2,0.17,0,0,1.02,0.09,1,0.09,0.02,0,0,7,0.6,28.57,14.286,0,1.79,23.81,1.7,25,0.09,0,0.17,0.94,45.45,4.25,24,1.28,1.36,0.09,15.91,1.02,0.26,29.69,64.76,16.42,58.55,3.57,95.24,6.89,65.43,21.27,75.2,6.64,42.31,20.65,30.63,0.02,0.26,0,0,0,0,0.17,5.95,45.71,2.81,42.42,0.51,16.67,1.02,0.51,9.53,69.64,,0,0,0,0,0,0
N. Muci,Grasshopper,Grasshopper,"CF, AMF",22,650000,2027-06-30,13,787,3,4.31,0,0.02,38.31,30.45,Switzerland,"Switzerland, Germany",right,180,79,no,5.37,4.69,48.78,13.04,34.21,1.26,1.65,0.23,1.83,2.4,4.69,3,0.34,0,0,2.29,0.34,1,0.11,0.49,0,0,22,2.52,40.91,13.636,0,0.57,40,0.11,0,0.46,50,0,2.06,44.44,14.41,24.6,4.35,0.91,0.57,15.21,2.74,2.4,24.47,76.17,4.57,57.5,7.89,92.75,5.26,71.74,23.44,78.05,0.46,25,14.54,12.34,0,0.23,0,0,0.11,100,0.34,1.37,66.67,0.69,66.67,0.11,100,0.69,0.23,1.83,43.75,,0,0,0,0,2,100
I. Hassane,Grasshopper,Grasshopper,"LCMF, LCB, RCB",22,0,2028-06-30,13,1029,0,0.37,0,0,19.59,53.13,Benin,Benin,right,182,0,no,11.55,9.88,69.03,2.89,30.3,0.61,0.77,0.35,4.11,5.2,2.1,4,0.35,0,0,0.09,0,0,0,0.03,0,0,5,0.44,0,0,0,0.61,0,0.61,0,0,0,0,0.26,33.33,3.15,27.78,0.26,0.09,0,9.88,0.09,0.35,28.69,74.09,14.96,64.33,3.15,97.22,7.08,80.25,23.53,81.04,4.64,47.17,18.56,29.43,0,0,0,0,0,0,0,3.76,65.12,1.05,25,0,0,0.17,0,7.17,60.98,,0,0,0,0,0,0
J. Hammel,Grasshopper,Grasshopper,GK,24,1200000,,13,1266,0,0,0,0,0.71,70,Switzerland,Switzerland,right,187,85,no,1.99,0.28,25,0.21,100,0.14,0.18,0,1.78,2.26,0.07,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,100,0,0,0,10.88,0.07,0.36,18.13,77.65,13.15,69.19,0,0,4.62,100,7.04,95.96,11.09,66.03,40.35,49.1,0,0,0,0,0,0,0,5.12,59.72,0.14,0,0.21,0,0,0,9.1,83.59,0.21,,,,0,0,0
S. Kapino,Winterthur,Winterthur,GK,31,400000,2027-06-30,13,1258,0,0.26,0,0,0.57,87.5,Greece,Greece,right,196,85,no,1.36,0.29,100,0.14,100,0,0,0,1.07,1.32,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.14,0,0,15.17,0.21,0,22.03,88.96,11.52,82.61,0,0,10.09,95.74,14.59,97.55,7.44,72.12,31.74,48.18,0,0,0,0,0,0,0,1.79,60,0.36,0,0.21,33.33,0,0,5.58,85.9,0.14,,,,0,0,0
D. Abels,Grasshopper,Grasshopper,"RCB, CB",28,600000,,13,1185,0,0.32,0,0.18,17.47,62.61,Netherlands,Netherlands,right,182,84,no,12,9.34,68.29,4.25,57.14,0.84,1.07,0.91,4.78,6.14,0.84,3,0.23,0,0,0.38,0,0,0,0.02,0,0,4,0.3,25,0,0,0.15,100,0,0,0.08,100,0,0.23,66.67,1.14,60,0.46,0.61,0,14.35,0.15,0.61,28.33,76.41,16.48,68.66,2.28,96.67,6.23,86.59,21.72,83.92,6.46,50.59,20.54,34.4,0.01,0.15,0,0,0.08,0,0,5.77,64.47,1.14,40,0.53,14.29,0.3,0.15,8.89,71.79,,0.08,0,0,0,0,0
Metinho,Basel,Basel,"RCMF, RDMF, LCMF",22,3500000,2030-06-30,13,1114,1,0.4,0,0.29,14.54,55.56,Congo DR,"Congo DR, Brazil",right,178,69,no,7.11,6.22,58.44,1.45,44.44,0.32,0.48,0.24,3.15,4.7,1.62,4,0.32,0,0,1.21,0.08,1,0.08,0.03,0,0,7,0.57,57.14,14.286,0,0.48,16.67,0.24,33.33,0.24,0,0.16,1.13,71.43,5.17,56.25,0.24,1.37,0.08,31.59,0.08,1.86,42.17,88.89,12.93,80.63,5.82,95.83,17.53,93.09,39.91,91.09,1.78,59.09,17.64,19.81,0.02,0.57,0,0,0,0,0.16,6.22,79.22,1.21,60,0.08,0,0.57,0.08,5.25,84.62,,0,0,0,0,0,0
P. Otele,Basel,Basel,"LW, LAMF",26,2500000,,13,942,4,4.04,3,1.9,25.61,52.24,Nigeria,Nigeria,right,185,75,no,4.01,3.73,64.1,3.34,51.43,0,0,0.1,1.62,2.42,0.86,2,0.19,0,0,7.07,0.38,4,0.38,0.39,2,0.19,33,3.15,39.39,12.121,0.29,3.25,29.41,3.25,29.41,0,0,1.05,7.07,68.92,16.72,48.57,5.45,3.92,0.76,21.5,1.72,1.72,32.68,72.22,9.55,63,4.59,93.75,12.71,72.18,26.46,78.7,3.06,62.5,17.06,30.05,0.18,0.76,0.1,0,0.19,0,0.57,3.44,58.33,4.49,44.68,1.05,27.27,2.39,1.05,6.69,81.43,,0.1,0.1,0,0,0,0
