Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
I. Dramé,Bnei Sakhnin,Dila,"RW, LWF",24,350000,,21,1373,2,4.64,0,1.56,22.81,49.14,Senegal,Senegal,right,167,61,yes,7.73,5.57,71.76,4.46,41.18,0.33,0.48,0,3.41,4.98,1.18,3,0.2,0,0,4.92,0.13,2,0.13,0.3,0,0,31,2.03,35.48,6.452,0,3.21,22.45,0.79,16.67,2.36,22.22,0.39,6.62,52.48,11.08,44.38,3.54,3.02,0.59,14.22,2.88,1.64,18.68,57.89,5.51,51.19,3.47,86.79,6.16,53.19,14.36,67.58,1.25,36.84,19.68,25.86,0.1,1.18,0.13,0,0,0,0.52,2.03,35.48,2.82,37.21,0.26,25,1.11,0.79,3.21,63.27,,0,0,0,0.26,1,0
Jorginho,Torpedo Kutaisi,Torpedo Kutaisi,LB,27,350000,2026-12-31,12,1058,0,0.11,0,0.2,12.33,49.66,Portugal,Portugal,left,173,65,no,8.59,6.38,58.67,1.36,37.5,0.51,0.65,0,4.34,5.5,1.19,2,0.17,0,0,0.85,0,0,0,0.01,0,0,5,0.43,0,0,0,2.13,36,2.13,36,0,0,0.17,0.51,16.67,2.72,43.75,0.09,0.77,0,24.92,1.53,1.02,34.28,84.37,11.57,77.94,6.55,96.1,11.14,83.21,29.6,89.94,2.64,58.06,18.8,34.02,0.02,0.26,0,0,0,0,0.26,4.25,78,2.3,48.15,0,0,0.43,0.77,8,74.47,,0.26,0.09,0,0,0,0
I. Tabatadze,Cádiz,Iberia 1999,"RW, RAMF, LW",25,325000,,20,1798,11,8.95,4,3.64,20.77,48.19,Georgia,Georgia,both,183,0,no,6.01,5.61,58.04,1.6,53.13,0.6,0.82,0.2,2.15,2.95,1.55,4,0.2,0,0,5.61,0.55,8,0.4,0.45,2,0.1,72,3.6,38.89,15.278,0.2,2.65,39.62,0.85,47.06,1.75,37.14,0.45,5.66,54.87,11.36,42.73,4.15,2.5,0.4,19.22,2.05,1.25,24.23,76.24,5.66,64.6,6.66,95.49,6.91,73.91,20.52,81.95,1.25,56,17.71,26.59,0.18,1.1,0.15,0,0.1,50,0.75,1.95,64.1,2.6,57.69,0.25,40,1.1,0.95,3.7,77.03,,0.2,0.2,25,0,5,60
Sori Mané,Torpedo Kutaisi,Torpedo Kutaisi,"RCB, RCMF",29,325000,,13,1308,0,0.34,0,0.08,7.5,60.55,Guinea-Bissau,"Guinea-Bissau, Portugal",right,190,76,no,5.92,3.03,68.18,2,51.72,0.07,0.09,0.69,3.78,4.77,0.28,0,0,0,0,0.34,0,0,0,0.02,0,0,7,0.48,28.57,0,0,0.14,0,0.07,0,0.07,0,0,0.28,75,1.44,47.62,0.21,0.76,0,41.49,0,0.41,53.26,89.92,19.82,82.64,3.99,91.38,25.11,96.16,47.75,94.09,5.37,55.13,21.64,40.43,0.01,0.14,0,0.07,0.07,0,0,5.44,74.68,0.62,11.11,0.28,0,0.14,0,9.01,71.76,,0,0,0,0,0,0
G. Moistsrapishvili,Spartak Trnava,Kolkheti Poti,"LCMF, AMF, RCMF",24,300000,2026-06-30,16,1345,1,1.92,1,1.38,17.73,51.32,Georgia,Georgia,right,183,74,no,7.09,6.49,69.07,1.2,38.89,0.4,0.57,0,2.21,3.11,1.34,3,0.2,0,0,1.87,0.07,1,0.07,0.13,0,0,24,1.61,33.33,4.167,0.07,0.4,50,0.27,75,0.13,0,0.07,1.87,60.71,7.56,39.82,1.14,1.47,0.2,32.45,0.27,1.2,43.63,89.11,12.31,76.09,7.49,97.32,15.86,95.36,39.21,92.15,4.01,63.33,17.77,38.1,0.09,1.2,0,0,0.2,0,0.47,7.7,80,2.14,50,0.94,28.57,1.2,0.2,6.49,86.6,,1.2,0.54,12.5,2.34,0,0
N. Lominadze,Estoril,Dinamo Tbilisi,"CF, AMF",23,300000,,17,1066,1,2.37,1,1.1,23.81,42.91,Georgia,Georgia,right,194,83,no,5.15,4.31,58.82,3.38,42.5,0.25,0.35,0.08,2.36,3.27,1.69,3,0.25,0,0,2.62,0.08,1,0.08,0.2,0,0,26,2.2,7.69,3.846,0.08,0.68,25,0,0,0.59,14.29,0,4.31,52.94,13.59,37.27,2.2,1.69,0.17,16.29,1.01,2.03,23.72,74.73,7.09,61.9,4.56,85.19,8.61,87.25,21.11,77.6,2.03,62.5,21.06,27.58,0.09,0.76,0,0,0.25,0,0.17,3.63,67.44,1.52,38.89,0.42,20,0.76,0.08,3.88,82.61,,0,0,0,0,0,0
L. Kharabadze,Torpedo Kutaisi,Torpedo Kutaisi,"LB, LWB",25,300000,,8,514,0,0,0,0.43,18.21,72.12,Georgia,Georgia,left,185,0,no,13.13,9.46,83.33,1.4,62.5,0.18,0.27,0.35,5.08,7.84,0.35,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2.28,30.77,2.1,25,0,0,0.35,2.45,57.14,5.78,57.58,0.35,2.28,0.53,33.97,1.05,0.88,46.05,83.27,15.58,79.78,4.38,96,17.86,87.25,39.4,88.44,4.38,64,20.03,34.66,0.08,1.23,0,0,0.18,0,0.35,7.53,74.42,2.28,38.46,0.18,0,0.53,0.53,8.93,70.59,,0,0,0,0,0,0
T. Patsatsia,Tirana,Torpedo Kutaisi,"RCMF, RW, AMF",25,300000,2025-12-31,18,955,2,1.05,1,2.99,20.64,43.38,Georgia,Georgia,left,185,0,no,5.75,4.81,68.63,2.26,41.67,1.04,1.36,0,1.41,1.85,0.94,2,0.19,0,0,2.54,0.19,2,0.19,0.1,0,0,21,1.98,42.86,9.524,0.09,1.41,6.67,0.57,0,0.85,11.11,0.38,2.73,58.62,10.27,33.94,1.41,1.13,0.09,27.99,1.13,1.79,34.96,83.29,9.05,77.08,9.14,92.78,9.9,81.9,31.48,87.13,2.07,77.27,16.53,17.6,0.28,2.07,0,0.19,0.09,0,0.28,4.05,76.74,1.7,27.78,0.47,80,0.75,0.19,4.81,70.59,,2.17,0.47,60,3.68,0,0
G. Mamageishvili,Iberia 1999,Iberia 1999,"CF, AMF, LW",22,300000,,30,2902,6,3.08,6,5.5,20.9,42.14,Georgia,Georgia,right,0,0,no,5.74,5.8,58.29,2.39,29.87,0.5,0.72,0.03,1.86,2.68,1.98,9,0.28,0,0,2.48,0.19,6,0.19,0.1,1,0.03,45,1.4,37.78,13.333,0.19,2.08,28.36,0.9,27.59,1.15,29.73,0.28,3.04,40.82,10.08,36,2.17,2.11,0.34,24.44,1.46,2.14,31.7,80.33,6.82,70.45,8.19,92.42,10.58,80.65,28.16,85.35,1.55,56,17.29,27.56,0.17,1.64,0.03,0,0.19,66.67,0.56,3.19,74.76,2.95,55.79,0.34,45.45,1.27,0.59,4.56,79.59,,0.59,0.03,100,1.52,0,0
O. Gomisi,Dinamo Tbilisi,Dinamo Tbilisi,"RWF, RAMF, RW",29,300000,,14,838,3,1.93,1,0.9,16.78,46.43,Senegal,Senegal,left,172,75,no,6.23,5.75,58.33,2.4,30,0.96,1.46,0,1.92,2.93,1.56,2,0.21,0,0,1.92,0.32,1,0.12,0.23,0,0,12,1.44,16.67,8.333,0.12,2.28,26.32,1.2,40,0.84,14.29,0.48,1.8,53.33,7.31,39.34,2.64,0.96,0,25.05,1.68,1.56,32.36,81.48,8.75,64.38,8.75,95.89,8.39,84.29,28.64,87.03,1.44,58.33,16.36,21.42,0.11,0.84,0,0.12,0.12,100,0.12,3.83,65.63,2.16,61.11,0.24,100,0.84,0.6,4.55,71.05,,0,0,0,0,0,0
