Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Riccio,Sampdoria,Sampdoria,"RCB, LCB",23,600000,2027-06-30,11,958,0,0.2,0,0.02,13.62,54.48,Italy,Italy,right,187,78,no,9.49,6.86,58.9,3.01,59.38,0.19,0.26,0.38,5.26,7.3,1.78,2,0.19,0,0,0.28,0,0,0,0.02,0,0,3,0.28,0,0,0,0.56,50,0,0,0.56,50,0,0.09,0,0.94,50,0.38,0.28,0,24.61,0.75,0.56,39.27,84.93,14.28,73.03,3.1,96.97,19.45,92.27,33.16,90.65,5.54,54.24,21.95,34.05,0,0.19,0.09,0,0,0,0,4.89,69.23,0.85,44.44,0.19,0,0.09,0.09,7.14,63.16,,0,0,0,0,0,0
A. Bozzolan,Reggiana,Reggiana,"LWB, LB",21,75000,2027-06-30,11,661,2,0.51,1,0.52,17.43,44.53,Italy,Italy,left,178,68,no,6.54,7.35,50,2.72,30,0.27,0.33,0.27,2.59,3.1,0.95,0,0,0,0,3.68,0.27,2,0.27,0.07,0,0,5,0.68,80,40,0.14,3.4,28,3.4,28,0,0,0.27,3.13,69.57,5.99,43.18,1.23,0.54,0,17.84,1.5,0.54,24.51,75,5.58,63.41,6.67,97.96,8.03,72.88,18.38,86.67,3,50,23.47,38.72,0.07,0.54,0,0,0,0,0.14,1.36,70,1.91,50,0,0,0,1.09,4.22,61.29,,0,0,0,0.68,0,0
M. Bertagnoli,Reggiana,Reggiana,"LCMF, RCMF",26,750000,2026-06-30,11,749,0,0.25,1,0.08,15.26,46.46,Italy,Italy,right,185,74,no,8.77,7.33,54.1,2.4,35,0.36,0.43,0.48,4.45,5.34,0.96,0,0,0,0,0.48,0,0,0,0.03,0,0,2,0.24,0,0,0.12,0.84,0,0.48,0,0.36,0,0.24,0.84,42.86,3.85,43.75,0.6,1.08,0.12,18.5,0.6,1.32,29.92,85.94,8.17,75,6.01,96,10.33,90.7,26.92,90.18,2.16,66.67,18.06,18.5,0.01,0.12,0,0,0.12,100,0.12,2.16,72.22,1.2,20,0.24,50,0.36,0.36,4.21,57.14,,0.24,0,0,0.24,0,0
A. Novakovich,Reggiana,Reggiana,CF,29,450000,2026-06-30,11,448,3,2.69,0,0.06,22.9,33.33,United States,"United States, Serbia",right,192,78,no,2.41,1.81,55.56,9.44,34.04,0,0,0,1.41,1.81,1,0,0,0,0,2.01,0.6,3,0.6,0.54,1,0.2,8,1.61,75,37.5,0,0,0,0,0,0,0,0,1,80,9.24,28.26,2.41,0.2,0,7.23,1.41,1,9.64,75,1.81,55.56,3.01,73.33,2.01,80,9.64,75,0,0,10.93,0,0.01,0.4,0.2,0,0,0,0,1.41,57.14,0,0,0,0,0.2,0,1.21,50,,0,0,0,0,0,0
G. Di Serio,Spezia,Spezia,CF,24,1200000,2027-06-30,11,603,1,1.62,1,0.6,28.21,33.33,Italy,Italy,right,188,78,no,3.88,3.88,57.69,7.61,29.41,0,0,0.15,1.64,2.08,1.79,1,0.15,0,0,2.24,0.15,1,0.15,0.24,1,0.15,11,1.64,36.36,9.091,0.15,0.6,75,0,0,0.6,75,0,2.24,53.33,11.49,25.97,3.13,1.34,0.45,9.1,1.64,2.84,13.58,79.12,2.69,61.11,3.58,91.67,4.48,90,12.39,79.52,0.75,80,13.8,4.78,0.09,0.75,0,0,0,0,0.75,0.75,100,0.9,66.67,0,0,0.9,0.3,1.19,87.5,,0,0,0,0,0,0
P. Wi?niewski,Spezia,Spezia,"RCB, CB",27,2000000,2027-06-30,11,1088,0,0.37,0,0.23,12.82,72.26,Poland,Poland,right,195,88,no,7.86,5.21,68.25,3.39,75.61,0,0,0.33,4.3,5.42,0.74,0,0,0,0,1.08,0,0,0,0.03,0,0,3,0.25,100,0,0,0.74,33.33,0,0,0.74,33.33,0.25,0.83,70,1.99,75,0.17,1.08,0.25,27.55,1.32,0.58,42.1,83.5,15.3,70.81,5.38,96.92,15.8,90.05,34.83,88.84,6.62,60,20.47,35.11,0.02,0.17,0,0,0.08,0,0.17,6.7,67.9,1.08,46.15,0.5,0,0.17,0.25,8.44,71.57,,0,0,0,0,0,0
A. Candela,Spezia,Spezia,"RWB, RB",25,2300000,2027-06-30,11,737,0,0.39,0,0.81,15.14,50.81,Italy,Italy,right,185,77,yes,6.59,6.84,60.71,2.69,54.55,0,0,0.12,2.44,2.99,1.47,1,0.12,0,0,1.47,0,0,0,0.05,0,0,4,0.49,25,0,0,2.81,26.09,0.49,0,2.32,31.58,0.12,1.83,33.33,3.54,31.03,1.22,0.85,0.24,14.29,0.24,0.61,20.76,79.41,5.5,82.22,4.64,94.74,6.72,70.91,16.12,88.64,2.2,72.22,16.27,26.71,0.1,0.85,0,0,0,0,0.37,1.71,92.86,2.08,47.06,0,0,0.37,0.73,4.76,76.92,,0.24,0,0,0,0,0
M. Fortin,Padova,Padova,GK,22,300000,2027-06-30,11,1089,0,0,0,0,0.74,88.89,Italy,Italy,right,197,80,yes,0.25,0,0,0.5,100,0,0,0,0.25,0.31,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,50,0,0,0,11.98,0.25,0.08,19.42,82.13,11.24,70.59,0,0,7.27,97.73,10.58,96.88,8.84,64.49,31.52,46.86,0,0,0,0.08,0,0,0,1.57,52.63,0,0,0.17,50,0,0,7.11,74.42,0.5,,,,0,0,0
A. Capelli,Padova,Padova,"RB, RWB, RW",28,300000,,11,962,0,0.96,1,1.13,13.38,51.05,Italy,Italy,right,175,67,no,7.48,6.27,58.21,1.5,18.75,0.28,0.35,0.09,3.56,4.49,0.75,2,0.19,1,0.09,2.9,0,0,0,0.09,0,0,10,0.94,20,0,0.09,3.46,43.24,0.19,100,3.18,38.24,0.28,2.06,59.09,4.49,56.25,1.78,1.03,0.37,26.2,2.43,0.84,36.95,75.7,8.89,67.37,8.14,90.8,12.35,70.45,29,82.9,4.58,53.06,18.41,31.97,0.11,1.03,0.09,0,0.19,0,0.28,3.93,59.52,3.84,53.66,0.37,25,0.56,1.31,7.86,73.81,,0.19,0,0,0.47,0,0
P. Fusi,Padova,Padova,RCMF,27,225000,2026-06-30,11,860,0,0.54,1,1.1,21.45,50.24,Italy,Italy,right,178,64,no,13.08,12.03,57.39,2.2,47.62,1.47,1.8,0.52,4.71,5.79,3.35,4,0.42,1,0.1,1.99,0,0,0,0.06,0,0,9,0.94,33.33,0,0.1,1.15,72.73,0,0,1.15,72.73,0.1,1.78,41.18,5.23,38,1.05,1.47,0.73,23.44,0.73,0.21,34.12,79.75,11.72,61.61,4.81,95.65,11.93,89.47,29.2,83.15,3.77,55.56,16.71,32.56,0.11,1.47,0.1,0,0.21,50,0.63,3.77,61.11,1.67,68.75,0.52,40,0.73,0.84,5.76,70.91,,0.21,0,0,0.94,0,0
M. Perrotta,Padova,Padova,LCB,31,175000,,11,1022,1,0.16,0,0.02,12.95,63.95,Italy,Italy,left,188,82,no,10.3,5.81,69.7,4.4,70,0.53,0.65,0.7,5.72,7.01,0.97,3,0.26,0,0,0.35,0.09,1,0.09,0.01,1,0.09,2,0.18,100,50,0,0,0,0,0,0,0,0,0.26,66.67,1.59,44.44,0.35,0.88,0,36.63,0.7,0.7,49.84,86.22,19.9,72.57,2.11,87.5,23.6,96.64,41.74,93.67,8.1,47.83,21.12,35.43,0,0.09,0,0,0,0,0,5.11,67.24,0.7,0,0.44,20,0.09,0,8.81,64,,0,0,0,0,0,0
F. Sgarbi,Padova,Padova,"CB, RCB",27,350000,,11,1086,1,0.21,0,0,11.93,59.72,Italy,Italy,right,191,78,no,8.95,5.64,63.24,2.65,65.63,0,0,0.66,5.39,6.7,1.41,1,0.08,0,0,0.17,0.08,1,0.08,0.02,1,0.08,2,0.17,50,50,0,0,0,0,0,0,0,0,0.08,100,1.49,44.44,0.25,0.58,0,29.83,0.33,0.91,44.75,87.22,16.33,74.11,1.74,90.48,23.04,95.68,39.12,91.31,5.64,58.82,20.48,31.42,0,0.08,0,0,0,0,0,4.48,70.37,0.17,100,0.08,100,0.08,0,7.04,56.47,,0,0,0,0,0,0
R. Ilie,Empoli,Empoli,"CF, AMF, LW",22,3000000,2027-06-30,11,522,0,0.46,3,0.86,20.86,45.45,Romania,Romania,right,186,73,yes,6.55,5.86,67.65,1.55,55.56,0.17,0.25,0,2.41,3.5,1.55,3,0.52,0,0,2.76,0,0,0,0.08,0,0,5,0.86,20,0,0.52,2.24,7.69,1.03,0,1.21,14.29,0.86,3.1,72.22,10.86,33.33,3.1,0.69,0,15,1.03,1.9,22.93,78.2,5.69,75.76,5.34,93.55,6.72,66.67,20.17,87.18,0.52,33.33,15.94,9.4,0.15,1.03,0,0,0.34,50,0.69,2.41,92.86,2.07,50,0.34,50,1.03,0.17,2.93,88.24,,0.86,0.17,0,2.93,0,0
S. Shpendi,Empoli,Empoli,CF,22,2000000,,11,756,5,5.22,0,0.12,19.52,37.8,Italy,"Italy, Albania",right,181,74,no,3.57,3.33,57.14,3.81,21.88,0,0,0.24,1.67,2.32,2.86,1,0.12,0,0,2.14,0.6,4,0.48,0.62,1,0.12,20,2.38,50,25,0,0.24,0,0.24,0,0,0,0,0.95,100,8.21,43.48,3.81,1.31,0.24,12.5,2.74,1.67,14.05,75.42,2.14,44.44,4.88,85.37,3.81,81.25,13.69,76.52,0.12,100,13.16,2.81,0.01,0.24,0,0,0,0,0.12,0.36,66.67,0.36,66.67,0,0,0.83,0,0.83,42.86,,0,0,0,0,1,100
F. Rispoli,Catanzaro,Catanzaro,"LCMF, RW, LDMF",19,0,2026-06-30,11,802,0,0.66,0,0.13,14.25,55.91,Italy,Italy,,0,0,yes,4.83,3.37,70,2.13,21.05,0.45,0.67,0.22,2.02,3.03,0.56,1,0.11,0,0,2.36,0,0,0,0.07,0,0,9,1.01,11.11,0,0,0.79,42.86,0.34,33.33,0.22,100,0.22,2.69,70.83,7.63,63.24,0.9,1.35,0,28.05,0.22,3.03,39.05,91.95,9.54,84.71,7.18,98.44,12.23,93.58,37.03,93.94,1.23,63.64,14.46,18.82,0.01,0.45,0,0,0,0,0.11,2.47,100,1.46,69.23,0,0,0.67,0.34,4.15,64.86,,0,0,0,0,0,0
Gerard Yepes,Empoli,Empoli,"LCMF, RCMF",23,2300000,,11,793,0,0.7,0,1.81,11.12,46.94,Spain,Spain,right,170,66,no,6.92,4.99,61.36,2.04,33.33,0.34,0.45,0.34,3.52,4.6,1.36,3,0.34,0,0,0.57,0,0,0,0.08,0,0,5,0.57,40,0,0,0.23,50,0,0,0.23,50,0.11,0.23,50,2.16,36.84,1.02,1.02,0.23,19.86,0.68,1.36,30.53,87.36,9.87,80.46,5.33,93.62,10.55,93.55,28.49,89.24,1.82,62.5,16.96,19.8,0.21,0.91,0,0,0.11,100,0.23,4.43,79.49,0.79,71.43,0.34,66.67,0.68,0.11,3.97,65.71,,0.57,0,0,1.02,0,0
S. Elia,Empoli,Empoli,"RWB, RB, LWB",26,800000,2026-06-30,11,884,0,0.97,2,1.46,18.63,51.91,Italy,Italy,right,183,70,no,7.53,6.11,58.33,2.04,25,0.41,0.56,0.1,3.56,4.91,1.73,4,0.41,1,0.1,4.68,0,0,0,0.1,0,0,8,0.81,50,0,0.2,4.99,34.69,1.02,30,3.97,35.9,0.2,3.87,65.79,8.35,57.32,1.93,2.14,0.31,16.09,1.22,2.44,24.94,66.53,9.77,64.58,3.67,88.89,7.33,69.44,17.31,79.41,2.95,41.38,24.41,34.06,0.15,0.92,0,0,0.1,0,0.51,3.77,78.38,2.95,48.28,0.31,33.33,0.41,1.73,6.62,73.85,,0,0,0,0,0,0
Siren Diao,Cesena,Cesena,CF,20,0,2027-06-30,11,314,0,1.01,1,0.25,32.96,21.74,Spain,"Spain, Senegal",left,189,75,yes,3.73,4.87,35.29,6.02,14.29,0,0,0,2.01,2.56,3.73,0,0,0,0,2.58,0,0,0,0.29,0,0,8,2.29,37.5,0,0.29,0.29,0,0,0,0.29,0,0,2.29,62.5,15.19,16.98,5.73,1.15,0.29,13.76,1.72,0.57,25.51,74.16,4.59,56.25,7.74,81.48,5.73,85,25.22,75,0,0,13.94,0,0.07,0.57,0,0.29,0.57,50,1.15,2.01,85.71,1.15,75,0.57,50,1.72,0,3.44,33.33,,0,0,0,0,0,0
M. Dorval,Bari,Bari,"LB, LWB, LW",24,1400000,2026-06-30,11,894,1,0.73,1,0.8,19.33,45.31,France,"France, Algeria",right,176,70,no,7.95,5.84,70.69,2.52,44,0,0,0.4,3.83,4.81,1.11,1,0.1,0,0,2.42,0.1,1,0.1,0.07,0,0,13,1.31,30.77,7.692,0.1,3.02,16.67,3.02,16.67,0,0,0.5,4.73,31.91,9.36,31.18,1.11,2.01,0,21.24,0.81,0.91,29.9,78.11,10.87,72.22,5.74,94.74,7.95,73.42,23.56,89.32,3.32,54.55,18.88,34.7,0.08,0.5,0,0.1,0,0,0.4,3.62,72.22,2.62,34.62,0,0,0.4,0.81,6.44,71.88,,0,0,0,0.1,0,0
M. Francesconi,Cesena,Cesena,"RCMF, LCMF",21,0,2028-06-30,11,771,0,0.64,0,0.79,13.42,53.04,Italy,Italy,right,180,71,no,7.94,6.65,70.18,1.63,21.43,0.35,0.4,0.23,2.92,3.3,1.05,2,0.23,0,0,0.93,0,0,0,0.07,0,0,4,0.47,0,0,0,0.35,66.67,0,0,0.12,0,0.12,0.93,62.5,2.92,48,1.05,0.58,0.12,18.91,0.12,0.58,29.53,76.68,12.72,63.3,3.27,100,8.64,83.78,27.32,81.62,1.87,6.25,16.14,22.43,0.09,0.7,0,0,0.12,100,0.12,4.55,61.54,1.4,66.67,0.23,50,0.82,0.23,4.9,57.14,,0,0,0,0,0,0
R. Ciervo,Cesena,Cesena,"RWB, RB, RWF",23,1300000,2027-06-30,11,899,4,1.19,1,0.78,12.61,53.97,Italy,Italy,right,190,88,yes,4.61,4.3,62.79,0.5,20,0,0,0.2,1.9,2.29,0.4,3,0.3,0,0,5.01,0.4,4,0.4,0.12,0,0,9,0.9,66.67,44.444,0.1,3.8,39.47,0.5,60,3.3,36.36,0.4,4.3,67.44,7.41,54.05,2.5,3.8,0.9,25.53,1.3,0.8,32.94,77.81,7.81,58.97,7.31,95.89,10.21,76.47,27.43,85.77,1.8,33.33,17.98,28.39,0.08,0.8,0.1,0,0.1,0,0.4,1.9,84.21,3.1,54.84,0.1,0,1,1.4,6.91,68.12,,0,0,0,2,0,0
G. Moncini,Bari,Bari,CF,29,1100000,2026-06-30,11,858,5,3.42,0,0.2,15.94,23.03,Italy,Italy,right,183,75,no,1.05,0.52,60,5.66,16.67,0.21,0.27,0.1,0.52,0.68,0.63,0,0,0,0,1.15,0.52,4,0.42,0.36,1,0.1,14,1.47,42.86,35.714,0,0.21,0,0.21,0,0,0,0,1.05,40,6.71,23.44,2.1,0.1,0.1,9.65,2.41,1.05,13.32,72.44,2.41,60.87,4.3,82.93,3.25,74.19,12.48,73.95,0.63,66.67,15.28,9.1,0.02,0.42,0,0,0.1,100,0.21,0.73,42.86,0.42,50,0.1,0,0.42,0,1.05,60,,0,0,0,0,1,100
L. Dickmann,Bari,Bari,"RB, RWB, RW",29,1200000,2027-06-30,11,1086,0,0.32,3,1.61,13.59,53.66,Italy,Italy,right,177,70,no,7.96,6.05,56.16,1.33,43.75,0.25,0.32,0.41,4.31,5.57,1.33,1,0.08,0,0,2.24,0,0,0,0.03,0,0,7,0.58,0,0,0.25,1.99,62.5,0,0,1.91,65.22,0,1.82,54.55,4.97,51.67,0.58,1.08,0.41,21.46,1.57,1.57,28.76,82.71,9.45,73.68,4.97,96.67,8.62,85.58,24.2,88.36,2.73,45.45,17.67,32.5,0.13,0.91,0,0,0,0,0.58,2.82,70.59,1.49,83.33,0,0,0.08,1.08,6.63,72.5,,0,0,0,0,0,0
G. Castrovilli,Bari,Bari,"LCMF, AMF",28,7000000,2027-06-30,11,671,0,0.44,0,1.4,25.35,48.15,Italy,Italy,right,187,71,no,5.9,6.3,61.7,0.94,28.57,0.13,0.19,0.4,1.88,2.71,1.88,2,0.27,0,0,3.76,0,0,0,0.06,0,0,6,0.8,0,0,0,2.95,22.73,1.74,30.77,1.07,0,0.54,5.1,60.53,15.69,45.3,1.88,3.89,0.27,23.87,0.67,2.28,34.2,76.47,11.4,71.76,6.3,95.74,9.93,72.97,28.17,86.19,3.08,39.13,18.82,31,0.19,1.34,0.13,0,0.13,0,0.4,6.04,73.33,4.16,38.71,0.94,0,1.21,1.07,5.9,72.73,,0.54,0.13,0,1.34,0,0
M. Mangraviti,Cesena,Cesena,LCB,27,1600000,2027-06-30,11,1060,1,0.36,0,0.34,11.63,61.31,Italy,Italy,left,188,80,no,7.39,4.08,72.92,4.58,62.96,0.17,0.2,0.51,4.25,5.12,0.93,2,0.17,0,0,0.42,0.08,1,0.08,0.03,1,0.08,3,0.25,66.67,33.333,0,0.59,42.86,0.42,40,0.08,100,0.08,0.08,0,0.42,0,0.68,0.59,0,30.82,0.17,0.51,44.07,89.02,18.93,79.37,2.55,96.67,17.83,97.14,36.42,93.94,7.13,67.86,20.86,36.49,0.03,0.25,0,0,0,0,0,5.18,78.69,1.02,50,0.34,100,0.42,0.17,9.08,74.77,,0,0,0,0,0,0
E. Adamo,Cesena,Cesena,"LWB, RWB, LB",27,700000,2027-06-30,11,548,0,0.14,0,0.21,17.9,42.2,Italy,Italy,right,177,70,no,6.24,5.91,44.44,2.3,28.57,0.16,0.2,0.33,3.45,4.23,1.48,3,0.49,0,0,2.3,0,0,0,0.02,0,0,6,0.99,0,0,0,1.48,33.33,1.31,37.5,0.16,0,0.49,2.63,68.75,7.72,46.81,1.31,2.14,0.33,24.64,0.82,1.97,33.67,83.9,8.7,64.15,8.05,93.88,10.51,82.81,29.73,90.06,2.63,37.5,17.81,31.67,0.04,0.49,0,0,0,0,0.16,2.3,57.14,1.81,36.36,0,0,0.66,0.66,5.26,68.75,,0,0,0,0.49,0,0
M. Cerofolini,Bari,Bari,GK,26,700000,2026-06-30,11,1086,0,0,0,0,0.41,100,Italy,Italy,right,188,80,no,0.91,0,0,0.33,100,0,0,0,0.91,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,13.67,0.33,0.17,21.88,88.64,11.44,80.43,0,0,9.45,97.37,15.17,98.91,6.71,65.43,28.92,47.04,0,0,0,0,0,0,0,1.49,44.44,0.17,0,0.33,50,0,0,4.72,70.18,0.33,,,,0,0,0
M. Dagasso,Pescara,Pescara,RCMF,21,300000,,11,1032,0,0.49,2,1.07,13.34,49.67,Italy,Italy,left,0,0,no,7.24,5.23,65,1.57,38.89,0.09,0.11,0.35,3.75,4.85,1.13,1,0.09,0,0,1.74,0,0,0,0.04,0,0,16,1.4,18.75,0,0.17,0.7,50,0.44,40,0.26,66.67,0,1.74,65,5.23,46.67,0.35,1.66,0.52,31.48,0.96,1.31,41.6,84.7,15,67.44,5.58,96.88,14.56,95.81,36.37,90.17,4.53,46.15,18.12,35.47,0.09,1.13,0.09,0,0,0,0.52,7.06,65.43,1.74,50,0.96,27.27,0.44,0.35,6.98,71.25,,0.35,0.09,0,0.52,0,0
S. Diakité,Palermo,Palermo,"RB, RCB, RWB",25,2500000,2028-06-30,11,626,1,0.74,0,0.26,21.28,52.03,France,"France, Mali",right,186,74,no,7.91,7.33,56.86,3.88,40.74,0.14,0.22,0.58,3.59,5.56,1.87,2,0.29,0,0,2.3,0.14,1,0.14,0.11,1,0.14,6,0.86,66.67,16.667,0,2.3,6.25,0,0,2.16,6.67,0.43,2.88,55,7.04,53.06,2.88,2.44,0.29,16.82,0.58,2.3,27.17,74.07,8.34,60.34,5.03,91.43,6.61,84.78,22.57,85.35,2.44,29.41,19.97,24.43,0.04,1.01,0,0,0,0,0.29,3.02,57.14,1.29,22.22,0.29,50,0.86,0.14,3.02,76.19,,0,0,0,0,0,0
P. Peda,Palermo,Palermo,"CB, RCB",23,400000,2028-06-30,11,672,0,0.47,0,0,17.81,65.41,Poland,Poland,right,190,76,no,9.78,7.23,70.37,5.09,76.32,0.13,0.2,0.54,4.55,6.67,1.61,2,0.27,0,0,0.67,0,0,0,0.06,0,0,4,0.54,50,0,0,0.94,42.86,0,0,0.94,42.86,0,0.4,0,0.94,42.86,1.07,0.67,0,22.77,0,0.94,37.77,87.94,12.32,78.26,2.81,95.24,18.21,94.12,32.95,93.5,3.88,51.72,22.87,38.19,0,0,0,0,0,0,0,4.15,67.74,1.34,50,0.13,0,0.54,0.4,5.49,75.61,,0,0,0,0,0,0
L. Meazzi,Pescara,Pescara,"AMF, CF",24,150000,2027-06-30,11,422,3,1.35,0,0.15,21.33,36,Italy,Italy,right,174,71,no,3.63,3.41,62.5,1.07,20,0.21,0.28,0,1.28,1.7,0.85,1,0.21,0,0,4.05,0.64,3,0.64,0.29,0,0,12,2.56,41.67,25,0,0.64,33.33,0.43,50,0.21,0,0,7.04,36.36,15.14,32.39,2.56,3.84,1.07,21.11,1.92,2.13,24.74,87.93,7.04,72.73,6.4,96.67,6.18,96.55,23.67,90.09,0.43,50,14.02,5.51,0.03,0.43,0,0,0.21,100,0.43,1.92,88.89,1.49,71.43,0,0,0.85,0.21,3.63,88.24,,0,0,0,0.43,0,0
R. Brosco,Pescara,Pescara,"CB, LCB",34,200000,2026-06-30,11,1046,0,0.45,0,0,14.54,62.13,Italy,Italy,right,191,78,no,8.35,5.68,63.64,6.45,68,0.26,0.33,0.77,4.47,5.74,1.2,2,0.17,1,0.09,0.17,0,0,0,0.04,0,0,4,0.34,0,0,0,0.26,33.33,0,0,0.26,33.33,0,0.09,100,0.77,44.44,0.77,0.17,0,23.15,0.26,0.69,33.13,87.01,13.16,75.16,1.46,100,15.32,96.07,27.28,92.43,5.59,63.08,20.63,35.13,0,0.09,0,0,0,0,0,3.01,62.86,0.43,60,0.34,100,0.26,0.09,5.51,60.94,,0,0,0,0,0,0
J. Joronen,Palermo,Palermo,GK,32,1000000,,11,1070,0,0,0,0,0.59,28.57,Finland,Finland,right,197,89,no,1.09,0.08,0,0.25,33.33,0,0,0,1.09,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0.08,0.08,18.93,88.89,10.26,80.33,0,0,7.65,100,10.93,99.23,7.91,75.53,33.35,50.85,0,0,0,0,0,0,0,2.86,70.59,0.17,50,0.34,50,0.08,0,6.81,87.65,0.25,,,,0,0,0
P. Ceccaroni,Palermo,Palermo,LCB,29,1600000,,11,1064,0,0.89,0,0.17,10.57,61.6,Italy,Italy,left,188,76,no,8.12,5.08,60,3.05,72.22,0.25,0.38,1.02,4.82,7.15,0.68,1,0.08,1,0.08,1.27,0,0,0,0.08,0,0,10,0.85,40,0,0,1.1,61.54,1.02,66.67,0.08,0,0,0.51,50,1.18,50,1.61,2.2,0.08,32.82,0.42,0.42,49.57,86.18,23.52,76.62,4.48,98.11,13.96,97.58,42.8,90.12,5.67,61.19,18.54,33.67,0.01,0.34,0.08,0,0.08,0,0.08,6.51,67.53,1.86,54.55,0.68,37.5,0.85,0.59,7.61,75.56,,0,0,0,0,0,0
L. Valzania,Pescara,Pescara,"AMF, RWB, RCMF",29,300000,,11,870,0,0.51,2,1.32,11.59,53.57,Italy,Italy,right,182,72,no,5.48,4.34,52.38,0.72,28.57,0.41,0.54,0.31,2.79,3.67,1.34,2,0.21,0,0,1.66,0,0,0,0.05,0,0,12,1.24,33.33,0,0.21,1.76,29.41,0.52,20,1.14,27.27,0.21,1.24,58.33,4.97,54.17,1.45,1.24,0.41,23.9,1.45,1.97,31.14,78.41,8.79,70.59,5.59,92.59,11.17,80.56,28.14,83.82,1.34,23.08,16.98,22.97,0.14,1.34,0.21,0,0,0,0.93,3.62,68.57,1.97,36.84,0.1,0,0.93,0.62,4.66,64.44,,0,0,0,0,0,0
A. Palumbo,Palermo,Palermo,"AMF, LCMF, RCMF",29,1400000,2027-06-30,11,647,0,0.55,1,4.11,18.08,36.92,Italy,Italy,left,182,76,no,5.29,7.51,46.3,0.7,20,0,0,0.14,1.81,2.75,2.36,2,0.28,0,0,3.48,0,0,0,0.08,0,0,10,1.39,30,0,0.14,3.2,52.17,2.09,60,0.97,42.86,0.7,2.64,47.37,8.07,32.76,1.67,2.23,1.11,26.29,0.42,1.11,35.75,77.82,11.55,66.27,5.29,92.11,13.35,80.21,27.68,83.92,4.87,60,19.31,33.28,0.57,2.78,0.28,0,0.14,100,1.25,5.98,72.09,5.98,55.81,1.25,55.56,1.81,1.67,7.51,79.63,,1.39,0.14,0,3.62,0,0
G. Corbo,Pescara,Pescara,"LCB, RCB, CB",25,800000,,11,920,0,0.05,0,0,10.76,50,Italy,Italy,right,186,76,no,7.92,5.38,61.82,3.03,51.61,0.29,0.38,0.29,4.3,5.64,1.08,2,0.2,0,0,0.1,0,0,0,0,0,0,4,0.39,0,0,0,0.39,0,0.29,0,0.1,0,0.1,0.1,100,0.88,11.11,0.39,0.39,0.1,28.47,0.88,0.1,40.99,82.82,18,72.28,3.42,94.29,15.65,94.38,33.46,91.52,7.14,46.58,20.91,38.17,0,0,0,0.1,0.1,0,0,4.7,47.92,0.78,12.5,0.39,0,0.1,0.1,6.95,57.75,,0.1,0.1,0,0,0,0
R. Burnete,Juve Stabia,Juve Stabia,"CF, AMF",21,700000,2029-06-30,11,485,0,1.65,1,0.07,29.88,30.43,Romania,Romania,right,185,74,yes,2.97,5.75,29.03,9.28,34,0.37,0.59,0,0.93,1.49,4.27,3,0.56,0,0,1.86,0,0,0,0.31,0,0,14,2.6,28.57,0,0.19,0.74,0,0,0,0.56,0,0,1.86,60,9.65,23.08,3.9,1.11,0,10.39,1.3,1.11,17.07,77.17,1.86,70,4.64,92,5.75,74.19,15.96,81.4,0.37,50,14.62,8.33,0.01,0.56,0,0,0,0,0.19,1.67,44.44,0.37,50,0,0,0.74,0,0.74,75,,0,0,0,0,0,0
