Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Buttaro,Foggia,Foggia,RCB,23,750000,,14,1338,0,0,0,0.26,10.76,63.13,Italy,Italy,right,183,75,yes,8.88,5.18,71.43,2.49,56.76,0.34,0.42,0.94,4.84,6.08,0.81,4,0.27,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.61,66.67,0,0,0.61,66.67,0,0.2,100,1.35,50,0.07,0.61,0.2,19.3,0.54,0.94,33.57,76.35,16.75,64.66,2.89,95.35,10.43,90.32,25.7,85.6,7.33,44.04,22.46,38.44,0.02,0.2,0.07,0,0,0,0.13,5.25,52.56,1.14,41.18,0.67,40,0.07,0.4,8.34,62.1,0,,0,,0,0,0,0,,,2.15,,,0,0,0,0,0,0
L. Fiordilino,Internazionale II,Internazionale II,"DMF, LCMF",29,700000,,13,1237,2,0.25,0,0.07,8.88,57.38,Italy,Italy,right,178,68,no,6.98,3.86,66.04,1.24,47.06,0.22,0.25,0.36,4.22,4.93,0.58,1,0.07,0,0,0.44,0.15,2,0.15,0.02,0,0,6,0.44,66.67,33.333,0,0.07,0,0,0,0.07,0,0,0.07,100,2.26,51.61,0.22,0.73,0,35.58,0.07,1.38,48.67,90.58,14.33,82.74,5.38,97.3,21.83,95,44.24,93.75,4.37,60,19.13,35.31,0.01,0.36,0,0,0.15,50,0.15,7.35,78.22,1.31,61.11,0.29,25,0.58,0,6.84,78.72,0,,0,,0,0,0,0,,,0.51,,,0.22,0,0,0.29,0,0
S. Oukhadda,Casertana,Casertana,"RB, RWB",26,650000,2026-06-30,11,986,0,0.22,0,0.25,13.33,57.53,Italy,"Italy, Morocco",right,187,80,no,7.85,5.84,70.31,2.1,60.87,0.09,0.14,0.46,3.65,5.8,0.91,2,0.18,0,0,2.19,0,0,0,0.02,0,0,7,0.64,28.57,0,0,4.02,36.36,0,0,4.02,36.36,0.27,1.19,46.15,3.83,42.86,0.27,0.73,0.09,27.47,1.46,1.37,35.78,70.92,14.6,58.75,4.2,97.83,11.41,70.4,23.82,88.12,8.03,36.36,21.81,32.77,0.02,0.37,0,0.18,0,0,0,7.67,46.43,3.92,39.53,0.55,0,0.27,1.28,7.85,76.74,0,,0,,0,0,0,0,,,0.46,,,0,0,0,0.09,0,0
E. Baldini,Bra,Bra,"CF, AMF, LWF",29,650000,2026-06-30,9,586,3,1.76,0,0.53,13.67,40.45,Italy,Italy,right,180,78,no,4.15,2.46,50,2.46,31.25,0,0,0.15,2.92,4.29,0.61,0,0,0,0,2.46,0.46,2,0.31,0.27,0,0,17,2.61,47.06,17.647,0,0.77,40,0.31,50,0.46,33.33,0,1.38,66.67,6.6,41.86,1.23,1.08,0,29.03,1.08,1.38,37.17,84.71,8.45,70.91,10.75,94.29,10.14,86.36,35.32,86.09,1.08,71.43,14.83,16.02,0.08,0.77,0,0,0.15,0,0.15,4.15,77.78,1.54,60,0.31,50,0.46,0.31,3.84,76,0,,0,,0,0,0,0,,,0.15,,,2.46,0.61,50,1.08,1,100
N. Pavan,Cittadella,Cittadella,"RCB, LCB",32,650000,,10,648,1,0.54,1,0.57,17.64,58.27,Italy,Italy,right,186,82,no,8.19,6.67,64.58,6.94,56,0.14,0.23,0.69,3.75,6.14,1.39,0,0,0,0,0.83,0.14,1,0.14,0.07,1,0.14,3,0.42,33.33,33.333,0.14,0.69,20,0.42,33.33,0.28,0,0.14,0.56,75,1.67,66.67,1.11,1.67,0,37.78,0.42,0.97,52.92,88.45,23.61,81.18,3.19,100,22.22,95.63,46.25,92.79,5.97,62.79,17.96,22.82,0.08,0.28,0,0,0.14,100,0.28,8.19,71.19,1.67,50,0.28,50,0.97,0.14,9.58,78.26,0,,0,,0,0,0,0,,,2.22,,,0,0,0,0,0,0
S. Mazzocchi,Cosenza,Cosenza,CF,27,600000,2027-06-30,14,1264,6,6.31,3,1.21,18.94,32.71,Italy,Italy,right,182,70,no,1.21,0.85,66.67,4.98,27.14,0,0,0,0.64,0.87,0.78,0,0,0,0,1.85,0.43,6,0.43,0.45,0,0,30,2.14,40,20,0.21,0.07,0,0.07,0,0,0,0,1.07,80,8.97,28.57,2.92,0.78,0.07,11.75,2.63,1.64,16.59,80.69,3.92,72.73,4.84,97.06,4.34,77.05,15.45,81.11,1.07,80,14.88,18.28,0.09,0.85,0.07,0,0.14,100,0.78,1.85,65.38,0.64,77.78,0.14,50,0.78,0,2.21,70.97,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
P. Vismara,Atalanta U23,Atalanta U23,GK,22,600000,2026-06-30,11,1086,0,0,0,0,0.5,100,Italy,Italy,right,195,83,no,0.99,0.08,100,0.25,100,0,0,0,0.91,1.44,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0,11.69,0.17,0.17,18.31,81.9,8.7,67.62,0,0,8.7,94.29,11.35,98.54,6.96,54.76,32.75,50.72,0,0,0,0,0,0,0,1.08,30.77,0.08,0,0.17,0,0,0,5.39,66.15,13,1.08,53,4.39,2,75.47,14.68,1.22,1.68,0.139,0,0.99,0.25,,,,0,0,0
L. Canotto,Trapani,Trapani,"RWF, RW, CF",31,600000,2026-06-30,13,774,2,1.64,2,2.29,10.58,45.05,Italy,Italy,both,178,71,no,1.16,1.4,50,0.47,50,0,0,0,0.47,0.63,0.47,1,0.12,0,0,3.72,0.23,2,0.23,0.19,0,0,14,1.63,57.14,14.286,0.23,3.02,38.46,0.7,33.33,2.33,40,0.7,2.56,63.64,7.56,46.15,2.09,3.37,0.58,13.95,1.86,1.16,16.98,69.18,2.79,75,4.53,87.18,5.7,55.1,13.49,75.86,0.58,60,17.79,16.44,0.27,1.28,0.12,0,0.12,0,0.58,1.4,83.33,2.09,50,0.12,0,0.35,1.16,2.09,83.33,0,,0,,0,0,0,0,,,0.12,,,0.58,0,0,1.74,1,0
G. Carriero,Trapani,Trapani,"LCMF, RW",28,600000,2026-06-30,7,369,0,0.01,0,0.27,17.56,51.39,Italy,Italy,right,175,78,no,9.27,8.54,65.71,0.73,33.33,0.73,0.96,0,2.93,3.83,1.46,1,0.24,0,0,1.71,0,0,0,0,0,0,2,0.49,0,0,0,1.46,50,0.24,100,0.98,50,0.49,1.22,60,6.1,36,0.49,0.73,0.24,20.24,0.73,1.71,29.02,80.67,9.76,67.5,4.88,95,8.78,80.56,26.1,84.11,1.46,50,15.1,17.86,0.07,0.24,0,0,0.49,50,0.24,3.17,92.31,2.93,50,0.98,25,0.98,0.73,5.61,86.96,0,,0,,0,0,0,0,,,0.73,,,0,0,0,0,0,0
M. Leverbe,Vicenza,Vicenza,CB,28,600000,2027-06-30,13,1123,1,0.44,1,0.59,11.54,61.11,France,France,right,188,82,no,6.57,4.73,67.8,3.53,65.91,0.08,0.11,0.48,3.29,4.71,1.04,3,0.24,1,0.08,0.48,0.08,1,0.08,0.04,0,0,6,0.48,50,16.667,0.08,0.48,33.33,0.16,100,0.32,0,0,0.16,50,1.36,35.29,0.96,0.96,0.08,32.14,0.24,0.4,47.68,87.9,15.55,74.74,2.16,96.3,26.37,95.14,41.67,92.69,5.53,56.52,21.25,35.16,0.05,0.24,0,0,0,0,0.16,5.29,63.64,0.88,36.36,0.24,33.33,0.24,0.16,7.29,67.03,0,,0,,0,0,0,0,,,1.6,,,0.08,0.08,0,0,0,0
