Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Živuli?,O?elul,O?elul,"RCB, LDMF, RCMF",33,250000,,16,1554,0,0.36,0,0.28,14.71,55.12,Croatia,Croatia,right,187,86,no,8.51,5.97,60.19,4.23,53.42,0.06,0.09,0.46,4.86,7.59,1.39,3,0.17,0,0,0.35,0,0,0,0.02,0,0,5,0.29,60,0,0,0.12,100,0.06,100,0.06,100,0,0.06,100,1.85,34.38,0.41,0.46,0,25.71,0.12,0.41,46.74,82.28,20.79,67.41,4.17,95.83,17.72,95.42,36.08,90.53,10.54,53.85,22.51,38.42,0.02,0.23,0,0,0,0,0,8.8,60.53,1.56,40.74,0.58,20,0.64,0.12,9.15,75.32,,0,0,0,0,0,0
M. Zhelev,O?elul,O?elul,RB,32,600000,,16,1567,0,0.41,0,0.58,18.72,54.6,Bulgaria,Bulgaria,right,180,76,no,9.88,7.64,66.17,3.16,52.73,0.34,0.54,0.17,4.48,7.01,1.72,3,0.17,0,0,2.58,0,0,0,0.02,0,0,4,0.23,25,0,0,2.87,54,0,0,2.76,54.17,0.29,1.72,56.67,4.82,39.29,0.75,2.3,0.23,24.58,2.99,0.75,34.69,77.81,14.19,68.42,5.69,90.91,9.02,84.08,28.14,84.29,3.91,47.06,18.48,33.45,0.03,0.63,0.06,0,0.11,0,0.23,4.54,60.76,2.41,54.76,0.23,0,0.23,1.38,7.47,70.77,,0,0,0,0,0,0
Ricardinho,Petrolul 52,Petrolul 52,"RB, RWB, RCB",31,500000,2026-06-30,16,1438,0,0.28,0,0.54,12.52,59,Portugal,Portugal,right,179,74,no,8.26,5.76,63.04,1.56,56,0.5,0.63,0.19,4.13,5.2,0.81,2,0.13,0,0,1.82,0,0,0,0.02,0,0,5,0.31,20,0,0,2.25,27.78,0,0,2.25,27.78,0.06,1.63,65.38,3.5,55.36,0.31,0.56,0.06,20.9,1.06,0.81,31.48,70.38,16.21,64.09,3.38,85.19,7.13,73.68,24.35,79.43,5.01,43.75,20.88,36.18,0.03,0.5,0,0,0.06,100,0.13,4.69,58.67,3.13,44,0.44,42.86,0.56,0.69,7.89,65.87,,0.06,0,0,0,0,0
Andrezinho,O?elul,O?elul,"LWF, LAMF, LW",28,175000,,16,1122,3,3.57,2,2.51,17.01,43.87,Portugal,Portugal,right,174,64,no,5.05,4.65,63.79,2.65,24.24,0.08,0.13,0.24,2.01,3.25,0.96,0,0,0,0,2.41,0.24,3,0.24,0.29,0,0,20,1.6,15,15,0.16,2.73,32.35,1.76,27.27,0.96,41.67,0.32,2.17,59.26,7.38,39.13,2.41,1.2,0.08,28.32,1.44,1.44,37.54,84.4,10.11,77.78,8.98,95.54,10.99,80.29,32.73,89.71,2.09,69.23,16.99,28.2,0.2,1.6,0,0.16,0,0,0.56,3.21,85,3.69,47.83,0.48,50,1.12,1.12,6.66,81.93,,0.72,0,0,1.76,0,0
Patrick,O?elul,O?elul,"CF, LAMF",31,150000,2026-06-30,16,1419,3,4.78,1,1.4,26.26,42.51,Cape Verde Islands,"Cape Verde Islands, Portugal",right,190,83,no,5.77,5.64,60.67,7.36,47.41,0,0,0.06,2.35,3.75,1.84,2,0.13,0,0,2.6,0.19,3,0.19,0.3,0,0,33,2.09,42.42,9.091,0.06,1.65,26.92,0.51,37.5,1.14,22.22,0.13,2.54,47.5,9.2,31.72,3.62,1.14,0.19,13.07,1.97,1.14,17.7,64.16,4.88,57.14,3.3,86.54,4.88,63.64,14.27,68.44,1.97,61.29,19.06,37.05,0.09,0.76,0,0,0.25,25,0.32,2.41,57.89,1.9,40,0.44,57.14,0.44,0.38,2.85,73.33,,0,0,0,0,1,0
C. Afalna,Unirea Slobozia,Unirea Slobozia,"CF, RAMF",27,0,2026-06-30,16,1214,3,3.24,0,0.61,25.06,35.21,Cameroon,Cameroon,both,187,0,no,4.6,4.37,52.54,5.49,28.38,0,0,0.07,2.3,2.87,2,2,0.15,0,0,1.85,0.22,3,0.22,0.24,0,0,21,1.56,47.62,14.286,0,0.82,45.45,0.15,50,0.67,44.44,0,1.56,47.62,8.97,37.19,2.3,0.89,0.15,8.82,2,1.41,15.79,61.03,3.48,36.17,3.86,82.69,4.82,70.77,13.34,63.89,1.71,43.48,14.76,20.6,0.05,0.82,0.15,0,0.22,0,0.15,1.48,40,1.11,33.33,0.15,0,0.37,0.15,2.22,43.33,,0,0,0,0,0,0
F. Purece,Unirea Slobozia,Unirea Slobozia,"AMF, LCMF",34,100000,,16,929,3,2.95,2,0.75,12.21,43.65,Romania,Romania,left,182,75,no,2.23,2.33,54.17,3.2,39.39,0.19,0.24,0.1,0.78,0.95,0.39,2,0.19,0,0,2.52,0.29,1,0.1,0.29,0,0,27,2.62,40.74,11.111,0.19,2.52,26.92,1.45,13.33,1.07,45.45,0.19,1.36,57.14,5.33,49.09,1.45,0.87,0,21.6,2.03,1.36,31.39,76.54,8.72,64.44,6.88,94.37,10.37,77.57,26.06,85.13,3.39,34.29,17.85,37,0.07,0.87,0,0,0.1,0,0.19,5.13,66.04,2.42,48,0.19,0,0.58,0.68,3.68,71.05,,1.65,0.19,0,2.13,2,100
A. Musi,Dinamo Bucure?ti,Dinamo Bucure?ti,"LWF, RWF, LAMF",21,0,2029-06-30,16,1393,4,2.6,1,0.59,22.1,42.11,Romania,"Romania, Spain",right,180,70,no,4.26,4.78,58.11,1.87,34.48,0.13,0.21,0.06,1.36,2.2,1.1,2,0.13,0,0,4.01,0.26,4,0.26,0.17,1,0.06,22,1.42,40.91,18.182,0.06,2.39,16.22,0.84,23.08,1.55,12.5,0.58,6.01,50.54,13.37,37.68,4.39,3.3,0.71,21.9,1.23,2.07,27.65,77.57,7.11,68.18,7.37,94.74,6.53,74.26,24.55,85,0.97,33.33,16.87,25.76,0.04,0.65,0.06,0,0.26,0,0.39,1.94,50,1.81,42.86,0.26,0,0.84,0.26,2.52,64.1,,0,0,0,0.06,0,0
C. Cîrjan,Dinamo Bucure?ti,Dinamo Bucure?ti,"LCMF, AMF",22,350000,2027-06-30,16,1506,2,3.37,4,1.89,15.24,43.53,Romania,Romania,,0,0,no,4.12,4.12,53.62,1.97,24.24,0.12,0.19,0.12,1.79,2.91,1.2,1,0.06,0,0,2.45,0.12,2,0.12,0.2,0,0,34,2.03,38.24,5.882,0.24,0.6,20,0.42,28.57,0.18,0,0.18,2.39,62.5,7.29,45.9,2.63,4.12,0.48,39.32,0.9,1.14,50.98,83.35,20.08,75.89,8.13,97.06,11.89,84.42,46.25,86.82,4.12,53.62,15.92,38.4,0.11,1.02,0.06,0,0.18,33.33,0.36,9.02,67.55,3.41,57.89,0.84,35.71,2.39,0.12,7.95,79.7,,0.24,0.06,100,0.06,0,0
S. Szalay,Csikszereda Miercurea Ciuc,Csikszereda Miercurea Ciuc,"LAMF, LW, RW",23,200000,2026-06-30,16,796,2,1.8,0,0.46,16.73,48.65,Hungary,Hungary,right,181,75,no,5.54,5.54,61.22,1.81,37.5,0.23,0.26,0,1.92,2.19,0.57,1,0.11,0,0,1.36,0.23,2,0.23,0.2,0,0,14,1.58,21.43,14.286,0,0.45,25,0.34,0,0.11,100,0.11,1.81,50,7.12,50.79,1.36,1.02,0.11,15.94,1.7,2.71,19.22,82.35,4.64,60.98,4.86,97.67,5.2,82.61,17.19,88.16,1.7,33.33,15.8,23.09,0.05,0.9,0,0,0,0,0.57,1.36,58.33,1.13,60,0.11,0,1.02,0.23,2.94,61.54,,0.45,0.23,0,0.34,1,0
