Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
W. Faye,La Louvière,La Louvière,RCB,31,0,2026-06-30,14,1395,1,0.75,1,0.38,14.32,65.77,Senegal,Senegal,right,180,74,no,9.35,5.68,80.68,4.39,63.24,0.32,0.35,0.39,4.45,4.87,0.77,2,0.13,0,0,0.84,0.06,1,0.06,0.05,1,0.06,6,0.39,33.33,16.667,0.06,1.61,32,0.13,100,1.48,26.09,0.13,0.39,50,2.45,42.11,0.77,0.84,0.06,15.42,0.13,1.03,28.97,72.61,15.48,66.25,3.42,94.34,6.97,81.48,20.77,82.3,6.58,51.96,22.97,37.03,0.02,0.26,0,0,0,0,0.13,6.32,63.27,1.61,32,0.52,25,0.26,0.77,7.74,63.33,,0,0,0,0,0,0
V. Janssen,Antwerp,Antwerp,CF,31,8000000,2026-06-30,14,1393,3,3.14,1,0.52,17.06,42.42,Netherlands,Netherlands,left,185,88,no,3.88,1.87,68.97,3.68,40.35,0.19,0.27,0.19,2.39,3.29,0.9,1,0.06,0,0,1.23,0.19,2,0.13,0.2,0,0,31,2,29.03,9.677,0.06,0.58,11.11,0.32,20,0.26,0,0,0.97,60,7.56,35.04,2.13,0.45,0.06,10.21,0.9,1.68,17.25,76.78,4.01,56.45,4.59,88.73,5.88,79.12,14.92,80.95,1.74,62.96,18.48,35,0.03,0.39,0,0,0.26,0,0.19,2.33,58.33,1.42,50,0.58,22.22,0.78,0.13,2,70.97,,0.19,0.19,33.33,0.06,1,100
D. Roef,Gent,Gent,GK,31,1500000,2029-06-30,14,1391,0,0,0,0,0.65,90,Belgium,Belgium,right,187,87,no,1.62,0.13,50,0.32,100,0.06,0.09,0,1.49,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,100,0,0,0,16.82,0.26,0.32,25.95,89.28,14.82,82.97,0,0,10.16,100,17.47,98.15,8.48,70.99,29.8,44.48,0,0,0,0,0,0,0,1.1,47.06,0.06,0,0.06,0,0,0,7.05,74.31,0.32,,,,0,0,0
P. Gerkens,Cercle Brugge,Cercle Brugge,"RCMF, LCMF",30,1500000,2027-06-30,14,1386,2,2.68,0,0.43,12.34,45.26,Belgium,Belgium,right,179,72,no,7.21,4.81,60.81,3.9,35,0.71,1.03,0.13,3.57,5.14,0.84,1,0.06,0,0,1.1,0.13,1,0.06,0.17,0,0,17,1.1,29.41,11.765,0,1.75,25.93,0.45,14.29,1.3,30,0.32,0.52,50,2.08,28.13,2.47,0.45,0,21.69,0.71,0.26,32.14,80,9.48,67.12,5.97,97.83,9.48,81.51,27.79,86.45,2.66,46.34,16.39,31.24,0.03,0.58,0.06,0,0.06,100,0.19,4.61,69.01,1.88,48.28,0.26,50,0.58,0.45,4.68,72.22,,0.06,0,0,0,1,100
Z. Van den Bosch,Antwerp,Antwerp,"RCB, LCB",22,6000000,2026-06-30,14,1386,0,0.49,0,0.1,12.01,60,Belgium,Belgium,right,191,78,no,8.64,5.71,72.73,2.66,48.78,0.13,0.18,0.65,4.35,6,1.17,4,0.26,0,0,0.65,0,0,0,0.03,0,0,6,0.39,66.67,0,0,0.52,62.5,0,0,0.45,71.43,0,0.13,50,0.84,38.46,0.65,0.58,0.06,37.47,0.26,0.32,50.06,86.12,21.95,75.15,3.25,88,21.17,96.01,42.4,92.8,7.27,49.11,21.89,39.79,0.01,0.13,0,0,0,0,0.06,7.79,65,1.43,40.91,0.97,26.67,0.32,0.13,10.39,77.5,,0,0,0,0,0,0
T. Akimoto,OH Leuven,OH Leuven,"LWB, LB",27,900000,2027-06-30,14,1378,0,0.53,0,0.47,16,54.69,Japan,Japan,left,170,65,no,9.08,7.25,63.06,2.94,51.11,0.13,0.16,0,4.38,5.49,1.04,3,0.2,0,0,1.44,0,0,0,0.03,0,0,8,0.52,50,0,0,1.83,25,1.83,25,0,0,0.2,1.18,61.11,4.11,47.62,1.24,0.85,0.13,18.48,1.96,1.18,27.1,77.35,10.12,65.81,5.68,98.85,6.86,72.38,21.42,88.41,3.85,40.68,19.74,35.51,0.03,0.33,0.07,0,0,0,0.13,3.33,54.9,2.42,48.65,0.07,0,0.91,0.46,5.55,63.53,,0,0,0,0,0,0
T. Leysen,OH Leuven,OH Leuven,GK,23,2500000,2027-06-30,14,1378,0,0,0,0,0.91,64.29,Belgium,Belgium,left,189,84,no,1.18,0.13,50,0.52,75,0,0,0.07,1.11,1.39,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,16.85,0.26,0.13,26.65,86.52,15.22,78.11,0,0,10.45,98.13,16.33,97.6,10.32,68.99,34.48,52.98,0,0,0,0.07,0,0,0,4.51,65.22,0.2,0,0.13,50,0,0,8.36,80.47,0.52,,,,0,0,0
E. Pletinckx,OH Leuven,OH Leuven,RCB,25,2000000,2029-06-30,14,1378,3,1.62,0,0,13.85,47.64,Belgium,Belgium,right,190,85,no,7.9,5.62,54.65,5.88,41.11,0,0,0.52,4.83,6.07,0.98,2,0.13,0,0,0.78,0.2,3,0.2,0.11,3,0.2,12,0.78,58.33,25,0,0.52,50,0,0,0.52,50,0.13,0.26,25,0.78,50,1.04,0.2,0,24.36,0.85,0.13,35.01,80.6,15.74,68.88,2.87,88.64,13.45,91.75,28.21,87.04,6.27,54.17,21.61,39.7,0,0.07,0,0,0,0,0.07,4.77,57.53,1.18,44.44,0.39,50,0.26,0.26,7.25,71.17,,0,0,0,0,0,0
B. Reynolds,Westerlo,Westerlo,"RB, LB",24,3000000,,14,1374,0,0.58,1,1.35,13.89,53.3,United States,United States,right,185,75,no,6.81,5.7,64.37,1.83,60.71,0,0,0.2,3.14,4.19,0.98,1,0.07,0,0,2.23,0,0,0,0.04,0,0,7,0.46,57.14,0,0.07,1.9,44.83,0.39,33.33,1.51,47.83,0.13,2.16,51.52,5.24,40,1.38,1.9,0.33,25.15,2.36,0.59,33.67,78.99,15,72.05,4.91,94.67,8.84,80,28.76,84.05,3.21,48.98,19.09,34.81,0.09,0.66,0,0,0,0,0.26,5.9,67.78,3.21,53.06,0.39,83.33,1.31,0.66,7.99,81.15,,0,0,0,0,0,0
B. Heynen,Genk,Genk,LDMF,28,10000000,2029-06-30,14,1374,1,1.37,0,0.73,17.82,49.26,Belgium,Belgium,right,183,74,no,8.58,5.24,61.25,4.72,51.39,0.13,0.22,0.46,5.24,8.63,1.11,3,0.2,0,0,0.98,0.07,1,0.07,0.09,1,0.07,13,0.85,15.38,7.692,0,0.72,45.45,0.52,50,0.13,50,0.13,0.85,53.85,5.63,33.72,0.98,1.38,0.07,56.4,0.92,1.18,73.1,89.43,29.34,82.37,11.4,97.13,23.12,94.62,67.07,92.58,5.31,55.56,18.59,38.51,0.05,0.79,0.13,0.13,0.2,33.33,0.26,14.41,84.09,2.88,54.55,0.79,41.67,1.11,0.33,13.56,85.99,,0.07,0,0,0,0,0
B. Mechele,Club Brugge,Club Brugge,LCB,32,3000000,2027-06-30,14,1371,2,1.71,2,0.25,14.64,63.23,Belgium,Belgium,right,190,79,no,8.47,6.04,75,5.19,55.7,0.2,0.32,1.05,3.74,6.11,0.85,1,0.07,0,0,0.39,0.13,2,0.13,0.11,1,0.07,13,0.85,46.15,15.385,0.13,0.13,0,0.13,0,0,0,0.07,0.07,0,0.92,50,1.12,1.97,0.13,49.76,0.26,0.59,64.14,92.94,23.96,86.3,3.15,95.83,32.3,98.58,59.47,95.36,4.53,63.77,20.32,39.63,0.02,0.26,0,0,0,0,0.13,8.14,86.29,0.53,25,0.26,25,0.26,0,9.32,76.76,,0,0,0,0,0,0
R. Yamamoto,Sint-Truiden,Sint-Truiden,"RDMF, RCMF",23,700000,,14,1371,2,2.41,2,2.29,14.84,56.19,Japan,Japan,left,179,73,no,8.4,5.38,68.29,2.23,50,0.2,0.29,0.13,4.53,6.57,0.66,1,0.07,0,0,1.97,0.13,2,0.13,0.16,0,0,23,1.51,30.43,8.696,0.13,1.18,66.67,0.59,44.44,0.59,88.89,0,1.25,52.63,4.53,50.72,2.1,0.33,0.07,22.65,0.59,2.23,32.36,81.34,12.08,74.46,4.66,92.96,9.52,84.83,29.15,83.33,2.17,60.61,16.26,32.29,0.15,1.05,0.07,0,0.26,25,0.46,4.92,72,2.1,53.13,0.39,16.67,0.72,0.79,6.04,71.74,,0.33,0.07,100,1.25,0,0
C. Coosemans,Anderlecht,Anderlecht,GK,33,300000,2027-06-30,14,1366,0,0,0,0,0.66,90,Belgium,Belgium,right,186,84,no,0.59,0.07,100,0.33,100,0,0,0,0.53,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,50,0,0,0,13.7,0.33,0.2,21.22,83.85,12.72,75.13,0,0,7.77,97.46,12.19,97.84,8.96,65.44,32.88,50.23,0,0,0,0,0,0,0,2.9,52.27,0.4,16.67,0.26,50,0,0,7.18,76.15,0.33,,,,0,0,0
A. Ito,Gent,Gent,LCMF,27,1500000,2028-06-30,14,1349,3,2.36,1,1.22,11.01,45.45,Japan,Japan,right,185,78,no,5.8,4.07,73.77,2.2,24.24,0.27,0.36,0.13,2.54,3.41,0.47,1,0.07,0,0,1.53,0.2,3,0.2,0.16,0,0,23,1.53,34.78,13.043,0.07,1.4,42.86,1.33,40,0.07,100,0.07,0.87,38.46,4.14,30.65,2.07,1.47,0.27,28.75,1.27,0.67,36.56,84.85,9.74,76.71,7.21,95.37,11.54,87.86,32.89,88.64,2.27,55.88,17.07,39.77,0.08,0.8,0,0.07,0.13,50,0.2,4.8,77.78,2.27,50,0.27,50,0.53,0.53,4.54,73.53,,0,0,0,0,0,0
Mujaid Sadick,Genk,Genk,RCB,25,3500000,2028-06-30,14,1339,1,0.99,0,0,11.9,64.97,Spain,"Spain, Nigeria",right,183,88,no,8.27,6.12,70.33,3.02,62.22,0.07,0.11,0.6,3.9,6.67,0.81,2,0.13,1,0.07,0.07,0.07,1,0.07,0.07,0,0,4,0.27,25,25,0,0,0,0,0,0,0,0,0,0,0.94,50,0.54,1.08,0,43.62,0.2,0.54,57.2,95.42,18.42,91.97,4.84,98.61,27.02,97.51,55.12,97.07,2.08,51.61,17.97,27.77,0,0,0,0,0,0,0,4.71,91.43,0.07,0,0.13,0,0,0,6.18,75,,0,0,0,0,0,0
T. Hata,Sint-Truiden,Sint-Truiden,"LB, RB",23,600000,,14,1336,0,0.94,0,0.55,11.32,51.19,Japan,Japan,right,175,70,no,5.66,4.85,62.5,2.29,38.24,0,0,0.07,2.63,3.79,0.34,0,0,0,0,1.82,0,0,0,0.06,0,0,5,0.34,20,0,0,2.56,34.21,1.75,26.92,0.81,50,0.27,1.28,68.42,3.23,47.92,1.21,1.28,0,30.92,2.9,0.47,40.08,79.83,15.63,70.69,7.34,95.41,11.52,85.38,33.01,86.33,4.51,58.21,18.12,31.33,0.04,0.54,0,0,0,0,0.34,4.18,72.58,2.36,51.43,0.2,0,0.4,0.94,8.89,71.21,,0,0,0,0,0,0
C. Tzolis,Club Brugge,Club Brugge,"LAMF, AMF, LWF",23,10000000,,14,1332,5,7.18,3,5.35,16.82,45.78,Greece,Greece,right,179,73,no,2.97,2.77,63.41,1.76,38.46,0,0,0,1.22,1.96,0.81,3,0.2,0,0,5.81,0.34,5,0.34,0.49,1,0.07,55,3.72,30.91,9.091,0.2,4.05,31.67,2.5,35.14,1.49,22.73,0.47,5.54,58.54,10.34,46.41,6.22,3.85,0.68,31.49,2.64,1.49,37.09,77.96,7.43,72.73,7.36,96.33,13.31,73.1,32.3,84.31,1.08,56.25,17.32,23.47,0.36,2.3,0.07,0.07,0.14,100,0.47,2.09,67.74,4.93,60.27,0.27,75,2.23,1.22,3.99,86.44,,1.01,0,0,4.93,1,0
N. Jackers,Club Brugge,Club Brugge,GK,28,900000,2029-06-30,13,1305,0,0,0,0,1.03,86.67,Belgium,Belgium,right,187,79,no,1.45,0.14,100,0.41,100,0,0,0,1.31,2.18,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,75,0,0,0,18.62,0.21,0.34,26.76,87.63,16.21,80.85,0,0,9.38,97.79,17.52,98.43,9.24,67.16,29.64,49.53,0,0,0,0,0,0,0,4,56.9,0.41,33.33,0.41,33.33,0.14,0,6.76,83.67,0.41,,,,0,0,0
E. Camara,Charleroi,Charleroi,"LDMF, RDMF",22,0,2027-06-30,14,1304,0,0.46,2,0.76,19.39,52.31,France,"France, Guinea",left,190,79,no,10.84,8.28,60.83,4.97,54.17,0.41,0.53,0.21,5.38,6.94,2.35,3,0.21,0,0,0.28,0,0,0,0.03,0,0,5,0.35,20,0,0.14,0.41,33.33,0.21,33.33,0.21,33.33,0.14,0.28,25,3.87,37.5,0.41,0.41,0,21.53,0.07,0.28,35.27,85.32,10.01,71.72,6,97.7,15.25,91.4,32.09,88.6,2.76,55,18.89,29.76,0.05,0.41,0,0.07,0.07,0,0.14,3.87,76.79,0.62,22.22,0.28,0,0.14,0.14,5.04,65.75,,0,0,0,0,0,0
A. Scheidler,Charleroi,Charleroi,CF,27,1000000,2026-06-30,14,1303,3,3.29,1,0.95,26.66,40.67,France,France,right,192,90,no,2.56,1.24,61.11,15.26,43.44,0,0,0.07,1.8,2.25,0.69,1,0.07,0,0,1.45,0.21,3,0.21,0.23,1,0.07,19,1.31,52.63,15.789,0.07,0.35,20,0.14,50,0.14,0,0,1.17,52.94,6.7,31.96,2.35,0.55,0,10.71,3.25,1.31,16.85,68.85,3.38,44.9,4.01,86.21,5.11,66.22,16.09,70.82,0.48,28.57,15.06,13.31,0.07,0.76,0,0.07,0.07,100,0.07,1.38,60,1.24,44.44,0.07,100,1.04,0.14,2,48.28,,0,0,0,0,0,0
B. Gabriël,Zulte-Waregem,Zulte-Waregem,GK,26,75000,2026-06-30,13,1290,0,0,0,0.22,0.49,71.43,Belgium,Belgium,right,190,80,no,1.67,0,0,0.42,66.67,0,0,0,1.67,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67,0.21,0.07,22.6,91.05,12.91,86.49,0,0,8.79,97.62,13.05,98.93,9.42,80.74,32.72,48.63,0.02,0.14,0,0,0,0,0,2.58,67.57,0.21,66.67,0,0,0.14,0,6.98,89,0.42,,,,0,0,0
M. Delavallée,Charleroi,Charleroi,GK,21,100000,,13,1282,0,0,0,0.05,0.56,100,Belgium,Belgium,right,180,77,no,1.54,0,0,0.42,100,0,0,0,1.54,2.02,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,100,0.07,0,0.07,12.36,0.56,0.28,20.78,86.82,11.65,78.31,0,0,8.49,99.17,13.34,94.21,7.44,73.58,34.29,49.27,0,0.07,0,0,0,0,0,2.39,73.53,0.14,0,0.21,0,0.07,0,7.79,82.88,0.42,,,,0,0,0
R. Halhal,Mechelen,Mechelen,"RCB, CB",22,100000,,13,1276,0,0.41,1,0.51,13.12,62.9,France,"France, Morocco",right,187,79,no,10.23,4.8,79.41,3.53,62,0.35,0.46,0.63,6.07,7.94,1.34,3,0.21,0,0,0.21,0,0,0,0.03,0,0,3,0.21,33.33,0,0.07,0.35,40,0,0,0.35,40,0.07,0.28,0,2.68,47.37,0.56,1.76,0.28,37.59,0.49,1.34,49.16,89.96,19.68,83.51,2.68,92.11,22.64,96.26,45.49,93.49,3.39,47.92,20.39,34.44,0.04,0.21,0.07,0,0,0,0,4.37,79.03,0.71,20,0.07,0,0.14,0.07,7.55,66.36,,0,0,0,0,0,0
G. Magnée,Cercle Brugge,Cercle Brugge,"RB, LB",26,1200000,2028-06-30,14,1275,0,0.59,4,3.31,15.88,55.11,Belgium,Belgium,right,175,67,no,11.93,6.56,69.89,2.05,48.28,0.14,0.2,0.28,7.2,10.34,0.28,2,0.14,0,0,2.96,0,0,0,0.04,0,0,14,0.99,14.29,0,0.28,4.59,36.92,1.48,52.38,2.96,26.19,0.71,1.84,57.69,5.51,41.03,0.49,1.76,0,27.88,0.92,0.42,42.99,73.23,19.27,66.3,2.75,94.87,14.89,75.36,31.48,82.74,7.13,52.48,21.05,35.12,0.23,2.05,0,0.07,0.21,33.33,1.06,8.4,64.71,5.86,37.35,0.78,27.27,0.85,1.55,12.99,77.17,,0.92,0.07,0,2.47,0,0
L. Hey,Anderlecht,Anderlecht,RCB,22,3000000,2027-06-30,14,1275,0,0.29,0,0.35,14.12,60.5,Denmark,Denmark,right,189,80,no,8.05,5.01,74.65,5.36,56.58,0.07,0.09,0.49,4.24,5.61,0.92,4,0.28,0,0,0.42,0,0,0,0.02,0,0,3,0.21,0,0,0,0,0,0,0,0,0,0,0.35,100,1.41,55,0.35,0.49,0.07,30.07,0.85,0.78,46.31,86.28,21.46,75.99,2.68,97.37,18.14,96.5,40.31,91.24,6,52.94,20.65,38.3,0.02,0.14,0.07,0,0.14,50,0,8.4,68.91,0.71,30,0.21,33.33,0.21,0,9.46,80.6,,0,0,0,0,0,0
