Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Gibert,FC Chalon,FC Chalon,"RCB, LCB, RDMF",25,0,,6,319,0,0.14,0,0,14.95,69.81,France,France,unknown,185,0,no,10.16,7.9,64.29,3.39,66.67,1.69,2.65,0.56,3.39,5.29,1.41,0,0,1,0.28,0.56,0,0,0,0.04,0,0,3,0.85,33.33,0,0,0,0,0,0,0,0,0,0.28,100,1.97,71.43,0.28,1.97,0,24.26,0.28,1.41,37.24,84.09,14.67,71.15,2.26,100,16.08,96.49,31.88,89.38,5.36,52.63,19.61,37.08,0,0,0,0,0,0,0,4.51,68.75,0.85,0,0,0,0,0,5.36,68.42,0,,0,,0,0,0,0,,,1.69,,,0,0,0,0,0,0
Y. Mimoun,Saint-Étienne II,Saint-Étienne II,LCMF,19,0,,7,313,0,0.45,0,0.15,24.73,50,France,France,unknown,0,0,no,9.78,10.64,56.76,0.29,0,0.29,0.44,0.58,3.45,5.29,2.59,0,0,0,0,3.16,0,0,0,0.13,0,0,10,2.88,30,0,0,2.01,0,1.73,0,0.29,0,0.29,2.88,80,10.93,44.74,2.88,1.44,0,28.47,0.29,1.73,36.23,73.02,11.5,65,8.34,82.76,12.08,83.33,30.19,81.9,4.03,42.86,20.34,31.06,0.04,0.58,0,0.29,0,0,0.29,3.45,66.67,3.16,18.18,0.86,0,0.58,0.29,3.74,53.85,0,,0,,0,0,0,0,,,0.58,,,0,0,0,0,0,0
O. Amir,FC Chalon,FC Chalon,"LDMF, CF, RCMF",25,0,,5,297,2,0.88,0,0.43,22.73,40,France,France,unknown,0,0,no,7.88,9.39,54.84,1.82,33.33,0,0,0.3,2.73,3.97,3.03,0,0,0,0,2.42,0.61,2,0.61,0.27,2,0.61,7,2.12,42.86,28.571,0,1.82,33.33,1.21,50,0.61,0,0,1.82,33.33,9.09,33.33,1.82,1.21,0,14.55,0.91,0.3,29.7,71.43,11.52,57.89,5.45,94.44,6.67,68.18,26.06,76.74,1.82,33.33,18.47,20.37,0.13,1.21,0,0,0.91,33.33,0.91,4.85,37.5,3.03,40,0.91,33.33,0.61,0.91,5.15,64.71,0,,0,,0,0,0,0,,,0.61,,,0,0,0,0,0,0
P. Izao,FC Chalon,FC Chalon,LCB,18,0,,3,293,0,0,0,0,7.99,42.31,France,France,unknown,0,0,no,5.84,4.3,50,1.84,33.33,0,0,1.54,3.69,5,0.92,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,100,1.23,25,0.31,0,0,34.4,0,0,47.61,87.74,19.35,76.19,3.38,100,21.19,97.1,39.93,93.85,7.68,56,20.38,39.4,0,0,0,0,0,0,0,2.76,44.44,0,0,0,0,0,0,6.76,54.55,0,,0,,0,0,0,0,,,3.07,,,0,0,0,0,0,0
S. Achour,Saint-Étienne II,Saint-Étienne II,"RB, RWF, LB",19,0,,5,290,0,0.05,0,0.16,20.17,49.23,France,France,unknown,0,0,no,6.52,6.83,63.64,1.24,75,0.93,1.43,0,1.24,1.9,0.31,1,0.31,0,0,2.48,0,0,0,0.01,0,0,2,0.62,50,0,0,1.86,16.67,0,0,1.86,16.67,0,2.17,85.71,9.62,41.94,1.24,1.55,0.31,29.17,3.1,1.24,36.93,83.19,11.17,69.44,8.07,100,10.55,85.29,32.28,92.31,3.41,18.18,21.88,14.73,0.05,0.62,0,0,0,0,0,4.03,61.54,0.93,0,0,0,0.31,0.31,3.72,75,0,,0,,0,0,0,0,,,0.62,,,0,0,0,0,0,0
S. Stojkovi?,Saint-Étienne II,Saint-Étienne II,RB,18,0,,3,264,0,0.09,0,0.1,20.45,50,Serbia,Serbia,,188,0,no,10.91,8.86,69.23,0.68,100,2.05,2.9,0,2.73,3.87,0,0,0,0,0,1.02,0,0,0,0.03,0,0,1,0.34,0,0,0,1.36,25,0,0,1.36,25,0,2.39,28.57,8.18,25,1.02,2.73,0,18.41,2.05,1.02,26.25,81.82,11.93,82.86,5.11,100,5.8,82.35,23.86,85.71,1.02,66.67,14.34,13.49,0.03,0.34,0,0,0,0,0.34,3.07,77.78,0.68,0,0,0,0,0.34,2.39,42.86,0,,0,,0,0,0,0,,,0.34,,,0,0,0,0,0,0
H. Chergui,FC Chalon,FC Chalon,"LCB, AMF, LB",28,0,,3,263,0,0,2,0.52,8.9,61.54,France,France,,0,0,no,5.82,3.42,80,2.74,25,0.68,0.78,1.03,2.4,2.73,0.34,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.68,0.68,50,0.34,100,0.34,0,0.34,0.34,100,1.71,60,0,0.68,0,18.82,0,0.68,28.4,68.67,13,47.37,3.76,100,8.9,80.77,18.14,86.79,9.58,35.71,29.41,44.31,0.18,1.37,0,0,0,0,0,6.5,47.37,2.05,33.33,0,0,0,0.34,6.84,60,0,,0,,0,0,0,0,,,1.37,,,3.08,0,0,2.05,0,0
E. Hornech,Saint-Étienne II,Saint-Étienne II,"LCB, RB, LB",19,0,,7,256,0,0,0,0.07,16.52,48.94,France,France,unknown,0,0,no,7.73,8.09,69.57,2.11,33.33,0,0,0,2.11,3.27,2.46,2,0.7,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,1.41,25,0.7,0,0.7,50,0,1.41,50,3.52,20,0,2.46,0,30.23,0,0.7,43.59,84.68,18.28,78.85,3.52,100,14.41,85.37,36.91,92.38,5.27,46.67,20.73,25.6,0.02,0.7,0,0,0,0,0.7,5.98,70.59,1.76,20,1.05,33.33,0,0.35,5.98,70.59,0,,0,,0,0,0,0,,,1.41,,,0,0,0,0,0,0
L. Deruytere,FC Chalon,FC Chalon,"CF, RAMF",22,0,,4,246,0,0.36,0,0.77,18.66,52.94,France,France,,0,0,no,3.66,3.66,80,1.1,33.33,0,0,0,0.73,0.83,0.37,0,0,0,0,4.76,0,0,0,0.13,0,0,5,1.83,40,0,0,4.76,23.08,0.37,0,4.39,25,0,4.39,66.67,12.07,51.52,0.37,3.29,0.37,14.27,2.56,2.2,23.78,66.15,4.76,69.23,5.85,81.25,8.41,56.52,17.56,79.17,2.2,33.33,13.86,37.19,0.28,1.1,0,0,0,0,0.37,1.83,80,4.39,41.67,0,0,1.1,1.1,5.85,75,0,,0,,0,0,0,0,,,0.37,,,1.83,0.73,50,1.83,0,0
B. Mathis,FC Chalon,FC Chalon,CF,28,0,,5,246,1,0.59,0,0.08,26.71,34.25,France,France,right,184,78,no,4.76,3.66,40,7.68,47.62,0.73,1.02,0,2.56,3.56,2.56,0,0,0,0,2.2,0.37,1,0.37,0.21,0,0,6,2.2,50,16.667,0,2.2,33.33,0,0,2.2,33.33,0.37,1.1,33.33,10.98,23.33,3.29,0,0,15.73,1.1,1.46,22.32,62.3,5.49,60,5.85,87.5,6.95,63.16,16.46,71.11,3.66,40,29.1,19.77,0.03,0.73,0.37,0,0,0,0,4.39,83.33,3.29,22.22,0,0,0.37,1.1,3.29,66.67,0,,0,,0,0,0,0,,,0.37,,,0,0,0,0,0,0
