Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
N. Tanard,Limonest,Limonest,LB,28,200000,,21,2011,1,0.56,1,1.93,14.37,52.96,France,France,left,178,70,no,9.76,7.16,61.88,2.19,51.02,0.58,0.76,0.22,4.74,6.22,0.98,2,0.09,0,0,1.66,0.04,1,0.04,0.03,1,0.04,14,0.63,28.57,7.143,0.04,3.4,27.63,3.18,26.76,0.22,40,0.31,1.07,50,3.4,40.79,0.72,1.16,0.13,25.06,1.79,1.16,36.61,71.52,17.72,64.65,3.71,92.77,10.25,73.36,26.81,84.14,6.62,40.54,21.1,35.72,0.09,0.72,0,0.04,0,0,0.31,5.95,57.14,3.36,38.67,0.67,26.67,0.54,0.9,9.13,72.55,,1.03,0,0,1.21,0,0
E. Daillet,St Malo US,St Malo US,"DMF, RB, LCMF",33,0,,22,1999,1,1.33,1,0.26,16.88,52.27,France,France,right,180,74,no,9.95,5.54,62.6,4.5,46,0.32,0.44,0.54,6.17,8.69,1.04,1,0.05,0,0,1.04,0.05,1,0.05,0.06,0,0,12,0.54,58.33,8.333,0.05,0.36,25,0.14,33.33,0.18,25,0.05,0.95,61.9,3.96,44.32,0.59,0.63,0.05,20.98,0.45,0.99,37.1,76.94,16.61,65.85,3.74,93.98,9.95,83.71,31.65,82.65,5.13,44.74,17.95,34.76,0.01,0.41,0,0,0.09,50,0.09,6.84,61.18,0.81,38.89,0.27,16.67,0.27,0.18,6.62,69.39,,0,0,0,0,0,0
Y. Le Méhauté,Fleury 91 FC,Fleury 91 FC,"AMF, LW, CF",30,300000,2026-06-30,26,1997,4,4.04,5,7.29,25.15,45.7,France,France,right,178,63,no,6.62,8.07,62.01,0.81,22.22,0.18,0.25,0.05,1.44,2.03,1.44,2,0.09,0,0,3.2,0.18,3,0.14,0.18,0,0,29,1.31,48.28,13.793,0.23,1.62,30.56,0.68,53.33,0.95,14.29,0.5,3.92,50.57,14.38,38.87,2.07,2.16,0.14,30.78,1.4,2.57,44.66,80.52,14.65,71.69,8.7,94.3,13.88,80.52,36.78,86.03,6.26,61.15,17.45,32.93,0.33,2.3,0.14,0,0.41,22.22,0.54,7.21,70,4.1,52.75,1.17,26.92,2.25,0.59,7.53,82.63,,2.39,0.36,62.5,6.08,1,100
B. Cisse,Versailles,Versailles,CB,25,0,,20,1960,2,1.81,0,0.3,13.27,61.59,France,France,unknown,0,0,no,7.76,3.86,61.9,5.51,68.33,0.37,0.55,0.51,5.01,7.43,0.73,2,0.09,0,0,0.46,0.09,2,0.09,0.08,0,0,9,0.41,33.33,22.222,0,0.09,50,0.09,50,0,0,0.09,0.6,38.46,2.39,50,0.55,1.38,0,20.71,0.14,1.01,36.23,85.17,16.48,75.21,2.48,92.59,14.42,95.22,28.88,91.57,7.26,60.13,22.67,37.58,0.01,0.23,0.05,0,0.05,100,0.05,5.56,60.33,0.55,41.67,0.6,46.15,0.28,0.05,7.94,75.14,,0,0,0,0,0,0
C. Badin,Fleury 91 FC,Fleury 91 FC,"RW, RAMF",32,0,2026-06-30,24,1943,6,4.82,2,2.2,13.62,42.18,Belgium,"Belgium, France",right,168,65,no,5.37,5.14,61.26,2.22,29.17,0.14,0.19,0,2.08,2.88,1.25,2,0.09,0,0,2.32,0.28,5,0.23,0.22,1,0.05,44,2.04,34.09,13.636,0.09,2.78,30,0.37,25,2.41,30.77,0.37,1.71,43.24,4.59,33.33,2.32,1.3,0.14,29.88,2.92,0.56,38.82,68.97,14.64,60.44,6.21,89.55,11.44,68.02,29.55,77.59,6.67,45.83,20.11,32.65,0.1,0.93,0.14,0.05,0.28,16.67,0.56,7.55,58.9,4.31,46.24,0.93,25,1.34,0.83,8.43,75.82,,0,0,0,0.05,1,100
L. Hervieu,Fleury 91 FC,Fleury 91 FC,"LCMF, LDMF, RCMF",25,0,,24,1916,0,0.33,2,0.59,20.25,53.6,France,France,right,178,64,no,11.51,10.29,67.12,2.82,40,0.85,1.13,0.19,3.76,5.03,2.54,9,0.42,0,0,1.03,0,0,0,0.02,0,0,10,0.47,30,0,0.09,0.19,25,0.05,0,0.14,33.33,0,1.08,60.87,4.89,37.5,0.33,0.85,0.09,27.48,0.28,0.89,44.3,83.56,17.33,75.61,4.37,92.47,17.33,90.51,38.33,88.73,5.78,51.22,19.25,30.74,0.03,0.38,0,0,0.28,66.67,0.23,9.44,71.14,0.75,37.5,0.75,43.75,0.33,0.05,7.75,79.39,,0,0,0,0,0,0
E. Bovis,Fleury 91 FC,Fleury 91 FC,RB,31,0,,20,1880,0,0.76,1,0.77,14.55,55.59,France,France,,0,0,no,9.05,7.28,61.84,3.21,62.69,0.19,0.26,0.24,4.36,5.9,1.24,2,0.1,0,0,1.15,0,0,0,0.04,0,0,7,0.34,14.29,0,0.05,2.06,34.88,0,0,2.06,34.88,0.29,0.57,66.67,2.06,37.21,0.67,0.77,0,33.61,1.34,0.48,46.15,77.49,21.97,71.68,4.21,93.18,14.65,82.68,36.96,84.84,7.28,51.32,20.33,32.97,0.04,0.34,0,0.1,0,0,0.1,9.48,63.64,2.92,40.98,0.53,36.36,0.62,0.77,12.54,77.1,,0,0,0,0,0,0
C. Gonçalves,Cannes,Cannes,"RCMF, DMF",32,0,,23,1857,5,4.31,2,5.17,15.9,52.74,France,France,right,175,68,no,8,5.77,66.39,2.57,56.6,0.34,0.56,0.24,3.83,6.29,0.68,0,0,0,0,2.71,0.24,5,0.24,0.21,1,0.05,52,2.52,36.54,9.615,0.1,1.55,37.5,0.44,77.78,0.97,25,0.19,1.36,78.57,5.28,42.2,1.84,1.36,0,27.14,0.68,1.11,41.2,78.35,15.27,66.03,5.23,91.67,15.22,86.62,32.37,84.43,7.32,59.6,21.29,35.83,0.25,1.31,0.1,0.05,0.53,27.27,0.44,9.16,68.25,2.52,50,1.41,37.93,1.02,0.63,7.56,83.33,,1.5,0.24,40,1.84,0,0
R. Gerbeaud,Rouen,Rouen,CF,25,0,2026-06-30,20,1833,7,11.04,4,1.75,28.09,34.27,France,France,right,188,79,no,2.55,2.41,51.02,11.64,37.97,0.1,0.15,0,1.23,1.82,1.91,2,0.1,0,0,2.7,0.34,3,0.15,0.54,1,0.05,68,3.34,39.71,10.294,0.2,0.93,26.32,0.39,25,0.54,27.27,0.1,2.8,38.6,10.26,29.67,3.83,0.74,0.1,13.7,3.14,1.91,19,67.44,5.4,52.73,4.76,89.69,3.73,56.58,17.04,71.18,1.13,39.13,15.94,20,0.09,0.69,0.05,0.05,0.2,25,0.44,2.11,51.16,1.33,44.44,0.2,25,0.83,0.29,2.01,60.98,,0.54,0.49,20,0,5,80
M. Fischer,Versailles,Versailles,"LB, LWB",27,0,,20,1808,1,1.43,6,4.6,16.18,52.31,France,France,left,181,72,no,8.81,7.52,64.24,2.19,50,0.65,1.1,0,3.34,5.65,1.34,2,0.1,0,0,3.48,0.05,1,0.05,0.07,0,0,10,0.5,30,10,0.3,6.67,36.57,6.62,36.84,0,0,1.05,1.69,52.94,4.18,39.29,1.74,1.49,0.3,30.02,2.39,0.8,40.52,70.39,15.68,64.76,4.83,93.81,14.24,70.98,29.22,80.07,4.88,57.14,21.36,30.72,0.23,1.05,0,0,0,0,1.1,6.52,61.83,5.23,49.52,0.3,33.33,0.7,2.34,11.65,76.92,,0.1,0,0,0.2,0,0
