Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Pesjakov,Krylya Sovetov,Krylya Sovetov,GK,36,500000,2026-06-30,15,1471,0,0,0,0,1.22,85,Russia,Russia,right,199,96,no,2.02,0.12,0,0.86,92.86,0.06,0.08,0,1.96,2.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0,0,13.77,0.37,0.24,21.54,75.28,14.56,65.97,0,0,6.61,95.37,10.89,96.63,10.65,53.45,37.27,51.12,0,0,0,0,0,0,0,3.06,44,0.18,0,0.31,0,0,0,7.22,63.56,0.86,,,,0,0,0
J. Tabidze,Dynamo Makhachkala,Dynamo Makhachkala,LCB,29,500000,,15,1474,1,0.36,0,0.03,13.68,58.48,Georgia,Georgia,left,187,77,no,7.51,3.72,68.85,6.11,62,0.18,0.27,0.61,4.76,7.11,0.73,3,0.18,0,0,0.79,0.06,1,0.06,0.02,1,0.06,7,0.43,28.57,14.286,0,0.55,44.44,0.55,44.44,0,0,0.12,0.43,100,1.71,42.86,0.49,0.85,0,22.77,0.37,0.92,37.06,80.4,17.95,73.81,4.27,94.29,9.83,85.09,30.16,86.84,6.35,52.88,19.46,32.64,0,0.12,0,0,0,0,0.06,6.41,68.57,1.16,42.11,0.31,40,0.37,0.24,9.22,74.83,,0,0,0,0,0,0
K. Pyachenin,Krylya Sovetov,Krylya Sovetov,"LWB, LB",28,500000,2026-06-30,15,1176,0,0.66,1,0.93,12.02,49.04,Belarus,Belarus,left,176,69,no,8.19,5.43,57.75,2.22,48.28,0.31,0.42,0.08,4.74,6.53,1.07,1,0.08,0,0,2.37,0,0,0,0.05,0,0,9,0.69,22.22,0,0.08,3.52,41.3,3.44,40,0.08,100,0.23,1.22,62.5,3.14,41.46,0.92,1.61,0.23,27.02,3.75,0.69,37.81,69.03,15.54,56.65,5.2,91.18,11.02,75.69,28.32,78.38,6.28,39.02,19.87,34.85,0.07,0.84,0,0,0.15,0,0.38,5.36,55.71,3.98,48.08,0.77,10,0.46,1.38,10.79,68.79,,0.15,0.08,0,0,0,0
R. Yatimov,Rostov,Rostov,GK,27,1200000,2029-06-30,15,1496,0,0,0,0,0.48,75,Russia,"Russia, Tajikistan",right,194,81,no,1.32,0.06,0,0.3,100,0,0,0,1.32,2,0.06,3,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0,0,0,8.48,0.24,0.06,14.44,84.17,9.99,78.31,0,0,3.97,98.48,6.44,97.2,7.94,74.24,39.37,50.49,0,0,0,0,0.06,0,0,2.71,62.22,0.42,14.29,0.24,0,0.06,0,6.8,83.19,0.3,,,,0,0,0
K. Shchetinin,Rostov,Rostov,"RCMF, DMF, RW",23,3000000,2028-06-30,15,1058,1,1.2,0,2.83,16.16,44.21,Russia,Russia,right,178,70,no,4.51,4.51,50.94,1.79,47.62,0.43,0.63,0.09,1.79,2.66,1.28,2,0.17,0,0,3.74,0.09,1,0.09,0.1,0,0,16,1.36,18.75,6.25,0,2.81,33.33,1.11,38.46,1.7,30,0.17,4.51,52.83,8.08,41.05,2.21,1.45,0.26,16.16,0.85,1.19,28.5,71.34,8.59,52.48,5.53,92.31,9.02,75.47,21.69,79.61,4.08,54.17,20.52,35.82,0.24,1.53,0.09,0,0.26,66.67,0.43,3.66,60.47,3.32,46.15,0.6,57.14,1.02,0.77,5.7,77.61,,1.02,0.26,0,1.79,0,0
I. Vakhania,Rostov,Rostov,"LWB, RB, LW",24,1700000,2028-06-30,15,1397,0,0.11,1,1.6,11.73,60.99,Russia,"Russia, Georgia",right,178,65,no,6.12,4.38,76.47,2.19,41.18,0.06,0.09,0.06,2.71,3.99,0.39,1,0.06,0,0,1.55,0,0,0,0.01,0,0,2,0.13,50,0,0.06,2.71,38.1,1.68,46.15,1.03,25,0.13,0.9,50,3.03,53.19,0.84,1.03,0.06,18.49,2.13,1.8,28.41,70.07,11.4,58.76,3.99,88.71,9.47,84.35,19.91,82.85,5.99,40.86,23.18,35.5,0.1,0.77,0,0,0,0,0.06,5.41,57.14,3.41,43.4,1.03,31.25,0.84,0.9,7.02,71.56,,0,0,0,0,0,0
K. Kuchaev,Rostov,Rostov,LCMF,27,2000000,2029-06-30,15,1386,1,1.25,0,0.63,14.09,58.53,Russia,Russia,right,183,79,no,7.27,5.39,74.7,2.73,50,0.32,0.48,0,2.92,4.35,1.04,1,0.06,0,0,0.78,0.06,1,0.06,0.08,0,0,12,0.78,16.67,8.333,0,0.78,25,0.71,27.27,0,0,0,0.91,50,4.03,50,1.04,1.49,0,18.64,0.52,1.62,29.09,80.58,10.45,67.08,5.58,96.51,8.51,87.02,24.61,86.81,3.7,50.88,17.88,32.01,0.04,0.45,0,0.06,0,0,0.39,4.74,58.9,1.88,51.72,0.65,30,0.97,0.26,4.03,77.42,,0,0,0,0,0,0
I. Saavedra,Sochi,Sochi,"RCMF, DMF, LDMF",26,1200000,2027-06-30,15,1257,2,2.18,0,0.31,13.33,55.81,Chile,Chile,right,172,65,no,6.98,4.88,66.67,3.49,46.67,0.47,0.63,0.16,3.26,4.41,0.54,2,0.14,0,0,0.78,0.14,2,0.16,0.17,1,0.08,14,1.09,35.71,14.286,0,0.31,25,0.08,0,0.23,33.33,0,0.39,80,2.71,45.71,0.47,0.54,0.16,25.81,0.16,1.24,39.84,82.88,15.74,72.41,3.33,95.35,15.66,89.6,34.34,87.81,5.19,53.73,19.53,30.51,0.02,0.39,0,0,0,0,0.08,6.43,69.88,1.71,31.82,0.85,27.27,0.7,0.08,6.51,73.81,,0,0,0,0,1,0
E. Golenkov,Rostov,Rostov,CF,26,2000000,,15,1070,1,4.67,1,1.01,27.5,37.31,Russia,Russia,right,189,82,no,2.61,1.6,47.37,16.15,43.75,0.42,0.62,0.08,1.43,2.1,2.02,2,0.17,0,0,0.84,0.08,1,0.08,0.39,0,0,29,2.44,27.59,3.448,0.08,0.17,0,0,0,0.17,0,0,0.67,25,5.21,22.58,3.36,0.34,0.08,9.25,2.27,1.35,11.52,70.07,2.61,54.84,2.86,79.41,2.19,65.38,11.19,72.18,0.17,0,11.94,4.1,0.09,0.59,0,0,0,0,0.17,1.09,53.85,0.93,36.36,0,0,0.76,0,1.01,50,,0,0,0,0,1,0
A. Ivlev,Nizhny Novgorod,Nizhny Novgorod,"RCMF, RDMF",18,0,2028-06-30,15,1147,0,0.77,0,1.09,15.07,45.83,Russia,Russia,,0,0,no,9.57,7.45,53.68,1.73,40.91,0.63,0.81,0.47,4.94,6.34,1.96,3,0.24,0,0,0.55,0,0,0,0.06,0,0,3,0.24,0,0,0,0.24,33.33,0,0,0.24,33.33,0.08,0.55,71.43,2.59,39.39,0.31,0.55,0.08,19.85,0.08,0.47,31.86,86.95,8.55,77.06,6.04,89.61,10.83,94.2,29.82,89.21,1.8,56.52,15.5,20.33,0.09,0.86,0,0,0.08,100,0.24,4.39,83.93,0.39,60,0.08,100,0.16,0.16,4.47,70.18,,0.24,0,0,0.94,0,0
V. Hodža,Rubin Kazan',Rubin Kazan',"LCMF, RCMF",23,3500000,,15,1029,3,1.57,0,0.24,18.8,46.51,Croatia,Croatia,right,183,74,no,7.78,7.17,59.76,4.99,40.35,0.17,0.22,0.52,3.32,4.19,1.84,2,0.17,0,0,1.31,0.26,3,0.26,0.14,1,0.09,11,0.96,45.45,27.273,0,0.61,57.14,0.44,60,0.17,50,0,1.05,50,4.02,41.3,0.96,0.61,0.09,14.61,0.96,0.61,22.57,74.03,7.43,57.65,4.2,85.42,6.21,85.92,20.47,77.35,1.49,35.29,16.11,20.26,0.02,0.44,0,0.09,0.17,0,0,2.71,70.97,1.31,60,0.35,25,0.7,0.26,3.67,59.52,,0,0,0,0.09,0,0
D. Shabanhaxhaj,Rubin Kazan',Rubin Kazan',CF,24,900000,2028-06-30,15,1212,1,2.83,1,1.73,18.64,39.84,Austria,"Austria, Kosovo",left,183,77,no,4.53,3.34,57.78,2.15,13.79,0.37,0.46,0.15,2.23,2.77,1.11,3,0.22,0,0,4.75,0.07,1,0.07,0.21,0,0,33,2.45,27.27,3.03,0.07,3.04,41.46,1.71,47.83,1.34,33.33,0.22,5.05,52.94,11.14,42.67,2.6,3.34,1.19,15.45,1.56,1.19,24.21,70.86,6.01,60.49,4.6,93.55,8.09,70.64,19.46,78.24,1.86,44,18.54,35.08,0.13,1.11,0,0,0.22,66.67,0.45,2.23,63.33,3.27,50,0.22,0,0.74,1.11,3.42,76.09,,0.82,0.37,0,1.78,0,0
S. Kari?,Nizhny Novgorod,Nizhny Novgorod,LCB,27,500000,2027-06-30,15,1426,0,0.34,0,0.14,15.78,57.6,Slovenia,Slovenia,left,186,81,no,9.28,5.55,71.59,5.49,49.43,0.38,0.5,0.82,4.92,6.45,0.82,3,0.19,0,0,0.25,0,0,0,0.02,0,0,4,0.25,25,0,0,0.32,0,0.25,0,0.06,0,0.13,0.44,42.86,2.34,48.65,0.32,1.01,0.25,23.16,0.25,1.14,36.54,80.14,17.61,69.18,3.03,95.83,12.18,91.71,29.54,88.89,6.69,45.28,22.95,41.54,0.01,0.25,0,0,0,0,0.06,5.68,54.44,0.88,7.14,0.38,33.33,0.13,0,7.64,64.46,,0.06,0.06,0,0,0,0
D. Lesovoy,Nizhny Novgorod,Nizhny Novgorod,"LW, LWF, LAMF",27,1500000,2026-06-30,15,1047,0,0.71,0,1,22.18,40.7,Russia,"Russia, Ukraine",right,177,71,no,4.81,6.36,44.59,2.23,23.08,0,0,0,1.98,2.63,1.98,3,0.26,0,0,4.73,0,0,0,0.06,0,0,12,1.03,58.33,0,0,3.18,32.43,2.92,32.35,0.26,33.33,0.43,5.16,60,11.17,44.62,2.15,1.63,0.34,16.59,1.46,1.12,26.22,70.49,7.74,60,4.73,90.91,9.37,68.81,20.2,78.72,2.92,55.88,19.36,30.18,0.09,0.77,0.09,0,0.09,0,0.26,3.61,64.29,3.27,39.47,0.6,28.57,0.86,0.95,5.33,74.19,,0.95,0,0,1.72,0,0
E. Staver,Rubin Kazan',Rubin Kazan',GK,27,500000,,15,1471,0,0,0,0,0.8,92.31,Russia,Russia,right,187,73,no,2.08,0,0,0.67,90.91,0,0,0,2.08,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,8.2,0.31,0.18,14.07,80.43,8.38,70.07,0,0,5.38,96.59,8.14,93.98,5.93,61.86,37.22,46.84,0,0,0,0.06,0,0,0,2.94,68.75,0.18,0,0.12,50,0,0,5.93,73.2,0.67,,,,0,0,0
M. Daku,Rubin Kazan',Rubin Kazan',CF,27,0,2029-06-30,15,1459,8,7.89,0,0.48,26.22,29.88,Albania,"Albania, Kosovo",right,192,81,no,2.96,2.9,44.68,5.43,34.09,0.37,0.45,0.06,1.3,1.59,3.21,3,0.19,0,0,2.53,0.49,6,0.37,0.49,1,0.06,32,1.97,59.38,25,0,0.43,14.29,0.25,0,0.06,0,0,2.71,40.91,10.36,33.33,2.96,1.23,0,8.27,2.59,2.16,11.72,66.32,3.21,55.77,2.41,76.92,3.52,77.19,10.67,68.21,0.62,70,16.67,13.84,0.03,0.43,0,0,0.31,60,0.19,1.79,62.07,1.11,55.56,0.31,60,0.74,0.06,1.36,86.36,,0.06,0,0,0,3,66.667
M. Kislyak,CSKA Moskva,CSKA Moskva,"LDMF, LCMF, RDMF",20,0,2029-06-30,15,1460,4,1.63,3,2.06,15.23,47.77,Russia,Russia,right,180,69,no,7.03,5.42,48.86,2.22,41.67,0.43,0.7,0.18,3.95,6.38,1.17,3,0.18,0,0,1.97,0.25,4,0.25,0.1,1,0.06,19,1.17,31.58,21.053,0.18,1.17,42.11,0.62,50,0.43,28.57,0.12,1.85,60,5.79,51.06,1.36,1.42,0.25,36,0.55,2.1,49.68,85.61,15.72,74.9,7.46,97.52,18.62,89.4,44.26,89.69,4.25,55.07,17.68,31.9,0.13,1.05,0,0.12,0,0,0.49,9.06,76.19,2.71,50,0.62,40,1.29,0.49,6.66,80.56,,0.12,0,0,0.37,0,0
D. Krugovoy,CSKA Moskva,CSKA Moskva,"RAMF, RW, LAMF",27,1800000,2028-06-30,15,1368,4,2.79,4,2.07,14.41,35.16,Russia,Russia,left,175,70,no,3.62,2.89,56.82,2.76,50,0.07,0.11,0,1.91,3.1,0.92,2,0.13,0,0,2.7,0.26,4,0.26,0.18,1,0.07,24,1.58,41.67,16.667,0.26,3.03,39.13,0.99,46.67,1.97,33.33,0.53,2.11,37.5,6.78,21.36,2.24,1.05,0.07,21.25,1.71,0.26,29.08,75.79,6.91,65.71,6.12,91.4,10.59,73.29,23.09,82.62,3.09,57.45,19.74,40.16,0.14,0.86,0.13,0.07,0.07,100,0.59,3.16,66.67,2.96,51.11,0.46,57.14,0.92,1.18,4.8,76.71,,0.13,0.13,0,0.2,0,0
I. Oblyakov,CSKA Moskva,CSKA Moskva,"RDMF, RCMF, LDMF",27,0,2027-06-30,15,1453,5,5.52,3,2.95,12.82,49.28,Russia,Russia,left,176,74,no,7.56,5.26,57.65,1.11,44.44,0.19,0.3,0.25,4.34,7.09,0.87,3,0.19,0,0,2.04,0.31,0,0,0.34,0,0,25,1.55,44,20,0.19,1.67,37.04,1.18,31.58,0.5,50,0.37,1.42,52.17,5.2,44.05,1.24,1.36,0.06,37.1,0.25,1.42,52.65,83.88,17.16,77.26,8.05,92.31,18.89,87.54,45.22,88.49,5.76,61.29,17.95,33.89,0.18,1.61,0.12,0,0.12,0,0.37,9.23,77.85,3.34,48.15,0.62,70,1.24,0.62,9.91,75,,0.99,0.06,0,3.47,5,100
M. Petrov,Baltika,Baltika,"RWF, RW, CF",24,500000,,14,1149,4,2.52,2,1.23,25.93,42.6,Russia,Russia,right,169,59,no,7.28,8.3,55.66,3.99,21.57,0.16,0.23,0.16,2.51,3.75,1.8,2,0.16,0,0,3.37,0.31,4,0.31,0.2,0,0,24,1.88,41.67,16.667,0.16,1.17,26.67,0.55,14.29,0.63,37.5,0.39,3.37,67.44,9.32,46.22,2.43,1.88,0.08,13.63,0.86,1.8,22.4,67.13,7.28,52.69,3.76,89.58,5.87,70.67,19.11,72.13,2.11,44.44,16.69,26.01,0.1,1.17,0,0,0.16,0,0.47,3.45,59.09,1.41,50,0.55,28.57,0.7,0.31,3.99,60.78,,0.39,0,0,0.7,0,0
I. Nedelcearu,Akron Togliatti,Akron Togliatti,RCB,29,1000000,,14,1345,1,1.3,0,0.3,10.1,55.63,Romania,Romania,right,190,80,no,7.09,4.08,63.93,3.01,57.78,0.13,0.19,0.67,4.35,6.07,1,4,0.27,0,0,0.27,0.07,1,0.07,0.09,0,0,7,0.47,42.86,14.286,0,0,0,0,0,0,0,0,0.07,100,0.67,50,0.67,0.74,0,18.27,0.07,0.47,31.25,87.15,12.98,78.87,2.21,100,14.12,92.42,26.16,92.58,5.09,59.21,22.85,38.01,0.02,0.13,0,0,0,0,0.13,4.48,73.13,0.54,25,0.2,0,0.27,0,6.16,69.57,,0.07,0,0,0,0,0
A. Batrakov,Lokomotiv Moskva,Lokomotiv Moskva,"AMF, CF, LWF",20,0,2029-06-30,14,1366,10,6.72,4,3.74,12.72,50.26,Russia,Russia,right,168,0,no,4.94,3.62,67.27,3.29,52,0.46,0.64,0.07,2.04,2.84,0.79,3,0.2,0,0,2.17,0.66,8,0.53,0.44,4,0.26,36,2.37,50,27.778,0.26,1.19,38.89,0.53,25,0.66,50,0.07,0.99,40,3.49,43.4,2.11,1.19,0.2,25.56,1.52,1.38,34.26,75.96,10.74,57.06,6.52,97.98,11.2,81.76,29.19,80.59,3.89,52.54,17.62,35.73,0.25,1.78,0.13,0.07,0.26,50,0.2,5.8,62.5,2.57,53.85,0.59,44.44,1.25,0.4,5.47,72.29,,2.57,0.33,0,3.36,2,100
A. Mitryushkin,Lokomotiv Moskva,Lokomotiv Moskva,GK,29,700000,2027-06-30,14,1389,0,0,0,0,0.78,91.67,Russia,Russia,right,189,79,no,1.04,0.13,100,0.45,85.71,0,0,0,0.91,1.26,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,100,0,0,0,8.94,0.19,0.19,14,82.41,7.45,67.83,0,0,6.03,100,8.42,98.46,5.51,58.82,33.5,50.08,0,0,0,0,0,0,0,1.81,50,0.06,0,0.06,0,0,0,4.34,73.13,0.45,,,,0,0,0
N. Komlichenko,Lokomotiv Moskva,Lokomotiv Moskva,CF,30,4000000,2026-06-30,14,636,4,4.14,0,0.35,26.89,37.37,Russia,Russia,right,190,83,no,1.7,1.13,12.5,11.89,45.24,0.14,0.22,0.28,1.42,2.16,2.55,2,0.28,1,0.14,1.7,0.57,3,0.42,0.59,1,0.14,14,1.98,64.29,28.571,0,0.14,0,0.14,0,0,0,0,0.71,60,5.94,35.71,4.67,0.14,0,10.61,2.12,1.42,17.83,69.05,4.67,54.55,2.83,80,4.67,60.61,16.27,70.43,1.42,60,18.05,21.21,0.05,0.85,0,0.14,0,0,0.57,1.42,50,0.71,60,0.14,0,1.84,0,2.83,65,,0.14,0.14,100,0,1,100
A. Mostovoy,Zenit,Zenit,"LAMF, LW, LWB",28,3500000,2027-06-30,14,604,6,4.62,1,0.44,15.35,42.72,Russia,Russia,right,180,77,no,3.73,2.68,50,1.94,46.15,0.15,0.28,0,2.24,4.21,0.3,1,0.15,0,0,4.92,0.89,2,0.3,0.69,0,0,16,2.38,62.5,37.5,0.15,3.13,38.1,2.38,50,0.6,0,0.75,4.17,53.57,8.79,40.68,4.77,3.28,0.89,25.33,0.75,1.19,35.31,81.43,7.15,66.67,11.18,96,9.39,84.13,31.14,86.12,1.19,62.5,18.23,16.53,0.07,0.6,0.15,0,0,0,0.3,1.49,90,3.58,66.67,0,0,1.49,1.19,5.22,82.86,,0,0,0,0.3,4,100
D. Glebov,Dinamo Moskva,Dinamo Moskva,"DMF, AMF",26,8000000,2028-06-30,14,1369,0,0.54,1,0.97,9.47,51.39,Russia,Russia,right,178,68,no,6.05,2.7,68.29,1.51,43.48,0.66,1.09,0.26,3.55,5.89,0.53,3,0.2,0,0,0.59,0,0,0,0.04,0,0,5,0.33,0,0,0.07,0.53,37.5,0.39,33.33,0.13,50,0.07,0.66,50,2.5,50,0.66,1.12,0.13,21.23,0.59,0.79,34.91,85.12,11.37,74.57,3.81,93.1,12.56,93.19,30.64,88.63,3.81,62.07,18.43,32.07,0.06,0.66,0,0,0.07,100,0.26,5.13,62.82,1.64,52,0.59,44.44,0.92,0.26,5.59,83.53,,0,0,0,0,0,0
N. Krivtsov,Krasnodar,Krasnodar,"RDMF, CF, LDMF",23,3500000,,14,572,4,1.4,0,0.44,17.9,43.27,Russia,Russia,right,186,80,no,8.78,7.06,48.78,3.79,36.36,0.34,0.61,0.17,4.99,8.88,3.27,4,0.63,0,0,1.89,0.63,3,0.52,0.24,0,0,9,1.55,66.67,33.333,0,0.86,20,0,0,0.69,25,0.17,0.86,60,3.96,43.48,4.13,0.69,0,18.76,0,1.03,29.43,73.1,8.09,55.32,6.02,88.57,9.64,76.79,24.44,79.58,4.13,45.83,17.59,33.15,0.08,1.03,0.17,0,0.34,50,0.52,4.13,50,1.03,50,0.34,100,1.55,0.17,5.68,54.55,,0,0,0,0.17,0,0
Douglas Augusto,Krasnodar,Krasnodar,"LDMF, RDMF, DMF",28,6000000,2028-06-30,14,1097,0,1.62,0,0.4,16.11,53.19,Brazil,Brazil,left,173,68,no,9.69,7.89,53.26,1.97,52.17,0.26,0.47,0.43,5.23,9.58,2.06,4,0.33,1,0.08,0.94,0,0,0,0.14,0,0,21,1.8,9.52,0,0,0.51,0,0.26,0,0.26,0,0.09,0.69,87.5,3.51,60.98,1.54,0.6,0.09,32.91,0,1.46,46.63,87.87,13.8,77.02,5.66,93.94,19.11,93.27,41.74,91.79,4.37,60.78,18.75,38.3,0.03,0.43,0.09,0,0.34,50,0.09,7.11,75.9,2.06,58.33,0.17,50,1.2,0,7.03,75.61,,0.09,0,0,0.17,0,0
I. Kvekveskiri,Orenburg,Orenburg,"DMF, RCMF, LDMF",35,500000,,14,1214,0,0.16,1,0.82,12.08,52.15,Russia,"Russia, Georgia",left,178,76,no,7.19,4.97,56.72,2.74,54.05,0.59,0.87,0.15,3.78,5.52,1.93,5,0.37,0,0,0.44,0,0,0,0.01,0,0,8,0.59,25,0,0.07,0.37,40,0.22,66.67,0.15,0,0.07,0.3,25,2.08,50,0.82,0.37,0.15,20.24,0.07,1.11,33.95,81.88,12.38,64.67,4.82,95.38,13.05,92.05,27.06,87.67,6.52,60.23,20.27,35.11,0.06,0.89,0,0.07,0.07,100,0.37,6.75,63.74,1.41,47.37,0.59,50,0.89,0.07,6.38,75.58,,0.07,0,0,0.07,0,0
C. Montes,Lokomotiv Moskva,Lokomotiv Moskva,"LCB, RCB",28,0,2029-06-30,14,1393,1,1.23,0,0.11,12.47,62.18,Mexico,Mexico,right,195,75,no,7.11,3.81,59.32,6.4,70.71,0.26,0.36,0.32,4.59,6.36,0.78,4,0.26,0,0,0.71,0.06,1,0.06,0.08,1,0.06,12,0.78,50,8.333,0,0.32,80,0.19,100,0.13,50,0.06,0.06,100,0.39,66.67,1.03,0.26,0,24.68,0.45,0.39,35.41,86.13,15.18,73.62,1.55,95.83,15.89,95.93,29.33,91.63,5.75,58.43,23.03,41.74,0.01,0.06,0,0,0,0,0.06,4.13,64.06,0.78,50,0.32,20,0.32,0.26,6.65,66.02,,0,0,0,0,0,0
A. Tchitchinadze,Orenburg,Orenburg,"RCB, LCB",28,200000,,14,1306,0,0.29,0,0.2,19.23,55.2,Georgia,Georgia,right,189,82,no,10.47,7.37,68.22,4.96,48.61,0.28,0.4,0.55,5.17,7.48,1.72,3,0.21,0,0,0.55,0,0,0,0.02,0,0,4,0.28,0,0,0,0.14,0,0.07,0,0,0,0,1.17,47.06,3.79,43.64,0.55,1.45,0.07,17.5,0.9,1.52,28.94,84.52,13.58,78.17,2.96,97.67,8.27,90.83,25.15,89.04,3.65,56.6,20.26,37.28,0.01,0.07,0.07,0.07,0,0,0.07,4.69,67.65,0.41,66.67,0.14,0,0.21,0,4.96,68.06,,0,0,0,0,0,0
Manuel Keliano,Akhmat Grozny,Akhmat Grozny,"RDMF, LDMF, LCMF",22,0,2029-06-30,14,1036,1,1.45,1,0.23,17.98,45.89,Angola,Angola,right,185,78,no,8.69,6.25,61.11,3.47,40,0.52,0.72,0.61,4.34,5.98,1.65,3,0.26,1,0.09,1.39,0.09,1,0.09,0.13,0,0,15,1.3,33.33,6.667,0.09,0.69,50,0.35,50,0.35,50,0.09,1.04,58.33,5.65,35.38,1.56,0.69,0.17,21.02,0.69,1.3,31.01,85.99,7.64,68.18,6.34,98.63,11.55,89.47,28.15,90.74,2.17,36,17.34,26.39,0.02,0.17,0,0,0,0,0.17,4.78,69.09,0.96,27.27,0,0,0.17,0.35,3.56,78.05,,0,0,0,0,0,0
D. Denisov,Spartak Moskva,Spartak Moskva,RB,23,3500000,2026-06-30,14,1084,0,0.15,0,0.41,11.87,53.85,Russia,Russia,right,185,76,no,8.22,5.56,70.15,2.82,47.06,0,0,0.17,4.32,8.13,0.5,0,0,0,0,1.49,0,0,0,0.01,0,0,4,0.33,0,0,0,2.49,53.33,0.08,0,2.41,55.17,0.17,0.75,22.22,2.16,30.77,0.58,0.58,0,32.05,1.83,0.42,45.66,79.64,17.85,65.12,8.55,95.15,14.36,85.55,37.78,85.93,5.56,46.27,17.86,31.09,0.03,0.58,0,0.08,0,0,0.33,5.4,64.62,2.99,44.44,0.08,0,0.5,1.49,9.22,58.56,,0,0,0,0,0,0
G. Shelia,Akhmat Grozny,Akhmat Grozny,GK,36,500000,,14,1393,0,0,1,0,0.58,88.89,Russia,"Russia, Georgia",left,190,91,no,1.23,0.06,100,0.39,100,0,0,0,1.16,1.63,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,0.26,0.13,18.48,76.57,13.76,69.01,0,0,4.07,98.41,6.78,98.1,11.69,64.09,42.81,53.33,0,0,0,0,0,0,0.06,5.81,65.56,0.65,20,0.32,60,0.13,0,8.79,82.35,0.39,,,,0,0,0
C. Martins,Spartak Moskva,Spartak Moskva,"RCMF, DMF",28,4000000,,14,830,2,1.4,0,1.11,19.63,41.99,Luxembourg,"Luxembourg, Cape Verde Islands",right,188,80,no,5.53,5.64,51.92,4.34,52.5,0,0,0.54,2.6,4.68,2.6,2,0.22,0,0,1.95,0.22,2,0.22,0.15,1,0.11,10,1.08,60,20,0,1.73,31.25,0.11,0,1.63,33.33,0.43,1.63,46.67,6.18,35.09,2.39,0.22,0.11,19.08,0.54,1.95,25.05,81.82,7.59,80,5.1,91.49,7.48,75.36,21.25,87.76,2.28,61.9,15.79,26.58,0.12,0.43,0,0,0,0,0.33,3.25,80,1.95,50,0.11,100,0.65,0.43,4.12,78.95,,0,0,0,0,0,0
G. Melkadze,Akhmat Grozny,Akhmat Grozny,CF,28,350000,,14,989,3,4.96,1,0.88,25.84,29.23,Russia,"Russia, Georgia",right,183,84,no,3.28,3.19,42.86,6.19,26.47,0.18,0.26,0.27,1.73,2.5,2.64,2,0.18,1,0.09,1.64,0.27,3,0.27,0.45,1,0.09,22,2,36.36,13.636,0.09,0.64,28.57,0.18,0,0.46,40,0,1.37,53.33,10.19,28.57,3.37,0.64,0,12.01,2.09,1.73,20.38,71.88,5.55,59.02,4.91,81.48,4.91,75.93,18.66,76.1,1.09,25,15.29,24.98,0.08,1.09,0,0,0,0,0.55,2.28,56,1.37,33.33,0.18,0,0.82,0.18,1.91,80.95,,0.27,0.27,33.33,0,1,0
