Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Kova?i?,Slaven Belupo,Slaven Belupo,LCB,31,300000,2026-06-30,13,1298,0,0.31,0,0.12,11.37,65.85,Croatia,Croatia,right,192,86,no,9.98,6.31,72.53,2.43,57.14,0.21,0.27,0.49,5.2,6.84,1.25,1,0.07,0,0,0.21,0,0,0,0.02,0,0,3,0.21,0,0,0,0.14,0,0.14,0,0,0,0,0.28,75,0.76,54.55,0.76,0.97,0,26.76,0.35,0.07,40.29,90.19,17.61,83.07,2.98,93.02,16.57,97.07,34.25,94.94,5.89,64.71,20.24,31.64,0.01,0.14,0,0,0,0,0.07,3.26,82.98,0.28,50,0.14,0,0.07,0.07,6.24,71.11,,0,0,0,0,0,0
J. Posavec,Lokomotiva Zagreb,Lokomotiva Zagreb,GK,29,500000,,13,1265,0,0,0,0,0.43,83.33,Croatia,Croatia,right,190,85,no,1.49,0,0,0.14,50,0,0,0,1.49,2.01,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,100,0,0,0,20.56,0.21,0.36,30.09,88.42,11.6,77.91,0,0,17.5,95.12,22.48,98.1,7.61,59.81,28.47,48.72,0,0,0,0,0,0,0,1.57,59.09,0.07,100,0.07,0,0.07,0,5.41,65.79,0.14,,,,0,0,0
J. Mitrovi?,Slaven Belupo,Slaven Belupo,"RB, LAMF, LWF",25,600000,2027-06-30,13,1047,4,3.3,1,0.87,15.21,48.59,Croatia,Croatia,right,174,74,no,7.99,5.76,56.72,2.41,39.29,0.52,0.69,0,4.21,5.65,0.95,2,0.17,0,0,3.09,0.34,4,0.34,0.28,1,0.09,18,1.55,44.44,22.222,0.09,2.15,44,1.29,46.67,0.86,40,0.34,2.58,53.33,5.33,45.16,3.35,1.2,0.09,18.31,2.41,1.38,24.58,72.03,6.88,58.75,5.85,94.12,7.13,68.67,20.11,81.2,2.41,21.43,18.16,26.36,0.07,0.77,0,0.09,0.17,50,0.43,1.89,45.45,2.49,44.83,0.69,37.5,0.6,1.03,3.7,60.47,,0.17,0.09,0,0.86,0,0
N. Omerovi?,Osijek,Osijek,"LAMF, CF, LW",23,1300000,,13,1177,5,4.31,0,0.7,26.38,40.87,Bosnia and Herzegovina,Bosnia and Herzegovina,right,175,68,no,6.5,6.12,60,1.45,21.05,0.23,0.31,0,2.6,3.54,1.45,1,0.08,0,0,5.28,0.38,5,0.38,0.33,0,0,41,3.14,29.27,12.195,0,3.29,32.56,2.98,33.33,0.31,25,0.31,6.35,51.81,16.21,35.85,3.52,2.68,0.31,23.86,1.3,1.84,33.72,73.02,6.88,58.89,8.49,88.29,10.55,73.19,27.68,80.66,2.83,43.24,17.47,25.81,0.05,0.69,0,0,0.08,0,0.08,2.68,57.14,4.05,52.83,0.38,0,1.53,1.07,5.73,68,,0.46,0.08,100,1.45,0,0
Renan Guedes,Osijek,Osijek,RB,27,300000,,13,1218,0,0.32,0,1.81,18.1,47.76,Brazil,Brazil,right,177,69,no,7.24,6.8,52.17,2.96,60,0.07,0.1,0.3,3.62,5,1.55,2,0.15,0,0,1.55,0,0,0,0.02,0,0,5,0.37,0,0,0,3.47,25.53,0,0,3.47,25.53,0.44,1.85,36,6.65,34.44,0.89,1.77,0.52,26.01,2.07,1.48,35.69,75.36,16.33,67.87,5.32,100,8.42,78.07,27.86,87.53,4.51,37.7,19.85,35.54,0.13,0.81,0,0,0,0,0.52,5.1,68.12,2.88,30.77,0.15,50,0.15,0.81,7.98,70.37,,0,0,0,0,0,0
M. Malenica,Osijek,Osijek,GK,31,500000,,13,1282,0,0,0,0,0.42,83.33,Croatia,Croatia,right,191,84,no,1.19,0.07,100,0.28,75,0.07,0.09,0,1.05,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13,0.35,0.07,19.38,89.49,8.49,81.82,0,0,9.83,95.71,13.2,98.4,6.11,71.26,30.04,47.66,0,0,0,0,0,0,0,1.19,58.82,0.14,50,0,0,0.07,0,4.91,77.14,0.28,,,,0,0,0
I. Ivuši?,Hajduk Split,Hajduk Split,GK,30,2500000,2026-05-31,13,1301,0,0,0,0,0.48,57.14,Croatia,Croatia,right,195,78,no,1.25,0,0,0.42,66.67,0,0,0,1.25,2.04,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,13.77,0.07,0.07,21.1,82.3,10.51,69.08,0,0,9.48,96.35,13.07,99.47,7.89,54.39,29.6,45.48,0,0,0,0,0,0,0,2.01,24.14,0.14,0,0.07,0,0,0,4.63,59.7,0.42,,,,0,0,0
F. Krovinovi?,Hajduk Split,Hajduk Split,"LDMF, AMF",30,2800000,2027-05-31,13,1046,1,0.7,0,0.85,11.53,50.75,Croatia,Croatia,right,175,70,no,6.2,3.79,68.18,2.07,58.33,0.34,0.55,0.34,3.27,5.25,0.43,0,0,0,0,1.55,0.09,1,0.09,0.06,0,0,21,1.81,38.1,4.762,0,0.86,50,0.77,44.44,0.09,100,0.09,1.03,33.33,3.87,33.33,1.46,1.55,0.17,35.02,0.34,0.95,47.67,89.35,15.06,79.43,8,97.85,15.75,92.9,44.66,92.29,2.24,46.15,15.95,26.48,0.07,0.86,0.09,0,0.09,100,0.17,7.31,78.82,1.03,58.33,0.26,33.33,0.6,0.34,5.33,79.03,,0.43,0.09,0,1.63,0,0
S. Lawal,Istra 1961,Istra 1961,"RAMF, CF, LAMF",22,0,2028-06-30,13,1072,3,2.49,1,1.3,21.07,37.45,Nigeria,Nigeria,right,184,82,no,4.87,4.37,55.77,3.95,29.79,0.25,0.32,0,2.18,2.75,0.92,0,0,0,0,3.02,0.25,3,0.25,0.21,1,0.08,23,1.93,34.78,13.043,0.08,2.52,30,0.76,33.33,1.76,28.57,0.42,3.95,40.43,10.24,35.25,3.69,3.44,1.01,13.26,2.69,1.09,19.06,68.28,3.69,50,5.21,91.94,5.46,64.62,15.7,76.47,1.01,33.33,18.89,19.72,0.11,0.34,0.08,0,0,0,0.17,1.76,47.62,2.18,50,0.17,50,0.84,0.76,2.6,67.74,,0,0,0,0,0,0
O. Zelenika,Varaždin,Varaždin,GK,32,400000,2026-05-31,13,1274,0,0,0,0,0.35,100,Croatia,Croatia,left,192,82,no,1.91,0.14,100,0.07,100,0,0,0,1.77,2.11,0,1,0.07,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0.14,100,0,0,0,10.67,0.14,0.14,17.17,83.13,8.34,69.49,0,0,8.41,96.64,11.23,96.86,5.86,56.63,30.99,44.19,0,0,0.07,0,0,0,0,0.71,30,0.07,0,0.07,100,0,0,4.03,63.16,0.07,,,,0,0,0
M. Zlomisli?,Rijeka,Rijeka,GK,27,150000,,13,1275,0,0,0,0,0.78,100,Bosnia and Herzegovina,"Bosnia and Herzegovina, Croatia",right,190,85,no,0.92,0.07,100,0.56,100,0,0,0,0.85,1.24,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0,0,0,12.99,0.35,0.14,19.62,87.41,8.89,73.81,0,0,10.02,99.3,13.48,97.38,6.14,65.52,30.88,48.18,0,0,0,0,0,0,0,1.13,62.5,0.07,0,0.14,0,0,0,5.01,70.42,0.56,,,,0,0,0
T. Fruk,Rijeka,Rijeka,"CF, AMF, RCMF",24,5000000,2027-06-15,13,1168,4,4.26,1,2.08,20.19,44.66,Croatia,Croatia,left,177,74,no,3.24,3.16,63.41,2.85,27.03,0,0,0.08,1.23,1.82,0.69,1,0.08,0,0,3.24,0.31,3,0.23,0.33,0,0,31,2.39,25.81,12.903,0.08,2.08,37.04,0.54,42.86,1.46,36.84,0.31,3.62,51.06,12.17,46.2,2.77,1.62,0.46,19.73,1.93,2.7,30.05,79.74,9.63,69.6,6.01,93.59,8.01,80.77,25.43,83.94,2.54,72.73,17.46,35.48,0.16,1.08,0.15,0.08,0.08,0,0.62,4.78,77.42,3.01,53.85,0.46,33.33,1.23,0.77,5.24,80.88,,0.31,0.15,0,0.92,1,100
