Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Nacho Fernández,Al Qadisiyah,Al Qadisiyah,"RCB, LCB",35,3000000,2026-06-30,9,899,0,0.21,0,0,6.91,53.62,Spain,Spain,right,180,76,no,4.2,2.4,62.5,2.8,50,0,0,0.3,2.7,4.07,0.7,2,0.2,0,0,0.2,0,0,0,0.02,0,0,4,0.4,0,0,0,0.1,100,0,0,0.1,100,0,0.1,0,0.6,0,0.7,1.3,0,36.44,0.8,0.4,48.85,95.08,17.02,87.65,4.4,100,24.03,99.17,44.65,97.98,4.1,63.41,20.52,35.5,0,0,0,0,0.1,100,0,5.51,83.64,0.2,50,0.2,0,0.1,0.1,5.11,80.39,0,,0,,0,0,0,0,,,4,,,0,0,0,0,0,0
J. Cozzani,Al Kholood,Al Kholood,GK,27,1800000,2029-12-31,9,899,0,0,0,0,0.4,75,Argentina,Argentina,right,184,77,yes,0.6,0.2,50,0.1,100,0,0,0,0.5,0.7,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0.1,100,0,0,0,9.91,0.2,0,16.22,80.86,8.31,65.06,0,0,7.51,97.33,10.91,95.41,5.31,50.94,29.88,46.05,0,0,0,0,0,0,0,1.3,7.69,0.1,0,0,0,0,0,3.7,54.05,17,1.7,55,5.51,0,69.09,15.43,1.54,-1.57,-0.157,0,0.9,0.1,,,,0,0,0
N. Gyömbér,Al Kholood,Al Kholood,LCB,33,1300000,,9,899,0,0.46,0,0.27,9.71,55.67,Slovakia,"Slovakia, Hungary",right,189,79,no,5.91,4.2,54.76,2.4,58.33,0.3,0.42,1.1,3.3,4.6,1.2,1,0.1,0,0,0.4,0,0,0,0.05,0,0,3,0.3,0,0,0,0.3,33.33,0.1,0,0.2,50,0.2,0.5,60,2.4,54.17,0.4,0.8,0.3,22.73,0,1,36.84,87.23,16.32,80.98,1.6,100,16.12,93.79,33.14,91.84,3.4,47.06,21.33,41.28,0.03,0.1,0,0,0,0,0.1,4.81,68.75,0.4,50,0.6,33.33,0.2,0.1,6.91,75.36,0,,0,,0,0,0,0,,,1,,,0,0,0,0,0,0
W. Troost-Ekong,Al Kholood,Al Kholood,RCB,32,2000000,2026-06-30,9,899,0,0.93,0,0,6.11,68.85,Netherlands,"Netherlands, Nigeria",right,191,82,no,5.91,2.7,77.78,2,80,0,0,0.8,3.8,5.3,0.4,0,0,0,0,0.2,0,0,0,0.09,0,0,7,0.7,14.29,0,0,0.1,0,0,0,0.1,0,0,0.1,100,0.6,16.67,0.9,0.2,0,25.33,0.2,0.3,36.74,88.83,13.31,79.7,2.2,100,19.92,93.97,31.74,94.32,4.91,55.1,24,47.43,0,0,0,0,0,0,0,5.21,67.31,0.3,33.33,0,0,0,0,6.31,82.54,0,,0,,0,0,0,0,,,1.6,,,0,0,0,0,0,0
F. Calvo,Al Ettifaq,Al Ettifaq,LB,33,1500000,2026-06-30,9,898,0,1.12,0,0.45,15.03,47.33,Costa Rica,Costa Rica,left,183,79,no,7.92,6.71,55.22,3.61,44.44,0.2,0.28,0.2,4.01,5.5,1.3,3,0.3,0,0,1.2,0,0,0,0.11,0,0,11,1.1,27.27,0,0,1.5,26.67,1.5,26.67,0,0,0.1,1.1,45.45,3.01,40,1.9,0.6,0,25.26,2,0.5,32.77,77.68,11.83,69.49,5.31,92.45,9.92,82.83,27.26,84.19,4.01,52.5,19.88,41.83,0.05,0.2,0.1,0.1,0,0,0.1,3.91,56.41,1.7,17.65,0.1,0,0,0.4,6.92,68.12,0,,0,,0,0,0,0,,,0.4,,,0,0,0,0,0,0
Y. Benzia,Al Feiha,Al Feiha,LCMF,31,1200000,,9,898,1,0.34,0,0.88,17.64,57.39,France,"France, Algeria",right,178,77,no,8.22,7.92,60.76,1.4,50,0.3,0.38,0.2,3.11,3.92,1.9,1,0.1,0,0,1.6,0.1,1,0.1,0.03,0,0,9,0.9,44.44,11.111,0,0.5,20,0.1,0,0.4,25,0.3,1.6,56.25,6.82,58.82,1.3,1.5,0,39.49,0.4,2.61,52.52,91.22,16.14,82.61,9.32,97.85,19.04,94.21,45.7,93.86,6.31,77.78,19.57,41,0.09,0.7,0.1,0,0.4,50,0.3,9.32,84.95,1.5,53.33,0.8,50,1,0.1,8.72,86.21,0,,0,,0,0,0,0,,,1,,,0.2,0,0,0.5,0,0
J. Harkass,Dhamk,Dhamk,RCB,30,1200000,,9,897,1,0.5,0,0,11.14,53.15,Morocco,Morocco,right,185,0,no,5.12,3.71,62.16,3.81,47.37,0.1,0.16,0.2,2.71,4.4,0.8,3,0.3,0,0,0.8,0.1,1,0.1,0.05,1,0.1,6,0.6,50,16.667,0,0.6,33.33,0,0,0.6,33.33,0.1,0.7,42.86,2.01,50,1.1,0.6,0,26.39,0.3,0.9,39.13,90,11.74,82.91,2.71,88.89,21.47,94.86,33.51,94.61,5.02,66,24.13,43.13,0,0,0,0,0,0,0,4.72,65.96,0.6,33.33,0.3,100,0.2,0.2,5.92,79.66,0,,0,,0,0,0,0,,,1.71,,,0,0,0,0,0,0
Kewin,Dhamk,Dhamk,GK,30,1500000,,9,897,0,0,0,0,0.7,71.43,Brazil,Brazil,right,189,84,no,1.71,0.2,50,0.3,100,0,0,0,1.61,2.61,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,100,0,0,0,10.43,0.4,0.2,16.96,84.02,9.73,72.16,0,0,6.82,100,10.03,100,6.92,60.87,33.96,49.1,0,0,0,0,0,0,0,2.01,35,0.1,0,0,0,0,0,3.51,77.14,17,1.71,38,3.81,1,55.26,11.54,1.16,-5.46,-0.548,0,1.2,0.3,,,,0,0,0
Mohammed Mahzari,Al Taawon,Al Taawon,RB,23,0,2028-06-30,9,896,1,0.61,0,0.09,11.55,55.65,Saudi Arabia,Saudi Arabia,right,174,71,no,9.54,6.53,67.69,1.1,27.27,0.4,0.53,0.2,4.72,6.24,0.5,1,0.1,0,0,0.6,0.1,1,0.1,0.06,0,0,4,0.4,25,25,0,0.8,12.5,0.1,0,0.7,14.29,0.3,0.5,80,2.81,53.57,1.21,1.61,0.1,29.83,2.01,0.8,39.98,88.44,14.36,83.22,9.14,96.7,9.64,84.38,35.86,93,3.31,57.58,17.13,32.51,0.01,0.2,0.1,0.1,0,0,0,3.62,75,1.1,54.55,0.2,0,0.7,0.1,5.73,73.68,0,,0,,0,0,0,0,,,1,,,0,0,0,0,0,0
Sergio González,Al Riyadh,Al Riyadh,"CB, RCB, RCMF",33,1800000,,9,896,1,0.41,0,0.08,7.03,52.86,Spain,Spain,right,189,70,no,6.93,2.31,60.87,2.91,34.48,0.1,0.12,0.8,5.42,6.35,0.6,1,0.1,0,0,0.4,0.1,1,0.1,0.04,1,0.1,4,0.4,50,25,0,0,0,0,0,0,0,0,0.2,100,0.9,77.78,0.3,0.2,0,18.48,0.1,0.6,27.82,85.56,10.25,74.51,2.61,100,11.95,93.28,23.6,91.06,4.22,54.76,19.7,36.61,0.01,0.1,0,0,0,0,0.1,2.91,65.52,0.4,50,0.1,100,0.1,0,4.42,61.36,0,,0,,0,0,0,0,,,1.1,,,0,0,0,0,0,0
