Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Jovanovi?,Radnik Surdulica,Radnik Surdulica,"LW, LAMF",24,0,2026-12-31,15,1012,2,2.84,2,0.62,22.32,43.82,Serbia,Serbia,right,175,79,no,8.09,7.56,58.82,3.11,42.86,0.27,0.37,0.18,3.38,4.71,1.33,2,0.18,0,0,2.58,0.18,2,0.18,0.25,0,0,22,1.96,40.91,9.091,0.18,1.51,41.18,1.25,42.86,0.27,33.33,0.18,2.76,38.71,9.25,35.58,2.49,0.89,0,10.76,1.33,1.16,17.08,67.71,6.4,66.67,2.49,89.29,5.42,62.3,13.78,72.9,1.78,50,18.42,24.01,0.06,0.36,0,0,0.18,50,0.27,2.49,64.29,1.96,40.91,0.27,66.67,0.36,0.8,4.09,67.39,,0,0,0,0,0,0
Diogo Bezerra,OFK Beograd,OFK Beograd,"LAMF, RAMF, RW",23,0,2027-06-30,15,1404,2,2.11,3,5,21.6,39.47,Brazil,Brazil,,0,0,no,4.36,3.72,63.79,1.35,19.05,0,0,0.13,1.99,2.74,0.45,3,0.19,0,0,4.87,0.13,2,0.13,0.14,0,0,24,1.54,33.33,8.333,0.19,3.72,39.66,1.99,35.48,1.67,42.31,0.64,5.77,50,14.04,36.53,2.05,3.72,0.96,18.91,1.92,1.92,26.03,77.34,6.86,68.22,5.13,95,9.62,74.67,20.26,86.08,2.18,55.88,19.51,36.63,0.32,1.86,0,0,0.06,0,0.9,2.37,67.57,4.49,50,0.45,42.86,1.54,1.41,5.9,85.87,,1.86,0.38,0,2.69,0,0
A. Pejovi?,Radnik Surdulica,Radnik Surdulica,"LDMF, LCMF, LCB",34,300000,2026-06-30,15,936,1,0.37,1,1.19,13.85,54.86,Serbia,Serbia,left,174,68,no,7.21,7.4,62.34,2.5,46.15,0.29,0.45,0.19,2.31,3.58,1.83,3,0.29,0,0,0.87,0.1,1,0.1,0.04,0,0,10,0.96,20,10,0.1,1.83,21.05,1.63,23.53,0.19,0,0.29,0.19,100,2.12,50,0.58,0.87,0.1,32.6,0.29,1.25,50.29,75.91,26.54,68.48,4.71,95.92,13.08,82.35,37.02,85.97,11.63,51.24,21.62,32.98,0.11,0.96,0,0,0.1,100,0.29,14.71,64.71,4.04,38.1,1.63,29.41,1.06,0.38,14.71,77.12,,1.25,0.19,0,2.31,0,0
S. Ran?elovi?,Radnik Surdulica,Radnik Surdulica,GK,26,800000,,15,1490,0,0,0,0,0.66,63.64,Serbia,Serbia,right,188,84,no,1.27,0.12,50,0.42,71.43,0,0,0,1.21,1.73,0,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,10.87,0.36,0.12,17.34,86.41,9.97,79.39,0,0,7.13,97.46,10.57,96.57,6.64,71.82,33,46.45,0,0,0,0,0,0,0,1.27,61.9,0,0,0.06,100,0,0,5.44,76.67,0.42,,,,0,0,0
H. Hajdarevi?,Radnik Surdulica,Radnik Surdulica,"CF, AMF, LW",27,400000,2026-06-30,15,1023,0,1.52,1,0.44,24.28,43.12,Bosnia and Herzegovina,Bosnia and Herzegovina,right,181,77,no,4.93,5.1,62.07,4.4,18,0.18,0.25,0.09,1.58,2.28,1.32,1,0.09,0,0,2.2,0,0,0,0.13,0,0,20,1.76,25,0,0.09,1.94,27.27,0.53,33.33,1.41,25,0.35,2.2,56,11.79,45.52,3.08,1.23,0.09,16.36,0.62,2.38,28.94,69.3,7.74,63.64,5.81,77.27,9.41,64.49,24.46,73.74,2.64,56.67,17.76,24.96,0.04,0.79,0.09,0,0.09,0,0.53,4.13,51.06,2.55,27.59,0.26,33.33,1.14,0.35,4.22,70.83,,0,0,0,0,0,0
D. Skoko,Javor Ivanjica,Javor Ivanjica,LCB,22,0,2027-01-15,15,1473,0,2.09,0,0.52,12.16,62.31,Serbia,Serbia,left,194,80,no,9.29,5.68,66.67,3.48,66.67,0.06,0.07,1.04,5.44,6.45,1.34,3,0.18,0,0,0.49,0,0,0,0.13,0,0,9,0.55,22.22,0,0,0.24,50,0.24,50,0,0,0,0.37,50,1.71,28.57,1.04,0.98,0.12,21.02,0.31,0.37,33.54,83.97,14.91,70.08,1.59,100,14.85,95.88,26.82,91.12,6.48,55.66,22.91,38.33,0.03,0.12,0,0,0.06,100,0.06,3.6,62.71,0.55,33.33,0.24,50,0.24,0.12,7.21,62.71,,0,0,0,0,0,0
M. Bjekovi?,Javor Ivanjica,Javor Ivanjica,RB,25,650000,,15,1391,1,0.36,1,1.02,21.42,54.38,Serbia,"Serbia, Bosnia and Herzegovina",right,182,74,no,10.48,7.57,67.52,3.11,58.33,0.71,0.85,0.39,4.66,5.54,0.45,0,0,0,0,2.26,0.06,1,0.06,0.02,1,0.06,6,0.39,33.33,16.667,0.06,1.75,37.04,0,0,1.75,37.04,0.26,2.85,50,9.32,40.28,1.23,2.01,0.65,18.96,1.62,1.88,29.89,79.65,11.32,72.57,5.95,95.65,7.57,76.92,26.46,84.35,1.75,51.85,16.6,25.43,0.07,0.71,0.06,0.06,0.06,100,0.39,3.11,68.75,2.01,58.06,0.26,50,0.71,0.58,5.69,62.5,,0,0,0,0,0,0
N. Vasiljevi?,Javor Ivanjica,Javor Ivanjica,GK,29,200000,2026-06-30,15,1473,0,0,0,0,0.24,100,Serbia,Serbia,right,202,88,no,0.98,0,0,0.12,100,0,0,0,0.98,1.16,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0,0,0,7.21,0.12,0.06,11.85,76.29,7.52,63.41,0,0,4.15,98.53,5.25,100,6.6,57.41,37.41,49.99,0,0,0,0,0,0,0,1.47,41.67,0,0,0.06,100,0,0,4.7,70.13,0.12,,,,0,0,0
N. ?uri?i?,Železni?ar Pancevo,Železni?ar Pancevo,LB,25,0,,15,1439,1,0.8,0,0.46,13.38,57.01,Serbia,Serbia,left,180,73,no,8.32,5.44,59.77,3.13,78,0.38,0.53,0.31,4.69,6.62,1.13,3,0.19,0,0,1.06,0.06,1,0.06,0.05,0,0,5,0.31,60,20,0,1.25,45,1.25,45,0,0,0.19,0.5,62.5,3.38,38.89,0.88,1.13,0,41.28,1.44,0.88,52.66,89.43,19.95,83.7,7.51,98.33,18.45,93.56,47.35,93.39,4.13,57.58,19.4,38.9,0.03,0.44,0,0,0.06,0,0.25,6.13,76.53,1.63,69.23,0.44,42.86,0.63,0.5,9.51,76.97,,0,0,0,0.06,0,0
Z. Popovi?,Železni?ar Pancevo,Železni?ar Pancevo,GK,37,50000,2026-06-30,15,1466,0,0,0,0,0.43,85.71,Serbia,"Serbia, Croatia",right,188,81,no,2.39,0.06,0,0.18,100,0,0,0,2.39,3.39,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,100,0.18,100,0,0,0,17.01,0.25,0.18,25.42,86.47,12.09,76.14,0,0,11.97,96.92,15.84,95.35,9.58,71.79,29.17,43.33,0,0,0,0,0,0,0,1.29,52.38,0.06,0,0.12,100,0,0,6.2,68.32,0.18,,,,0,0,0
