Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Spierings,Brøndby,Brøndby,"RCMF, LCMF, RDMF",29,4500000,2027-06-30,14,749,2,1.51,0,0.83,14.3,55.46,Netherlands,Netherlands,right,188,81,no,10.69,8.05,67.16,1.44,50,0.36,0.43,0.48,4.93,5.86,1.2,1,0.12,0,0,1.08,0.24,2,0.24,0.18,1,0.12,16,1.92,25,12.5,0,0.6,20,0.12,100,0.36,0,0.12,0.24,100,3.6,40,0.72,0.84,0.12,47.82,0.12,0.96,64.53,88.45,20.19,77.38,12.26,98.04,19.35,92.55,58.64,92.62,5.29,50,16.85,37.07,0.1,0.72,0,0.12,0.36,66.67,0.48,11.66,78.35,2.28,36.84,0.84,28.57,0.6,0.12,9.01,77.33,,0,0,0,0.12,0,0
Gabriel Pereira,København,København,RCB,25,4000000,2029-06-30,13,1247,1,1.08,0,0.48,12.2,55.62,Brazil,Brazil,right,188,86,no,7.72,4.76,69.7,3.18,47.73,0.29,0.4,0.14,4.11,5.74,0.58,0,0,0,0,0.43,0.07,1,0.07,0.08,0,0,6,0.43,16.67,16.667,0,0.51,57.14,0,0,0.43,66.67,0,0.14,50,1.66,43.48,0.79,1.37,0,65.46,0.51,0.51,85.53,90.89,30.24,81.62,4.47,98.39,43.88,96.22,76.72,94.26,8.3,61.74,20.73,37.22,0.03,0.36,0,0,0.14,0,0.14,13.71,77.89,1.88,57.69,0.87,58.33,0.79,0.29,12.92,83.8,,0,0,0,0,0,0
K. Mbabu,Midtjylland,Midtjylland,"RB, RWB",30,4000000,2026-06-30,14,885,0,0.14,0,1.3,17.8,42.29,Switzerland,"Switzerland, Congo DR",right,184,83,no,7.63,5.9,51.72,1.83,44.44,0.31,0.43,0.1,4.27,5.97,1.22,2,0.2,0,0,3.66,0,0,0,0.01,0,0,2,0.2,50,0,0,4.47,45.45,0.1,0,4.37,46.51,0.81,2.75,55.56,8.03,32.91,1.22,2.54,0.2,31.73,1.93,0.92,42.81,77.2,13.83,69.12,7.73,97.37,14.54,75.52,33.66,85.5,5.08,46,19.86,32.46,0.13,1.22,0.1,0.1,0,0,0.61,4.78,68.09,4.07,55,0.2,50,0.41,2.14,10.27,69.31,,0,0,0,0,0,0
B. Meling,København,København,"LB, LWB, LCB",30,3500000,2027-06-30,9,491,0,0.01,0,0.37,16.68,53.85,Norway,Norway,left,173,67,no,8.25,8.62,68.09,2.75,40,0,0,0.18,2.38,3.39,1.47,0,0,0,0,2.02,0,0,0,0,0,0,1,0.18,0,0,0,2.38,46.15,2.2,41.67,0.18,100,0.37,1.28,71.43,2.93,37.5,2.38,2.57,0.55,38.68,2.57,0.37,50.04,83.88,15.58,75.29,8.07,93.18,18.15,89.9,43.99,88.75,3.85,47.62,19.36,27.8,0.07,0.37,0,0,0.18,0,0.18,6.78,72.97,2.02,45.45,0.92,0,0.37,1.1,7.88,72.09,,0,0,0,0,0,0
M. Mattsson,København,København,"RCMF, AMF, LDMF",26,3500000,,6,507,2,2.2,1,1.15,16.51,36.56,Denmark,"Denmark, Sweden",right,174,62,no,5.5,4.97,50,1.95,18.18,0,0,0.36,3.02,4.4,0.71,0,0,0,0,2.13,0.36,0,0,0.39,0,0,10,1.78,40,20,0.18,1.42,25,0.53,0,0.89,40,0.53,2.13,50,7.28,36.59,3.55,1.95,0.53,30,0.89,0.89,40.65,86.03,9.41,75.47,7.63,97.67,15.8,88.76,37.1,88.52,2.13,83.33,16.82,16.13,0.2,2.13,0,0.18,0,0,1.07,4.62,73.08,2.13,66.67,0.36,100,1.78,0.36,5.86,84.85,,0.89,0,0,2.13,2,100
E. Achouri,København,København,"LW, LAMF",26,3500000,2028-06-30,11,787,3,2.79,1,1.18,26.07,41.23,France,"France, Tunisia",right,177,68,no,4.69,5.03,61.36,2.29,35,0.11,0.16,0.11,1.49,2.06,0.91,1,0.11,0,0,5.83,0.34,3,0.34,0.32,1,0.11,19,2.17,36.84,15.789,0.11,4.35,39.47,4.23,40.54,0.11,0,0.46,6.75,49.15,16.35,38.46,3.43,3.2,0.11,26.53,2.06,1.94,33.74,83.05,5.83,80.39,8.92,92.31,13.15,79.13,28.48,90.36,1.03,66.67,18.12,23.18,0.13,1.26,0,0,0,0,0.57,2.29,90,4.12,52.78,0,0,1.26,1.6,5.26,91.3,,0,0,0,0,0,0
A. Lind,Nordsjælland,Nordsjælland,CF,23,3000000,2028-06-30,7,640,3,2.89,0,0.42,20.81,33.78,Denmark,Denmark,right,185,84,yes,3.8,3.09,45.45,3.66,46.15,0.14,0.17,0.28,2.25,2.65,0.84,2,0.28,0,0,1.83,0.42,3,0.42,0.41,1,0.14,17,2.39,35.29,17.647,0,0.28,0,0.14,0,0.14,0,0,1.83,53.85,10.27,28.77,3.94,1.27,0.28,8.72,1.55,1.83,12.23,72.41,3.52,48,1.55,90.91,2.95,85.71,11.25,75,0.7,60,15.88,9.84,0.06,0.56,0,0,0.28,0,0.14,1.97,71.43,1.41,70,0.28,0,1.41,0,1.83,53.85,,0,0,0,0,0,0
M. Erli?,Midtjylland,Midtjylland,"CB, RCB",27,3000000,2029-06-30,7,536,0,0.32,0,0,12.93,63.64,Croatia,Croatia,right,192,78,no,8.56,6.38,63.16,4.03,70.83,0.34,0.45,1.01,4.2,5.6,1.34,2,0.34,0,0,0,0,0,0,0.05,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.17,100,0.67,0.5,0,35.76,0.17,0.5,49.03,91.1,14.27,78.82,1.68,100,30.22,96.11,44.16,93.92,4.87,65.52,21.86,41.54,0,0,0,0,0,0,0,5.21,67.74,0.34,0,0,0,0,0,7.05,85.71,,0,0,0,0,0,0
L. Lerager,København,København,"RCMF, RDMF, LCMF",32,3000000,2025-12-31,15,1160,1,0.8,1,1.82,16.29,57.14,Denmark,Denmark,right,188,80,no,9.78,7.91,67.65,3.26,42.86,0.78,1.14,0.31,3.65,5.34,1.78,3,0.23,0,0,0.7,0.08,1,0.08,0.06,0,0,9,0.7,11.11,11.111,0.08,1.09,35.71,0.08,0,1.01,38.46,0.08,0.47,50,2.41,45.16,1.4,0.39,0,33.13,0.31,1.09,47.79,86.04,11.87,67.97,8.38,95.37,19.71,93.31,43.99,90.3,2.79,38.89,16.92,22.36,0.14,0.93,0.08,0,0.08,0,0.62,6.21,76.25,1.94,60,0.31,25,1.09,0.39,6.05,71.79,,0,0,0,0,0,0
M. López,København,København,LB,25,3000000,2026-06-30,12,963,1,0.37,1,2.83,11.5,58.54,Peru,Peru,left,176,67,no,7.2,3.64,66.67,2.24,70.83,0.37,0.54,0.28,4.39,6.38,0.93,1,0.09,0,0,2.43,0.09,1,0.09,0.03,0,0,12,1.12,8.33,8.333,0.09,3.64,41.03,3.46,40.54,0.09,0,1.03,1.59,52.94,4.21,48.89,1.12,2.06,0,49.91,2.9,1.31,61.87,86.25,20.37,77.98,10.93,95.73,21.31,92.11,52.62,92.54,5.61,56.67,19.86,41.9,0.26,1.12,0.09,0.09,0.19,0,0.65,8.79,74.47,4.02,41.86,0.93,10,0.65,1.59,10.09,80.56,,0.93,0.28,33.33,2.34,0,0
P. Pentz,Brøndby,Brøndby,GK,28,3000000,2028-06-30,15,1477,0,0,0,0,0.73,75,Austria,Austria,left,184,81,no,1.4,0.18,66.67,0.24,50,0.06,0.07,0,1.22,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,100,0,0,0,18.89,0.18,0.3,27.42,84.44,15.29,74.9,0,0,10.91,96.65,17.73,97.25,9.69,61.01,30.56,46.84,0,0,0,0,0,0,0,2.86,40.43,0.06,0,0.06,0,0,0,6.52,71.03,0.24,,,,0,0,0
O. Villadsen,Brøndby,Brøndby,"RWB, RB",23,3000000,,14,613,0,0.23,2,1.66,15.71,50.47,Denmark,Denmark,right,173,67,no,8.81,5.29,66.67,1.17,25,0.29,0.34,0,4.99,5.73,0.44,1,0.15,0,0,2.94,0,0,0,0.03,0,0,3,0.44,66.67,0,0.29,3.23,22.73,0,0,3.23,22.73,0,2.79,68.42,7.49,49.02,2.64,3.82,0.44,31.42,2.35,1.17,41.84,81.75,11.6,68.35,12.19,97.59,8.52,77.59,35.82,90.16,2.94,40,14.68,22.98,0.24,1.91,0,0,0,0,1.17,2.2,66.67,2.94,50,0.15,100,1.32,0.73,5.58,60.53,,0,0,0,0,0,0
T. Delaney,København,København,"LDMF, LCMF",34,2500000,2026-06-30,8,491,0,0.05,1,0,13.01,53.52,Denmark,"Denmark, United States",left,182,79,no,10.81,5.5,66.67,2.93,62.5,1.47,1.98,0.73,5.68,7.69,1.83,1,0.18,0,0,0.73,0,0,0,0.01,0,0,5,0.92,0,0,0.18,1.83,30,1.47,37.5,0.37,0,0,0.18,100,2.38,23.08,0.55,0.73,0,43.63,0.18,0.55,56.82,87.1,15.03,73.17,13.01,98.59,20.53,91.07,48.94,94.01,6.78,45.95,18.49,36.45,0,0,0,0,0,0,0,8.98,75.51,2.38,46.15,0.73,25,0.55,0.37,7.7,83.33,,0,0,0,0,0,0
S. Klaiber,Brøndby,Brøndby,"RB, RCB",31,2500000,2027-06-30,11,1053,0,0.47,2,0.72,13.76,58.39,Netherlands,"Netherlands, Suriname",right,184,76,no,9.32,7.95,67.74,0.85,60,0.43,0.52,0.26,3.5,4.23,0.94,1,0.09,0,0,1.45,0,0,0,0.04,0,0,11,0.94,9.09,0,0.17,1.79,38.1,0,0,1.71,35,0.34,1.28,53.33,3.33,41.03,0.94,0.77,0.09,41.11,1.37,0.68,54.19,83.75,24.87,77.66,5.47,98.44,13.68,88.75,46.41,89.87,5.98,50,18.1,38.09,0.06,0.51,0,0,0,0,0.26,9.15,72.9,2.22,61.54,0.34,50,0.85,0.68,12.99,77.63,,0.43,0.09,0,0.09,0,0
M. Bech,Midtjylland,Midtjylland,LCB,26,2500000,,15,1415,1,0.12,1,1.29,8.78,65.94,Denmark,Denmark,left,189,77,no,6.3,3.63,71.93,2.29,66.67,0,0,1.02,3.69,5.18,0.38,2,0.13,0,0,0.45,0.06,1,0.06,0.01,1,0.06,1,0.06,100,100,0.06,0.32,60,0.25,50,0.06,100,0.06,0.13,100,0.95,60,0.57,0.57,0,36.51,0.19,0.7,48.85,89.71,19.91,84.66,1.97,100,22.07,94.81,43.63,93.29,4.9,59.74,20.44,37.34,0.08,0.45,0.25,0,0.06,100,0.06,5.28,71.08,0.64,40,0.25,25,0.32,0.13,8.65,71.32,,0,0,0,0,0,0
P. Hatzidiakos,København,København,"LCB, RCB, CB",28,2500000,2028-06-30,15,1433,1,0.43,0,0.15,10.24,56.44,Greece,"Greece, Netherlands",right,185,75,no,7.16,4.33,71.01,3.01,41.67,0.31,0.45,0.31,3.77,5.41,0.82,3,0.19,0,0,0.19,0.06,1,0.06,0.03,0,0,5,0.31,40,20,0,0.25,25,0,0,0.25,25,0,0,0,0.57,33.33,0.44,1.63,0,67.7,0.31,0.13,84.03,92.38,28.76,83.62,3.2,94.12,44.34,98.16,77.06,95.6,6.72,57.94,20.22,36.18,0.01,0.13,0,0,0.06,0,0.06,11.87,82.01,1.07,47.06,0.69,36.36,0.63,0.06,11.3,80.56,,0,0,0,0,0,0
J. Larsson,København,København,"RW, RAMF",28,2500000,2027-06-30,15,1118,4,4.87,0,2.26,13.28,38.79,Netherlands,"Netherlands, Sweden",left,175,68,no,3.46,2.5,51.61,1.29,25,0.24,0.35,0.08,1.93,2.81,0.48,0,0,0,0,3.14,0.32,3,0.24,0.39,0,0,30,2.42,40,13.333,0,2.01,40,0.08,0,1.77,40.91,0.4,2.42,53.33,7.33,38.46,3.62,2.42,0.56,26.57,1.77,1.37,32.44,83.37,8.05,70,9.58,95.8,8.37,78.85,28.42,87.82,2.17,62.96,17.33,37.11,0.18,1.21,0.16,0,0.24,33.33,0.24,2.25,78.57,3.78,51.06,0.48,33.33,2.01,0.64,4.43,80,,0.16,0.08,0,1.37,1,100
F. Alves,Brøndby,Brøndby,"RCB, LCB",26,2500000,2028-06-30,12,1059,0,0.84,0,0,8.75,62.14,Denmark,"Denmark, Brazil",right,195,78,no,7.99,3.23,76.32,3.74,56.82,0.08,0.1,1.02,5.44,6.4,0.34,0,0,0,0,0.17,0,0,0,0.07,0,0,4,0.34,50,0,0,0,0,0,0,0,0,0,0,0,0.59,42.86,0.51,0.42,0,37.9,0,0.34,51.42,91.74,19.29,87.22,3.82,97.78,22.61,94.74,47.08,95.31,4.33,52.94,19.57,39.56,0,0,0,0.08,0.08,0,0,6.46,78.95,0.34,25,0.51,33.33,0.17,0,7.48,75,,0,0,0,0,0,0
O. Solbakken,Nordsjælland,Nordsjælland,RWF,27,2500000,,11,703,2,2.14,0,1.27,10.11,40.51,Norway,Norway,left,189,79,no,2.3,2.18,41.18,0.9,57.14,0,0,0,1.41,1.68,1.28,1,0.13,0,0,2.18,0.26,2,0.26,0.27,0,0,13,1.66,38.46,15.385,0,2.05,25,0.26,0,1.79,28.57,0.51,1.92,53.33,5.63,38.64,3.58,2.3,0.51,27.91,1.54,1.28,30.6,78.24,5.38,57.14,8.45,98.48,11.14,72.41,25.09,86.73,3.46,48.15,17.94,34.15,0.16,0.77,0,0,0,0,0.64,2.69,61.9,1.92,40,0.13,100,0.77,0.51,4.74,70.27,,0.38,0.13,100,1.15,0,0
M. Solbakken,AGF,AGF,"RCMF, LCMF",25,2300000,2026-12-31,8,337,1,1.31,0,0.2,9.61,30.56,Norway,Norway,right,182,70,no,4.54,4.01,40,1.34,20,0.27,0.33,0,2.67,3.33,1.07,1,0.27,0,0,0.53,0.27,1,0.27,0.35,0,0,4,1.07,50,25,0,0.27,0,0,0,0.27,0,0,0,0,2.67,20,0.53,0.8,0.27,42.73,0,0.53,52.61,91.37,10.68,90,9.35,94.29,22.17,95.18,51.01,93.72,1.34,20,16.29,28.1,0.05,0.8,0,0,0,0,0.53,6.41,83.33,0.8,33.33,0.27,0,0.53,0,4.27,81.25,,0,0,0,0,0,0
L. Binks,Brøndby,Brøndby,LCB,24,2200000,2028-06-30,10,986,1,0.56,1,0.45,10.5,65.22,England,"England, Scotland",left,188,87,no,7.3,4.11,75.56,3.74,58.54,0.09,0.11,0.37,4.11,4.96,0.64,4,0.37,0,0,0.46,0.09,1,0.09,0.05,0,0,3,0.27,100,33.333,0.09,0.27,33.33,0.18,0,0,0,0.27,0.09,100,1.19,53.85,0.55,1,0,42.99,0.27,0.73,57.6,90.33,22.55,80.97,5.02,96.36,24.65,95.93,52.48,96,4.84,32.08,20.31,45.15,0.04,0.18,0.09,0,0,0,0.09,8.76,68.75,0.64,0,0.46,0,0,0.09,7.21,72.15,,0,0,0,0,0,0
W. Faghir,Vejle,Vejle,"CF, AMF",22,2000000,2026-06-30,7,141,0,0,0,0,19.79,22.58,Denmark,"Denmark, Afghanistan",right,186,83,no,0.64,1.91,33.33,8.3,15.38,0,0,0,0,0,2.55,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.64,100,0.64,100,0,0,0,2.55,0,8.94,21.43,0.64,0,0,7.66,2.55,1.28,12.77,70,1.91,66.67,3.83,66.67,4.47,85.71,12.13,68.42,0,0,14.59,0,0,0,0,0,0,0,0,0,0,0.64,100,0,0,0,0.64,0.64,0,,0,0,0,0,0,0
M. Hoedemakers,Viborg,Viborg,"LCMF, RCMF, DMF",27,2000000,2027-06-30,6,241,0,0.04,0,0.29,16.06,55.81,Netherlands,Netherlands,left,181,75,no,10.46,8.96,70.83,1.87,20,0.37,0.48,0.37,3.73,4.76,0.75,0,0,0,0,1.87,0,0,0,0.02,0,0,1,0.37,100,0,0,1.12,33.33,0.75,0,0.37,100,0.37,1.12,100,3.36,44.44,1.49,1.87,0.37,36.22,0.75,0.37,53.78,84.72,14.56,66.67,12.32,96.97,20.91,87.5,49.67,87.97,2.99,50,18.7,23.83,0.11,0.37,0,0,0,0,0,6.35,76.47,2.24,66.67,0.37,0,1.87,0.37,8.22,68.18,,0,0,0,0.37,0,0
Dani Silva,Midtjylland,Midtjylland,"RCMF, LCMF, RW",25,2000000,2028-06-30,9,430,0,0.53,2,0.59,9.63,50,Portugal,Portugal,right,180,73,no,8.58,5.86,53.57,0.84,75,0.42,0.59,0.42,5.02,7.13,0.42,2,0.42,0,0,0.63,0,0,0,0.11,0,0,6,1.26,33.33,0,0.42,0.21,0,0.21,0,0,0,0,0.21,100,1.47,28.57,1.47,0.84,0,43.95,0.42,0.21,56.51,91.85,17.37,86.75,7.95,94.74,19.67,94.68,53.58,93.75,2.72,61.54,16.88,21.33,0.12,0.84,0,0.21,0,0,0.42,9,86.05,1.26,16.67,0.63,0,0.84,0,7.12,91.18,,0,0,0,0.42,0,0
