Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Botué,Inter Turku,Inter Turku,CF,23,350000,2026-12-31,29,1504,4,6.5,2,3.07,22.98,38.02,Burkina Faso,"Burkina Faso, France",right,184,74,no,2.75,3.35,51.79,4.07,36.76,0.06,0.08,0.18,0.96,1.35,1.44,3,0.18,1,0.06,2.99,0.24,4,0.24,0.39,2,0.12,44,2.63,38.64,9.091,0.12,1.08,33.33,0.72,33.33,0.3,40,0.12,2.75,58.7,12.57,36.19,5.15,1.8,0.3,14.48,1.91,1.32,17.65,77.97,2.63,63.64,5.21,88.51,4.61,76.62,16.46,81.09,0.12,50,13.87,2.45,0.18,0.9,0.06,0,0.12,0,0.48,1.26,66.67,1.02,52.94,0.06,0,1.14,0.36,1.5,68,,0,0,0,0,0,0
D. Legbo,Inter Turku,Inter Turku,"LWF, LW, LAMF",24,0,2025-12-31,29,2259,12,10.38,3,3.05,17.05,38.79,Côte d'Ivoire,Côte d'Ivoire,left,174,65,no,4.66,3.59,58.89,2.11,26.42,0.28,0.38,0.16,2.27,3.06,0.76,4,0.16,0,0,3.94,0.48,11,0.44,0.41,2,0.08,54,2.15,48.15,22.222,0.12,2.79,38.57,2.47,38.71,0.2,40,0.4,3.19,56.25,9.24,36.21,4.26,2.43,0.44,20,1.79,1.51,25.18,78.96,5.94,65.77,6.93,97.13,6.37,75,21.12,86.42,1.47,43.24,16.99,23.14,0.12,1.35,0.04,0.04,0.08,50,0.6,1.75,72.73,2.79,55.71,0.2,20,1.75,1,4.06,69.61,,0,0,0,0.04,1,100
L. Kuittinen,Inter Turku,Inter Turku,RCB,22,0,2026-12-31,29,2835,4,2.99,0,0.91,11.14,56.41,Finland,Finland,right,190,80,no,7.27,4.1,64.34,4.54,51.05,0.35,0.46,0.63,4.29,5.66,1.11,5,0.16,0,0,0.19,0.13,4,0.13,0.1,3,0.1,19,0.6,26.32,21.053,0,0.03,100,0,0,0.03,100,0,0.13,0,0.79,52,1.14,0.41,0.03,39.24,0.19,0.48,52.67,89.45,19.52,78.86,5.24,98.79,24.13,95.92,46.32,94.45,6.32,52.76,20.97,38.86,0.03,0.19,0,0,0,0,0.1,5.81,63.39,0.63,25,0.54,29.41,0.32,0.03,8.48,72.28,,0,0,0,0,0,0
A. Granlund,Inter Turku,Inter Turku,"RB, LB",36,25000,2025-12-31,29,2236,0,1.31,2,1.51,12.16,53.64,Finland,Finland,right,180,79,no,6.84,5.84,64.14,2.05,54.9,0.12,0.15,0.2,2.98,3.81,0.76,3,0.12,0,0,0.72,0,0,0,0.05,0,0,14,0.56,35.71,0,0.08,0.89,36.36,0.24,50,0.64,31.25,0.08,0.48,41.67,2.25,26.79,1.57,0.68,0.04,27.65,1.29,0.44,36.02,85.14,13.32,74.62,7.49,95.16,9.38,90.56,32.24,90.76,2.9,37.5,18.4,34.38,0.06,0.36,0.04,0.04,0,0,0.2,3.94,66.33,1.25,48.39,0.36,22.22,0.52,0.32,5.47,75.74,,0,0,0,0,0,0
S. Väisänen,Ilves,Ilves,"CB, LCB, RCB",31,300000,2026-06-30,29,2743,0,1.58,1,0.18,12.44,64.12,Finland,Finland,right,191,77,no,8.79,4.3,72.52,5.05,59.74,0.13,0.18,0.49,5.55,7.61,0.85,10,0.33,0,0,0.3,0,0,0,0.05,0,0,14,0.46,28.57,0,0.03,0.07,0,0,0,0.07,0,0,0.23,71.43,0.95,55.17,0.72,0.62,0,49.61,0.3,0.89,66.11,91.86,26.41,84.47,1.8,96.36,33.8,97.67,60.17,95.91,5.87,51.4,20.67,43.38,0.01,0.1,0.07,0.07,0,0,0.03,8.2,71.6,0.46,28.57,0.43,30.77,0.13,0,10.07,78.83,,0,0,0,0,0,0
F. Krebs,Inter Turku,Inter Turku,"DMF, RDMF",26,0,2025-12-31,29,2783,5,4.07,8,7.74,12.22,53.17,Germany,Germany,right,188,79,no,8.18,4.88,60.93,2.33,66.67,0,0,0.42,5.21,6.86,1.16,7,0.23,0,0,2.33,0.16,3,0.1,0.13,0,0,49,1.58,38.78,10.204,0.26,2.49,45.45,0.55,52.94,1.84,43.86,0.29,0.81,60,3.52,36.7,1.39,1.13,0.03,43.82,0.52,0.68,57.6,83.27,19.92,72.56,9.25,96.85,17.85,87.68,49.19,87.38,6.05,65.78,18.25,39.04,0.25,2.46,0.03,0.03,0.26,37.5,0.68,9.67,70.9,4.66,50,1.1,38.24,1.65,1.07,10.8,83.53,,1.55,0.16,40,6.05,2,100
D. Hafstad,Gnistan,Gnistan,"CF, LW, LAMF",21,0,,29,1158,4,4.28,1,0.54,22.69,36.3,Norway,Norway,,0,0,no,5.83,4.35,58.93,4.9,26.98,0.39,0.51,0,2.88,3.75,1.24,3,0.23,0,0,2.72,0.31,4,0.31,0.33,2,0.16,20,1.55,75,20,0.08,0.78,60,0.54,57.14,0.23,66.67,0,2.88,37.84,10.73,30.43,3.03,1.94,0.16,12.9,1.32,1.79,18.03,81.47,2.72,71.43,6.84,86.36,4.35,82.14,16.87,83.41,0.39,40,15.25,6.32,0.04,0.31,0,0.08,0,0,0.31,0.93,75,1.01,76.92,0,0,0.62,0.39,2.18,67.86,,0,0,0,0,0,0
A. Craninx,Gnistan,Gnistan,GK,30,50000,,29,2661,0,0,0,0,1.12,69.7,Spain,"Spain, Belgium",right,197,78,no,1.62,0.2,33.33,0.47,92.86,0,0,0,1.56,1.97,0.14,3,0.1,2,0.07,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0.3,77.78,0,0,0,13.22,0.27,0.2,22.73,82.59,13.7,72.59,0.07,50,7.88,97.85,11.7,99.13,11.03,65.03,36.14,53.32,0,0,0,0,0,0,0,4.3,57.48,0.34,10,0.1,33.33,0.03,0,8.42,81.93,0.47,,,,0,0,0
Babacar Fati,SJK,SJK,"LB, LWB",25,0,2026-12-31,29,2535,1,2.26,8,5.14,14.24,51.37,Portugal,"Portugal, Guinea-Bissau",left,177,67,no,7.92,4.37,63.41,2.34,46.97,0.25,0.31,0.18,4.9,6.13,0.6,3,0.11,0,0,3.3,0.04,1,0.04,0.08,0,0,32,1.14,21.88,3.125,0.28,3.55,46,3.37,45.26,0.11,66.67,0.46,2.56,55.56,6.25,44.89,1.95,2.63,0.67,27.8,1.49,1.49,38.41,84.2,10.72,77.48,9.2,94.21,10.83,83.93,32.49,90.38,2.52,57.75,18.52,40.09,0.18,1.38,0.14,0.11,0,0,0.46,3.62,82.35,2.88,56.79,0.11,0,0.5,1.6,7.07,73.87,,0.75,0.18,20,0.36,0,0
J. Ojala,Gnistan,Gnistan,"LCB, RCB, CB",36,100000,2025-12-31,29,2637,2,1.94,0,0.01,12.73,69.17,Finland,Finland,right,193,86,no,8.81,4.51,71.97,5.9,75.14,0.17,0.21,0.61,5.39,6.7,0.65,3,0.1,0,0,0.2,0.07,2,0.07,0.07,1,0.03,13,0.44,46.15,15.385,0,0,0,0,0,0,0,0,0.03,0,0.51,46.67,0.78,0.03,0,20.78,0.24,0.38,31.4,85.87,13.07,73.11,2.39,97.14,12.32,96.12,26.66,91.93,4.74,51.8,21.99,37.51,0,0.03,0,0,0,0,0,3.41,57,0.48,14.29,0.27,25,0.2,0,5.73,68.45,,0,0,0,0,0,0
